game_id,home_team,away_team,home_f5_prob,away_f5_prob,home_prob_raw,away_prob_raw,home_prob,away_prob,model_pick,pick_prob,f5_pick,f5_pick_prob,band
824770,BOS,NYY,0.2714131,0.7285869,0.21468042,0.78531957,0.21468042,0.78531957,NYY,0.78531957,NYY,0.7285869,OUT_OF_BAND
824689,CHC,PHI,0.36620528,0.6337947,0.6851119,0.31488812,0.6851119,0.31488812,CHC,0.6851119,PHI,0.6337947,OK
823639,NYM,MIN,0.48259348,0.5174065,0.32793632,0.6720637,0.32793632,0.6720637,MIN,0.6720637,MIN,0.5174065,OK
825096,ARI,CWS,0.83369416,0.16630584,0.6218682,0.3781318,0.6218682,0.3781318,ARI,0.6218682,ARI,0.83369416,OK
822912,TEX,PIT,0.6876422,0.31235778,0.6202255,0.3797745,0.6202255,0.3797745,TEX,0.6202255,TEX,0.6876422,OK
824368,COL,SD,0.38380376,0.6161963,0.40646428,0.5935357,0.40646428,0.5935357,SD,0.5935357,SD,0.6161963,OK
822745,WSH,ATL,0.36413485,0.63586515,0.4438977,0.5561023,0.4438977,0.5561023,ATL,0.5561023,ATL,0.63586515,OK
823233,SF,LAD,0.43349466,0.5665053,0.53224725,0.46775275,0.53224725,0.46775275,SF,0.53224725,LAD,0.5665053,OK
824288,DET,MIL,0.7490677,0.25093228,0.51950103,0.48049897,0.51950103,0.48049897,DET,0.51950103,DET,0.7490677,OK
