game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-05-24,TOR,PIT,,9.61,,,,,,,,9.86,0.248,0.105,0.143,36.0,43.0,0.7463,0.7499,8.778,"{""lineup_xwoba_h"":0.286,""lineup_xwoba_a"":0.312,""lineup_wrcplus_h"":103.0,""lineup_wrcplus_a"":105.0,""bvp_pa_total"":79,""bvp_delta_runs"":0.248}",0.5013,7.87
2026-05-24,BAL,DET,8.0,9.39,1.39,over,1.909,0.5278,0.5,0.17,bovada,9.42,0.028,0.002,0.026,4.0,18.0,0.7238,0.7328,2.444,"{""lineup_xwoba_h"":0.329,""lineup_xwoba_a"":0.327,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":105.0,""bvp_pa_total"":22,""bvp_delta_runs"":0.028}",0.4941,8.06
2026-05-24,BAL,DET,8.0,9.34,1.34,over,1.909,0.5268,0.5,0.13,bovada,9.37,0.028,0.002,0.026,4.0,18.0,0.7238,0.7328,2.444,"{""lineup_xwoba_h"":0.325,""lineup_xwoba_a"":0.315,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":104.0,""bvp_pa_total"":22,""bvp_delta_runs"":0.028}",0.4941,8.06
2026-05-24,BOS,MIN,,9.47,,,,,,,,10.98,1.506,0.372,1.134,72.0,180.0,0.7943,0.9469,28.0,"{""lineup_xwoba_h"":0.303,""lineup_xwoba_a"":0.302,""lineup_wrcplus_h"":101.0,""lineup_wrcplus_a"":107.0,""bvp_pa_total"":252,""bvp_delta_runs"":1.506}",0.4871,8.74
2026-05-24,PHI,CLE,,11.03,,,,,,,,11.05,0.015,0.006,0.009,10.0,9.0,0.7251,0.7288,2.111,"{""lineup_xwoba_h"":0.321,""lineup_xwoba_a"":0.322,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":19,""bvp_delta_runs"":0.015}",0.4937,7.99
2026-05-24,NYY,TB,,9.81,,,,,,,,9.73,-0.085,-0.143,0.058,83.0,35.0,0.6913,0.7349,13.111,"{""lineup_xwoba_h"":0.357,""lineup_xwoba_a"":0.297,""lineup_wrcplus_h"":116.0,""lineup_wrcplus_a"":107.0,""bvp_pa_total"":118,""bvp_delta_runs"":-0.085}",0.4897,8.17
2026-05-24,MIA,NYM,,9.0,,,,,,,,9.34,0.337,0.174,0.163,48.0,104.0,0.7548,0.7526,16.889,"{""lineup_xwoba_h"":0.298,""lineup_xwoba_a"":0.322,""lineup_wrcplus_h"":103.0,""lineup_wrcplus_a"":100.0,""bvp_pa_total"":152,""bvp_delta_runs"":0.337}",0.5003,7.26
2026-05-24,KC,SEA,8.0,9.27,1.27,over,1.909,0.5253,0.5,0.06,bovada,9.33,0.061,-0.219,0.28,128.0,126.0,0.6761,0.7759,28.222,"{""lineup_xwoba_h"":0.32,""lineup_xwoba_a"":0.339,""lineup_wrcplus_h"":104.0,""lineup_wrcplus_a"":111.0,""bvp_pa_total"":254,""bvp_delta_runs"":0.061}",0.4979,7.67
2026-05-24,MIL,LAD,8.0,9.71,1.71,over,1.909,0.5342,0.5,0.44,bovada,9.74,0.036,0.019,0.017,8.0,9.0,0.7413,0.7373,1.889,"{""lineup_xwoba_h"":0.335,""lineup_xwoba_a"":0.351,""lineup_wrcplus_h"":127.0,""lineup_wrcplus_a"":115.0,""bvp_pa_total"":17,""bvp_delta_runs"":0.036}",0.5013,7.87
2026-05-24,CHC,HOU,7.0,8.58,1.58,over,1.909,0.5316,0.5,0.33,bovada,8.74,0.161,0.146,0.015,23.0,11.0,0.7771,0.7325,3.778,"{""lineup_xwoba_h"":0.329,""lineup_xwoba_a"":0.33,""lineup_wrcplus_h"":118.0,""lineup_wrcplus_a"":106.0,""bvp_pa_total"":34,""bvp_delta_runs"":0.161}",0.4941,8.06
2026-05-24,SF,CHW,15.0,8.27,6.73,under,1.826,0.623,0.523,3.33,pinnacle,8.27,0.002,0.01,-0.008,4.0,19.0,0.743,0.7162,2.556,"{""lineup_xwoba_h"":0.287,""lineup_xwoba_a"":0.35,""lineup_wrcplus_h"":102.0,""lineup_wrcplus_a"":120.0,""bvp_pa_total"":23,""bvp_delta_runs"":0.002}",0.5003,7.26
2026-05-24,ARI,COL,11.0,8.78,2.22,under,1.917,0.5287,0.4842,0.3,pinnacle,8.77,-0.013,-0.036,0.023,82.0,20.0,0.7127,0.7305,11.333,"{""lineup_xwoba_h"":0.346,""lineup_xwoba_a"":0.321,""lineup_wrcplus_h"":126.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":102,""bvp_delta_runs"":-0.013}",0.4897,8.17
2026-05-24,SD,OAK,7.5,9.09,1.59,over,2.01,0.5017,0.47,0.17,pinnacle,9.18,0.091,0.009,0.082,9.0,27.0,0.7287,0.7474,4.0,"{""lineup_xwoba_h"":0.32,""lineup_xwoba_a"":0.354,""lineup_wrcplus_h"":99.0,""lineup_wrcplus_a"":117.0,""bvp_pa_total"":36,""bvp_delta_runs"":0.091}",0.4964,7.36
2026-05-24,ATL,WSH,4.0,8.76,4.76,over,1.855,0.6121,0.5169,0.08,pinnacle,8.81,0.053,0.022,0.031,22.0,15.0,0.7292,0.7386,4.111,"{""lineup_xwoba_h"":0.312,""lineup_xwoba_a"":0.309,""lineup_wrcplus_h"":111.0,""lineup_wrcplus_a"":103.0,""bvp_pa_total"":37,""bvp_delta_runs"":0.053}",0.4937,7.99
