game_id,team,side,decimal,model_prob,fair_prob,edge_pp,ev_per_$1,tier,signals,stake_u
823230,SF,home,1.926,0.5316,0.4852,4.65,0.0239,DIAMOND,"F1_xera_gap=1.24, F4_our_sp_unlucky=2.17, F5_bullpen_gap=+0.72",0.65
