game_id,game_date,home_team,away_team,total_line,pred_runs,actual_runs,edge_runs,side,decimal,our_prob,book_fair,stake,outcome,pnl,bankroll
718203,2023-05-13,WSH,NYM,9.0,11.5,5.0,2.5,over,1.877,0.5618,0.5119,1.385,loss,-1.385,109.856
718193,2023-05-13,BAL,PIT,8.5,7.2,2.0,1.3,under,1.901,0.5298,0.5039,0.176,win,0.159,110.014
718195,2023-05-13,MIN,CHC,7.5,11.02,12.0,3.52,over,1.926,0.5652,0.4948,1.524,win,1.411,111.425
718173,2023-05-14,DET,SEA,8.5,6.93,8.0,1.57,under,1.901,0.5394,0.5081,0.628,win,0.566,111.991
718175,2023-05-14,MIN,CHC,7.5,9.3,19.0,1.8,over,1.87,0.549,0.5131,0.682,win,0.593,112.584
718180,2023-05-14,NYY,TB,9.0,7.07,15.0,1.93,under,1.935,0.5333,0.4946,0.768,loss,-0.768,111.816
718182,2023-05-14,CLE,LAA,8.0,6.33,7.0,1.67,under,1.931,0.5262,0.4928,0.385,win,0.359,112.174
718166,2023-05-15,STL,MIL,8.0,4.97,19.0,3.03,under,1.87,0.5738,0.5131,1.876,loss,-1.876,110.298
718171,2023-05-15,BAL,LAA,8.0,5.71,14.0,2.29,under,1.881,0.5557,0.5099,1.135,loss,-1.135,109.163
718156,2023-05-16,SF,PHI,9.0,4.95,7.0,4.05,under,1.833,0.6073,0.5263,2.971,win,2.476,111.639
718157,2023-05-16,TOR,NYY,8.0,10.19,9.0,2.19,over,1.877,0.5549,0.5112,1.06,win,0.93,112.568
718154,2023-05-16,BAL,LAA,10.0,7.38,10.0,2.62,under,1.87,0.5655,0.5131,0.969,push,0.0,112.568
718138,2023-05-17,COL,CIN,12.5,10.91,17.0,1.59,under,1.909,0.5318,0.5,0.379,loss,-0.379,112.189
718143,2023-05-17,SF,PHI,7.5,5.21,11.0,2.29,under,1.909,0.5457,0.5,1.031,loss,-1.031,111.157
718142,2023-05-17,DET,PIT,7.5,12.1,8.0,4.6,over,1.847,0.6094,0.5174,3.302,win,2.798,113.956
718136,2023-05-17,LAD,MIN,8.0,10.21,10.0,2.21,over,1.952,0.5324,0.4881,0.287,win,0.273,114.229
718130,2023-05-18,MIA,WSH,8.0,12.62,8.0,4.62,over,1.87,0.6056,0.5131,3.473,push,0.0,114.229
718128,2023-05-18,BAL,LAA,9.0,6.63,11.0,2.37,under,1.87,0.5605,0.5131,1.26,loss,-1.26,112.969
718124,2023-05-18,STL,LAD,9.0,12.99,24.0,3.99,over,1.87,0.5929,0.5131,0.267,win,0.232,113.202
718116,2023-05-19,PHI,CHC,8.5,10.86,11.0,2.36,over,1.833,0.5735,0.5263,1.395,win,1.163,114.364
718123,2023-05-19,WSH,DET,8.5,6.98,14.0,1.52,under,1.962,0.5134,0.4831,0.168,loss,-0.168,114.196
718110,2023-05-19,ATL,SEA,8.5,10.39,8.0,1.89,over,1.87,0.5509,0.5131,0.788,loss,-0.788,113.408
718119,2023-05-19,NYM,CLE,8.5,6.1,19.0,2.4,under,1.943,0.5376,0.4895,1.076,loss,-1.076,112.333
718117,2023-05-19,TB,MIL,7.5,4.57,1.0,2.93,under,1.952,0.5456,0.4869,1.537,win,1.464,113.797
718097,2023-05-20,PHI,CHC,13.0,11.05,15.0,1.95,under,2.0,0.5051,0.4661,0.232,loss,-0.232,113.565
718108,2023-05-20,WSH,DET,9.0,5.92,7.0,3.08,under,1.909,0.5616,0.5,1.801,win,1.637,115.202
718103,2023-05-20,SF,MIA,7.5,5.28,1.0,2.22,under,1.844,0.5682,0.5238,1.304,win,1.101,116.303
718093,2023-05-20,TB,MIL,10.5,7.86,12.0,2.64,under,1.909,0.5406,0.4878,0.819,loss,-0.819,115.484
718092,2023-05-20,SD,BOS,8.0,12.48,6.0,4.48,over,1.859,0.6066,0.517,0.844,loss,-0.844,114.639
718088,2023-05-21,PHI,CHC,9.0,10.31,3.0,1.31,over,1.909,0.5262,0.5,0.115,loss,-0.115,114.524
718089,2023-05-21,WSH,DET,8.5,6.57,10.0,1.93,under,2.0,0.5123,0.4737,0.565,loss,-0.565,113.959
718099,2023-05-21,NYM,CLE,7.5,5.97,9.0,1.53,under,1.87,0.5436,0.5131,0.427,loss,-0.427,113.531
718076,2023-05-21,TEX,COL,9.0,7.62,16.0,1.38,under,1.87,0.5406,0.5131,0.28,loss,-0.28,113.251
718078,2023-05-21,SF,MIA,11.5,5.86,12.0,5.64,under,1.714,0.661,0.561,3.612,loss,-3.612,109.639
718074,2023-05-22,ATL,LAD,9.5,7.07,14.0,2.43,under,1.833,0.5748,0.5263,1.417,loss,-1.417,108.222
718067,2023-05-22,MIN,SF,8.5,7.15,5.0,1.35,under,1.957,0.5126,0.4856,0.07,win,0.067,108.29
718066,2023-05-22,KC,DET,8.5,6.3,13.0,2.2,under,1.952,0.5309,0.4869,0.829,loss,-0.829,107.46
718068,2023-05-22,MIL,HOU,7.5,11.27,14.0,3.77,over,1.943,0.5674,0.4921,2.34,win,2.208,109.668
718056,2023-05-23,MIL,HOU,9.5,12.15,6.0,2.65,over,1.962,0.5361,0.4831,1.176,loss,-1.176,108.493
718061,2023-05-23,TB,TOR,8.5,6.45,21.0,2.05,under,1.952,0.5291,0.4881,0.753,loss,-0.753,107.74
718058,2023-05-23,NYY,BAL,7.5,10.07,11.0,2.57,over,1.862,0.5656,0.5143,1.331,win,1.148,108.887
718059,2023-05-23,CIN,STL,10.5,8.41,13.0,2.09,under,1.962,0.5249,0.4831,0.673,loss,-0.673,108.215
718052,2023-05-24,WSH,SD,10.0,8.39,8.0,1.61,under,1.885,0.5415,0.5092,0.505,win,0.447,108.661
718041,2023-05-24,CIN,STL,10.5,9.21,13.0,1.29,under,1.971,0.5075,0.4816,0.003,loss,-0.003,108.658
718042,2023-05-24,ATL,LAD,9.5,7.21,7.0,2.29,under,1.833,0.5722,0.5263,1.278,win,1.065,109.723
718038,2023-05-24,CHC,NYM,7.0,9.56,6.0,2.56,over,2.0,0.5249,0.4737,1.093,loss,-1.093,108.63
718040,2023-05-24,NYY,BAL,8.5,10.26,15.0,1.76,over,1.909,0.5352,0.5,0.519,win,0.472,109.102
718039,2023-05-24,KC,DET,8.75,3.86,10.0,4.89,under,1.939,0.5905,0.4927,1.602,loss,-1.602,107.5
718026,2023-05-25,ATL,PHI,9.5,7.22,13.0,2.28,under,1.873,0.558,0.5125,1.117,loss,-1.117,106.383
718028,2023-05-25,MIL,SF,9.0,10.14,5.0,1.14,over,1.855,0.5412,0.5184,0.094,loss,-0.094,106.289
718024,2023-05-25,CHC,NYM,8.0,10.45,11.0,2.45,over,1.833,0.5753,0.5263,1.395,win,1.162,107.451
718030,2023-05-25,CIN,STL,10.5,8.43,3.0,2.07,under,1.971,0.5196,0.4782,0.535,win,0.52,107.971
718032,2023-05-25,TB,TOR,8.5,6.62,9.0,1.88,under,1.962,0.5194,0.4819,0.424,loss,-0.424,107.546
718035,2023-05-25,WSH,SD,9.5,11.47,14.0,1.97,over,1.957,0.5232,0.4838,0.537,win,0.514,108.06
718019,2023-05-26,ATL,PHI,10.0,8.36,10.0,1.64,under,1.952,0.5197,0.4869,0.332,push,0.0,108.06
718020,2023-05-26,BAL,TEX,9.0,6.8,14.0,2.2,under,1.833,0.5703,0.5263,1.181,loss,-1.181,106.88
718018,2023-05-26,TB,LAD,9.0,12.59,12.0,3.59,over,1.847,0.5913,0.5195,2.329,win,1.974,108.854
718022,2023-05-26,CLE,STL,8.0,8.98,7.0,0.98,over,1.952,0.5129,0.4932,0.03,loss,-0.03,108.823
718007,2023-05-27,CHC,CIN,8.5,6.36,13.0,2.14,under,1.952,0.5297,0.4869,0.781,loss,-0.781,108.042
718011,2023-05-27,COL,NYM,11.5,14.67,17.0,3.17,over,1.952,0.5503,0.4869,1.687,win,1.606,109.648
717999,2023-05-27,MIL,SF,8.0,10.87,4.0,2.87,over,1.948,0.5457,0.4882,1.457,loss,-1.457,108.192
718000,2023-05-27,KC,WSH,9.0,7.03,6.0,1.97,under,2.0,0.5131,0.4737,0.565,win,0.565,108.757
717996,2023-05-27,CLE,STL,8.5,7.09,3.0,1.41,under,1.893,0.536,0.5079,0.361,win,0.322,109.079
718002,2023-05-27,TB,LAD,9.5,11.92,11.0,2.42,over,2.025,0.5053,0.4569,0.149,win,0.153,109.232
717982,2023-05-28,COL,NYM,11.0,14.94,21.0,3.94,over,1.893,0.5847,0.5059,2.617,win,2.338,111.57
717985,2023-05-28,KC,WSH,9.0,10.93,5.0,1.93,over,1.952,0.5254,0.4869,0.605,loss,-0.605,110.964
717992,2023-05-28,ATL,PHI,9.0,7.47,15.0,1.53,under,1.855,0.5468,0.5162,0.367,loss,-0.367,110.597
717993,2023-05-28,CLE,STL,8.5,5.91,7.0,2.59,under,1.889,0.5617,0.5099,1.41,win,1.254,111.851
717974,2023-05-29,BAL,CLE,8.0,5.14,5.0,2.86,under,1.952,0.5503,0.4932,1.749,win,1.666,113.517
717968,2023-05-29,HOU,MIN,7.5,6.07,12.0,1.43,under,1.741,0.5779,0.5492,0.181,loss,-0.181,113.337
717965,2023-05-30,TOR,MIL,9.0,7.45,9.0,1.55,under,1.952,0.5179,0.4869,0.264,push,0.0,113.337
717967,2023-05-30,BAL,CLE,9.0,3.92,13.0,5.08,under,1.909,0.6,0.5,3.627,loss,-3.627,109.71
717963,2023-05-30,MIA,SD,8.0,6.47,13.0,1.53,under,1.971,0.5111,0.4805,0.164,loss,-0.164,109.546
717966,2023-05-30,BOS,CIN,9.5,11.56,17.0,2.06,over,1.909,0.5425,0.5013,0.862,win,0.784,110.33
717957,2023-05-30,LAD,WSH,9.0,6.4,12.0,2.6,under,1.833,0.5782,0.5263,0.084,loss,-0.084,110.246
717944,2023-05-31,NYM,PHI,9.0,4.17,5.0,4.83,under,1.859,0.6136,0.517,3.606,win,3.096,113.342
717945,2023-05-31,MIA,SD,8.5,7.04,3.0,1.46,under,1.943,0.5186,0.4895,0.19,win,0.18,113.521
717947,2023-05-31,TOR,MIL,9.5,7.38,6.0,2.12,under,1.935,0.5345,0.4921,0.825,win,0.771,114.292
717948,2023-05-31,BOS,CIN,10.5,12.23,9.0,1.73,over,1.893,0.5398,0.5052,0.379,loss,-0.379,113.913
717934,2023-06-01,NYM,PHI,8.5,5.95,6.0,2.55,under,1.952,0.5378,0.4869,1.196,win,1.14,115.052
717932,2023-06-01,BOS,CIN,9.5,13.43,10.0,3.93,over,1.952,0.5656,0.4869,2.517,win,2.397,117.45
717937,2023-06-01,MIN,CLE,8.0,13.25,13.0,5.25,over,1.847,0.6195,0.5195,1.286,win,1.09,118.54
717931,2023-06-02,CIN,MIL,10.0,7.68,9.0,2.32,under,1.952,0.5252,0.4788,0.632,win,0.602,119.142
717930,2023-06-02,PIT,STL,9.5,11.3,12.0,1.8,over,1.897,0.5414,0.5053,0.717,win,0.643,119.785
717935,2023-06-02,WSH,PHI,9.0,6.3,15.0,2.7,under,1.909,0.558,0.504,1.718,loss,-1.718,118.066
717929,2023-06-02,NYM,TOR,8.5,10.84,3.0,2.34,over,1.943,0.5375,0.4908,1.115,loss,-1.115,116.951
717918,2023-06-03,BOS,TB,8.5,11.0,13.0,2.5,over,1.909,0.5513,0.5013,1.349,win,1.227,118.178
717909,2023-06-03,KC,COL,9.5,8.3,10.0,1.2,under,1.87,0.5377,0.5138,0.144,loss,-0.144,118.034
717910,2023-06-03,NYM,TOR,5.5,8.86,3.0,3.36,over,2.05,0.5158,0.4486,1.288,loss,-1.288,116.746
717906,2023-06-03,CIN,MIL,16.5,8.37,18.0,8.13,under,2.1,0.5348,0.4348,2.218,loss,-2.218,114.528
717898,2023-06-04,PIT,STL,9.0,10.93,3.0,1.93,over,1.87,0.5517,0.5131,0.828,loss,-0.828,113.7
717893,2023-06-04,KC,COL,9.5,4.39,2.0,5.11,under,1.833,0.6263,0.5263,4.044,win,3.37,117.069
717894,2023-06-04,TEX,SEA,8.0,10.22,15.0,2.22,over,1.952,0.5313,0.4869,0.128,win,0.122,117.191
717887,2023-06-05,MIA,KC,7.5,10.21,15.0,2.71,over,2.0,0.5273,0.4732,1.279,win,1.279,118.47
717883,2023-06-05,CIN,MIL,9.5,7.66,2.0,1.84,under,1.909,0.5367,0.5,0.641,win,0.583,119.053
717876,2023-06-06,MIA,KC,7.5,9.19,7.0,1.69,over,1.962,0.5193,0.4855,0.462,loss,-0.462,118.592
717870,2023-06-06,CIN,LAD,10.5,8.3,17.0,2.2,under,1.909,0.5467,0.5027,1.14,loss,-1.14,117.452
717867,2023-06-06,MIL,BAL,8.5,5.43,7.0,3.07,under,1.909,0.5614,0.5,1.855,win,1.687,119.138
717872,2023-06-06,ATL,NYM,10.5,8.41,10.0,2.09,under,1.909,0.5417,0.5,0.895,win,0.814,119.952
717855,2023-06-07,LAA,CHC,10.0,12.67,8.0,2.67,over,1.952,0.5403,0.4869,1.383,loss,-1.383,118.569
717863,2023-06-07,SD,SEA,7.5,9.19,13.0,1.69,over,1.87,0.547,0.5131,0.617,win,0.537,119.106
717859,2023-06-07,TB,MIN,8.0,10.89,3.0,2.89,over,1.952,0.5447,0.4869,1.586,loss,-1.586,117.52
717856,2023-06-07,TOR,HOU,9.5,7.08,5.0,2.42,under,1.87,0.5614,0.5131,1.342,win,1.167,118.687
717850,2023-06-07,ATL,NYM,9.5,7.63,12.0,1.87,under,1.87,0.5505,0.5131,0.072,loss,-0.072,118.614
717844,2023-06-08,CIN,LAD,10.0,7.08,6.0,2.92,under,1.952,0.5515,0.4932,1.913,win,1.822,120.436
717862,2023-06-08,PHI,DET,7.5,10.04,5.0,2.54,over,1.847,0.5696,0.5188,1.485,loss,-1.485,118.951
717849,2023-06-08,MIL,BAL,9.0,5.91,9.0,3.09,under,1.909,0.5653,0.5034,1.602,push,0.0,118.951
717833,2023-06-09,CLE,HOU,8.0,5.67,19.0,2.33,under,1.889,0.5524,0.5059,1.162,loss,-1.162,117.789
717837,2023-06-09,PHI,LAD,9.0,6.14,9.0,2.86,under,1.909,0.5572,0.5,1.653,push,0.0,117.789
717835,2023-06-09,TOR,MIN,8.5,11.15,5.0,2.65,over,1.87,0.5662,0.5131,1.586,loss,-1.586,116.203
717829,2023-06-09,ATL,WSH,10.0,7.43,5.0,2.57,under,1.952,0.5384,0.4869,0.598,win,0.57,116.773
717816,2023-06-10,ATL,WSH,10.5,5.24,10.0,5.26,under,1.785,0.6358,0.5358,4.01,win,3.146,119.919
717826,2023-06-10,SF,CHC,8.0,9.88,4.0,1.88,over,1.926,0.5349,0.4973,0.78,loss,-0.78,119.139
717825,2023-06-10,NYY,BOS,8.5,6.46,4.0,2.04,under,2.0,0.5145,0.4737,0.21,win,0.21,119.349
717810,2023-06-11,NYY,BOS,8.5,7.27,5.0,1.23,under,1.877,0.5365,0.5119,0.193,win,0.169,119.518
717805,2023-06-11,TOR,MIN,8.5,10.49,13.0,1.99,over,1.962,0.5193,0.4796,0.464,win,0.446,119.964
717796,2023-06-11,SF,CHC,12.5,9.58,16.0,2.92,under,1.833,0.5732,0.5148,1.465,loss,-1.465,118.499
717798,2023-06-11,COL,SD,12.0,9.86,9.0,2.14,under,1.909,0.5427,0.5,0.941,win,0.855,119.354
717797,2023-06-11,STL,CIN,8.5,9.62,7.0,1.12,over,1.87,0.5354,0.5131,0.028,loss,-0.028,119.326
717807,2023-06-11,ATL,WSH,10.0,8.0,8.0,2.0,under,1.833,0.5663,0.5263,1.093,win,0.911,120.237
717794,2023-06-12,BOS,COL,9.0,10.4,7.0,1.4,over,1.893,0.5332,0.5052,0.247,loss,-0.247,119.99
717790,2023-06-12,DET,ATL,8.5,9.62,11.0,1.12,over,1.826,0.5498,0.5274,0.123,win,0.102,120.092
717788,2023-06-13,BOS,COL,9.0,12.16,13.0,3.16,over,1.855,0.58,0.5169,2.13,win,1.82,121.912
717783,2023-06-13,MIN,MIL,7.5,10.57,12.0,3.07,over,1.952,0.5484,0.4869,1.809,win,1.723,123.635
717779,2023-06-13,NYM,NYY,7.5,6.37,13.0,1.13,under,1.833,0.5488,0.5263,0.184,loss,-0.184,123.451
717781,2023-06-13,STL,SF,8.5,13.06,14.0,4.56,over,1.901,0.5952,0.5039,0.878,win,0.791,124.242
717766,2023-06-14,NYM,NYY,7.5,5.93,7.0,1.57,under,1.833,0.5578,0.5263,0.674,win,0.561,124.803
717767,2023-06-14,STL,SF,8.5,6.88,13.0,1.62,under,1.909,0.5324,0.5,0.451,loss,-0.451,124.352
717769,2023-06-14,BAL,TOR,9.0,10.99,4.0,1.99,over,1.952,0.5242,0.4845,0.612,loss,-0.612,123.739
717765,2023-06-14,TEX,LAA,9.5,11.37,9.0,1.87,over,1.847,0.5585,0.521,0.928,loss,-0.928,122.811
717762,2023-06-14,HOU,WSH,8.5,9.94,9.0,1.44,over,1.917,0.5276,0.4987,0.309,win,0.284,123.095
717759,2023-06-14,SEA,MIA,7.0,8.57,5.0,1.57,over,1.87,0.5445,0.5131,0.508,loss,-0.508,122.588
717758,2023-06-14,SD,CLE,7.5,5.83,5.0,1.67,under,1.926,0.5307,0.4973,0.585,win,0.542,123.129
717750,2023-06-15,SD,CLE,8.5,5.52,14.0,2.98,under,1.909,0.5597,0.5,1.855,loss,-1.855,121.274
717752,2023-06-15,MIN,DET,7.5,9.72,12.0,2.22,over,1.87,0.5575,0.5131,1.181,win,1.027,122.301
717753,2023-06-15,BAL,TOR,9.0,10.93,6.0,1.93,over,1.87,0.5517,0.5131,0.886,loss,-0.886,121.415
717754,2023-06-15,ATL,COL,9.5,10.79,11.0,1.29,over,1.952,0.5128,0.4869,0.03,win,0.028,121.444
717742,2023-06-16,BOS,NYY,9.5,11.7,20.0,2.2,over,1.87,0.5571,0.5131,1.163,win,1.011,122.455
717743,2023-06-16,NYM,STL,8.5,9.73,7.0,1.23,over,1.87,0.5391,0.5145,0.221,loss,-0.221,122.234
717749,2023-06-16,WSH,MIA,8.5,10.34,11.0,1.84,over,1.952,0.5236,0.4869,0.574,win,0.546,122.78
717745,2023-06-16,ATL,COL,10.5,8.89,9.0,1.61,under,1.909,0.5322,0.5,0.431,win,0.392,123.172
717724,2023-06-17,ATL,COL,13.5,7.81,12.0,5.69,under,1.833,0.6122,0.5122,3.617,win,3.014,126.186
717734,2023-06-17,WSH,MIA,6.5,9.65,7.0,3.15,over,2.04,0.5182,0.4551,1.383,win,1.438,127.624
717716,2023-06-18,ATL,COL,9.5,7.2,20.0,2.3,under,1.87,0.5591,0.5131,1.33,loss,-1.33,126.294
717730,2023-06-18,BOS,NYY,9.0,11.56,8.0,2.56,over,1.87,0.5643,0.5131,1.598,loss,-1.598,124.696
717703,2023-06-18,SD,TB,10.5,6.89,9.0,3.61,under,1.851,0.5796,0.5073,2.071,win,1.764,126.46
717692,2023-06-19,DET,KC,9.0,10.54,10.0,1.54,over,1.885,0.5394,0.5085,0.48,win,0.425,126.884
717693,2023-06-19,MIN,BOS,8.0,11.83,12.0,3.83,over,1.909,0.5767,0.5,2.818,win,2.561,129.446
717698,2023-06-19,PIT,CHC,9.0,7.67,8.0,1.33,under,1.952,0.5135,0.4869,0.07,win,0.067,129.513
717700,2023-06-19,MIA,TOR,8.0,6.82,11.0,1.18,under,1.889,0.5301,0.5066,0.044,loss,-0.044,129.469
717699,2023-06-19,WSH,STL,13.5,5.5,14.0,8.0,under,2.0,0.5641,0.4641,1.588,loss,-1.588,127.881
717685,2023-06-20,CIN,COL,10.0,8.81,14.0,1.19,under,1.909,0.5264,0.5027,0.137,loss,-0.137,127.743
717689,2023-06-20,PHI,ATL,8.5,12.29,6.0,3.79,over,1.87,0.5888,0.5131,2.963,loss,-2.963,124.781
717686,2023-06-20,PIT,CHC,8.0,5.47,4.0,2.53,under,1.952,0.538,0.4875,1.322,win,1.259,126.039
