game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-07-05,ATL,NYM,9.0,8.33,0.67,under,1.943,0.5106,0.4973,0.0,pinnacle,8.33,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.34,""lineup_xwoba_a"":0.334,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":103.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-07-05,WSH,PIT,,9.3,,,,,,,,9.3,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.329,""lineup_xwoba_a"":0.34,""lineup_wrcplus_h"":109.0,""lineup_wrcplus_a"":122.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-07-05,CIN,BAL,9.5,10.5,1.0,over,1.952,0.5145,0.4945,0.1,pinnacle,10.5,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.321,""lineup_xwoba_a"":0.312,""lineup_wrcplus_h"":105.0,""lineup_wrcplus_a"":101.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-07-05,NYY,MIN,8.5,9.49,0.99,over,1.952,0.5144,0.4945,0.09,pinnacle,9.49,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.324,""lineup_xwoba_a"":0.319,""lineup_wrcplus_h"":106.0,""lineup_wrcplus_a"":104.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-07-05,CLE,CHW,8.5,9.29,0.79,over,1.962,0.5076,0.4918,0.0,pinnacle,9.29,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.289,""lineup_xwoba_a"":0.343,""lineup_wrcplus_h"":99.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-07-05,CHC,STL,,9.18,,,,,,,,9.18,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.33,""lineup_xwoba_a"":0.337,""lineup_wrcplus_h"":115.0,""lineup_wrcplus_a"":114.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-07-05,KC,PHI,10.0,8.72,1.28,under,1.87,0.5476,0.5219,0.55,pinnacle,8.72,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.326,""lineup_xwoba_a"":0.323,""lineup_wrcplus_h"":104.0,""lineup_wrcplus_a"":106.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-07-05,TEX,DET,8.0,8.68,0.68,over,1.943,0.5109,0.4973,0.0,pinnacle,8.68,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.308,""lineup_xwoba_a"":0.319,""lineup_wrcplus_h"":104.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-07-05,COL,SF,13.0,10.49,2.51,under,1.926,0.5529,0.5027,1.4,pinnacle,10.49,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.339,""lineup_xwoba_a"":0.329,""lineup_wrcplus_h"":122.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-07-05,ARI,MIL,9.0,10.03,1.03,over,1.877,0.5398,0.5192,0.3,pinnacle,10.03,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.32,""lineup_xwoba_a"":0.303,""lineup_wrcplus_h"":101.0,""lineup_wrcplus_a"":104.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-07-05,OAK,MIA,9.5,8.77,0.73,under,1.935,0.5146,0.5,0.0,pinnacle,8.77,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.326,""lineup_xwoba_a"":0.319,""lineup_wrcplus_h"":110.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-07-05,SEA,TOR,7.5,7.94,0.44,over,1.99,0.491,0.4823,0.0,pinnacle,7.94,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.323,""lineup_xwoba_a"":0.305,""lineup_wrcplus_h"":111.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-07-05,LAD,SD,9.5,7.3,2.2,under,1.952,0.5385,0.4945,1.08,pinnacle,7.3,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.344,""lineup_xwoba_a"":0.317,""lineup_wrcplus_h"":119.0,""lineup_wrcplus_a"":100.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
