game_pk,matchup,news_sp_late_scratch_home,news_sp_late_scratch_away,news_anchor_sp_home_id,news_anchor_sp_away_id,news_current_sp_home_id,news_current_sp_away_id,news_ump_plate_id,news_ump_plate_name,news_ump_bias_pp,news_bullpen_short_home,news_bullpen_short_away,news_anchor_home_decimal,news_current_home_decimal,news_line_move_home_bps,news_il_placements_home,news_il_placements_away,news_il_player_names_home,news_il_player_names_away,news_lineup_scratches_home,news_lineup_scratches_away,news_regular_scratches_home,news_regular_scratches_away,news_model_prob_delta,news_tier_demotion_steps,news_rationale,news_rules_fired
823711,TOR @ MIN,False,False,657746,702056,657746,702056,482608.0,Scott Barry,0.0,False,False,1.9090909090909092,1.9090909090909092,0,2,2,"Garrett Acton, Cole Sands","Nathan Lukes, Max Scherzer",0,0,0,0,0.0,0,"home 2 IL placement(s) (Garrett Acton, Cole Sands) -> -1.80pp | away 2 IL placement(s) (Nathan Lukes, Max Scherzer) -> +1.80pp",il_placement_home;il_placement_away
824769,HOU @ BOS,False,False,624133,675989,624133,675989,427113.0,Laz Diaz,0.0,False,False,1.5714285714285714,1.5714285714285714,0,1,0,Garrett Crochet,,0,0,0,0,-0.012,0,home 1 IL placement(s) (Garrett Crochet) -> -1.20pp,il_placement_home
823387,CIN @ PIT,False,False,677952,695505,677952,695505,484198.0,Alan Porter,0.0,False,False,1.8333333333333335,1.8333333333333335,0,0,2,,"Eugenio Suárez, Brandon Williamson",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (Eugenio Suárez, Brandon Williamson) -> +1.80pp",il_placement_away
823555,BAL @ NYY,False,False,608331,694346,608331,694346,427315.0,Alfonso Márquez,0.0,False,False,1.3389830508474576,1.3389830508474576,0,2,2,"Angel Chivilli, Giancarlo Stanton","Dean Kremer, Ryan Helsley",0,0,0,0,0.0,0,"home 2 IL placement(s) (Angel Chivilli, Giancarlo Stanton) -> -1.80pp | away 2 IL placement(s) (Dean Kremer, Ryan Helsley) -> +1.80pp",il_placement_home;il_placement_away
822742,MIL @ WSH,False,False,676571,701656,676571,701656,427128.0,Rob Drake,0.0,True,False,2.2,2.2,0,0,2,,"Angel Zerpa, Brandon Woodruff",0,0,0,0,0.0030000000000000027,0,"home bullpen short -> 1.5pp toward away | away 2 IL placement(s) (Angel Zerpa, Brandon Woodruff) -> +1.80pp",bullpen_short_home;il_placement_away
822987,SF @ TB,False,False,571927,641816,571927,641816,544728.0,Nic Lentz,0.0,False,True,1.8333333333333335,1.8333333333333335,0,1,0,Edwin Uceta,,0,0,0,0,0.002999999999999999,0,away bullpen short -> 1.5pp toward home | home 1 IL placement(s) (Edwin Uceta) -> -1.20pp,bullpen_short_away;il_placement_home
823875,PHI @ MIA,False,False,663978,666200,663978,666200,608158.0,Nate Tomlinson,0.0,False,True,2.1799999999999997,2.1799999999999997,0,1,1,Pete Fairbanks,Kyle Backhus,0,0,0,0,0.015,0,away bullpen short -> 1.5pp toward home | home 1 IL placement(s) (Pete Fairbanks) -> -1.20pp | away 1 IL placement(s) (Kyle Backhus) -> +1.20pp,bullpen_short_away;il_placement_home;il_placement_away
823065,LAD @ STL,False,False,669160,680736,669160,680736,605671.0,Charlie Ramos,0.0,False,False,2.1,2.1,0,0,0,,,0,0,0,0,0.0,0,,
824687,ARI @ CHC,False,False,571510,518876,571510,518876,427139.0,Doug Eddings,0.0,False,False,1.625,1.625,0,2,0,"Caleb Thielbar, Riley Martin",,0,0,0,0,-0.018000000000000002,0,"home 2 IL placement(s) (Caleb Thielbar, Riley Martin) -> -1.80pp",il_placement_home
824364,ATL @ COL,False,False,607536,675911,607536,675911,427344.0,Bill Miller,0.0,False,True,2.25,2.25,0,1,2,Ryan Feltner,"Dylan Dodd, Ronald Acuña Jr.",0,0,0,0,0.021,0,"away bullpen short -> 1.5pp toward home | home 1 IL placement(s) (Ryan Feltner) -> -1.20pp | away 2 IL placement(s) (Dylan Dodd, Ronald Acuña Jr.) -> +1.80pp",bullpen_short_away;il_placement_home;il_placement_away
