game_id,game_date,home_team,away_team,home_win,f5_prob,model_prob_raw,model_prob,fold
746712,2024-05-22,CIN,SD,0,0.49514776,0.55413234,0.55413234,0
745661,2024-05-22,ATH,COL,0,0.5218688,0.57600665,0.57600665,0
746304,2024-05-22,KC,DET,1,0.5288785,0.5860844,0.5860844,0
745089,2024-05-22,TB,BOS,0,0.5774422,0.514711,0.514711,0
744856,2024-05-22,WSH,MIN,0,0.5313431,0.515883,0.515883,0
744933,2024-05-22,TOR,CWS,1,0.53697443,0.5599076,0.5599076,0
746386,2024-05-22,HOU,LAA,0,0.52136964,0.5867036,0.5867036,0
745743,2024-05-22,NYY,SEA,1,0.5255935,0.5709256,0.5709256,0
745173,2024-05-22,STL,BAL,1,0.5473074,0.49476373,0.49476373,0
746714,2024-05-23,CIN,SD,0,0.48786384,0.5547555,0.5547555,0
746874,2024-05-23,CHC,ATL,0,0.53084856,0.51254076,0.51254076,0
745741,2024-05-23,NYY,SEA,1,0.5258034,0.56468815,0.56468815,0
745500,2024-05-23,PIT,SF,0,0.5751366,0.5208203,0.5208203,0
746792,2024-05-23,CWS,BAL,0,0.51850253,0.5266813,0.5266813,0
745660,2024-05-23,ATH,COL,1,0.52082425,0.575089,0.575089,0
746474,2024-05-23,DET,TOR,0,0.5338312,0.5451963,0.5451963,0
745573,2024-05-23,PHI,TEX,1,0.5409286,0.59177214,0.59177214,0
744853,2024-05-24,WSH,SEA,1,0.56284547,0.53185445,0.53185445,0
745415,2024-05-24,SD,NYY,0,0.5317441,0.5122947,0.5122947,0
745087,2024-05-24,TB,KC,0,0.54208994,0.54463154,0.54463154,0
745663,2024-05-24,ATH,HOU,0,0.5086856,0.52108896,0.52108896,0
746558,2024-05-24,COL,PHI,1,0.5482875,0.526835,0.526835,0
745822,2024-05-24,NYM,SF,0,0.5170753,0.53278637,0.53278637,0
746956,2024-05-24,BOS,MIL,0,0.58368707,0.5249107,0.5249107,0
746227,2024-05-24,LAA,CLE,0,0.50560087,0.559143,0.559143,0
746475,2024-05-24,DET,TOR,1,0.5771019,0.541605,0.541605,0
746793,2024-05-24,CWS,BAL,0,0.5482875,0.5132634,0.5132634,0
747200,2024-05-24,AZ,MIA,0,0.52738714,0.5916302,0.5916302,0
746713,2024-05-24,CIN,LAD,1,0.532617,0.54021823,0.54021823,0
745501,2024-05-24,PIT,ATL,1,0.5271693,0.5141826,0.5141826,0
745905,2024-05-24,MIN,TEX,1,0.5481212,0.56322837,0.56322837,0
745658,2024-05-25,ATH,HOU,1,0.5177474,0.5214366,0.5214366,0
746958,2024-05-25,BOS,MIL,0,0.58118284,0.51871103,0.51871103,0
745493,2024-05-25,PIT,ATL,1,0.54850024,0.5047637,0.5047637,0
746556,2024-05-25,COL,PHI,0,0.5012578,0.52879596,0.52879596,0
745176,2024-05-25,STL,CHC,1,0.5433862,0.54766256,0.54766256,0
746794,2024-05-25,CWS,BAL,0,0.56560344,0.5132634,0.5132634,0
747199,2024-05-25,AZ,MIA,1,0.5709208,0.59676665,0.59676665,0
745823,2024-05-25,NYM,SF,0,0.5403316,0.5326536,0.5326536,0
745411,2024-05-25,SD,NYY,0,0.53955895,0.51603025,0.51603025,0
745901,2024-05-25,MIN,TEX,1,0.5369225,0.5601516,0.5601516,0
746470,2024-05-25,DET,TOR,1,0.5071819,0.5234498,0.5234498,0
746226,2024-05-25,LAA,CLE,0,0.48786384,0.5639824,0.5639824,0
746710,2024-05-25,CIN,LAD,1,0.50892264,0.5416432,0.5416432,0
746711,2024-05-26,CIN,LAD,1,0.5395553,0.56199455,0.56199455,0
745498,2024-05-26,PIT,ATL,0,0.46430245,0.5155885,0.5155885,0
745824,2024-05-26,NYM,SF,1,0.56457293,0.53711313,0.53711313,0
746557,2024-05-26,COL,PHI,1,0.50151765,0.5174576,0.5174576,0
746469,2024-05-26,DET,TOR,1,0.5113319,0.54579896,0.54579896,0
745653,2024-05-26,ATH,HOU,0,0.521918,0.52692676,0.52692676,0
745902,2024-05-26,MIN,TEX,0,0.53084856,0.5484546,0.5484546,0
745172,2024-05-26,STL,CHC,1,0.56772834,0.5546385,0.5546385,0
744855,2024-05-26,WSH,SEA,0,0.47793874,0.5396043,0.5396043,0
746549,2024-05-27,COL,CLE,1,0.5700772,0.53921604,0.53921604,0
746708,2024-05-27,CIN,STL,1,0.5798271,0.5623457,0.5623457,0
745254,2024-05-27,SEA,HOU,1,0.56840664,0.5453302,0.5453302,0
745338,2024-05-27,SF,PHI,1,0.5566529,0.55052567,0.55052567,0
747034,2024-05-27,BAL,BOS,1,0.56284547,0.60073346,0.60073346,0
745904,2024-05-27,MIN,KC,1,0.530918,0.56777173,0.56777173,0
747118,2024-05-27,ATL,WSH,0,0.56284547,0.59497654,0.59497654,0
746788,2024-05-27,CWS,TOR,0,0.5127494,0.5294335,0.5294335,0
745258,2024-05-28,SEA,HOU,1,0.5213219,0.54626733,0.54626733,0
746709,2024-05-28,CIN,STL,0,0.5556008,0.55163276,0.55163276,0
745017,2024-05-28,TEX,AZ,1,0.5845284,0.5235055,0.5235055,0
745987,2024-05-28,MIL,CHC,0,0.51554817,0.5702458,0.5702458,0
747033,2024-05-28,BAL,BOS,0,0.52685374,0.59966564,0.59966564,0
746791,2024-05-28,CWS,TOR,0,0.5746129,0.52206254,0.52206254,0
745412,2024-05-28,SD,MIA,1,0.53603905,0.5648833,0.5648833,0
746229,2024-05-28,LAA,NYY,1,0.5156294,0.51592374,0.51592374,0
745816,2024-05-28,NYM,LAD,0,0.53855807,0.56242096,0.56242096,0
745818,2024-05-28,NYM,LAD,0,0.5664992,0.5628789,0.5628789,0
746552,2024-05-28,COL,CLE,0,0.5445912,0.55198216,0.55198216,0
745903,2024-05-28,MIN,KC,1,0.49877894,0.55649865,0.55649865,0
746790,2024-05-29,CWS,TOR,0,0.52519,0.515179,0.515179,0
745900,2024-05-29,MIN,KC,0,0.52035725,0.55164903,0.55164903,0
746467,2024-05-29,DET,PIT,1,0.51920694,0.5420138,0.5420138,0
745414,2024-05-29,SD,MIA,0,0.5323567,0.5634995,0.5634995,0
746228,2024-05-29,LAA,NYY,0,0.47380897,0.5141949,0.5141949,0
747031,2024-05-29,BAL,BOS,1,0.51345426,0.60073346,0.60073346,0
745011,2024-05-29,TEX,AZ,1,0.54753184,0.52204233,0.52204233,0
745333,2024-05-29,SF,PHI,0,0.5506366,0.5527059,0.5527059,0
747117,2024-05-29,ATL,WSH,0,0.53084856,0.5889464,0.5889464,0
746551,2024-05-29,COL,CLE,1,0.5349849,0.53759825,0.53759825,0
745988,2024-05-29,MIL,CHC,1,0.49304706,0.5948604,0.5948604,0
746468,2024-05-29,DET,PIT,0,0.53084856,0.5455028,0.5455028,0
746706,2024-05-29,CIN,STL,0,0.5229667,0.54669935,0.54669935,0
746225,2024-05-30,LAA,NYY,0,0.532617,0.5211866,0.5211866,0
745985,2024-05-30,MIL,CHC,1,0.5502224,0.5769714,0.5769714,0
745249,2024-05-30,SEA,HOU,0,0.53520316,0.5593651,0.5593651,0
745081,2024-05-30,TB,ATH,1,0.5324972,0.541667,0.541667,0
745819,2024-05-30,NYM,AZ,1,0.5826752,0.54018193,0.54018193,0
747114,2024-05-30,ATL,WSH,0,0.523542,0.59497654,0.59497654,0
746954,2024-05-30,BOS,DET,0,0.5420959,0.5390636,0.5390636,0
745898,2024-05-30,MIN,KC,1,0.53746957,0.55695504,0.55695504,0
745983,2024-05-31,MIL,CWS,1,0.501519,0.59052545,0.59052545,0
746059,2024-05-31,MIA,TEX,1,0.5414579,0.52132016,0.52132016,0
746140,2024-05-31,LAD,COL,0,0.5386632,0.5867768,0.5867768,0
746387,2024-05-31,HOU,MIN,0,0.5548794,0.6013782,0.6013782,0
745820,2024-05-31,NYM,AZ,1,0.5226749,0.54448426,0.54448426,0
745331,2024-05-31,SF,NYY,0,0.502315,0.51846474,0.51846474,0
746635,2024-05-31,CLE,WSH,1,0.53955895,0.54621613,0.54621613,0
745253,2024-05-31,SEA,LAA,1,0.56996995,0.5491987,0.5491987,0
747116,2024-05-31,ATL,ATH,1,0.5628665,0.59193677,0.59193677,0
745574,2024-05-31,PHI,STL,1,0.532617,0.607712,0.607712,0
744928,2024-05-31,TOR,PIT,1,0.55305433,0.54432553,0.54432553,0
746877,2024-05-31,CHC,CIN,0,0.5197728,0.53211385,0.53211385,0
746955,2024-05-31,BOS,DET,1,0.54338574,0.5452732,0.5452732,0
747032,2024-05-31,BAL,TB,1,0.53747535,0.5989757,0.5989757,0
746062,2024-06-01,MIA,TEX,0,0.56772834,0.5054584,0.5054584,0
745980,2024-06-01,MIL,CWS,1,0.5473074,0.59763217,0.59763217,0
747111,2024-06-01,ATL,ATH,0,0.5431504,0.5903359,0.5903359,0
745575,2024-06-01,PHI,STL,1,0.532617,0.5989757,0.5989757,0
746384,2024-06-01,HOU,MIN,1,0.5336768,0.5754132,0.5754132,0
746138,2024-06-01,LAD,COL,1,0.54535097,0.5919322,0.5919322,0
746629,2024-06-01,CLE,WSH,1,0.5629877,0.55111206,0.55111206,0
746952,2024-06-01,BOS,DET,1,0.5551644,0.5551854,0.5551854,0
744932,2024-06-01,TOR,PIT,0,0.5291035,0.5576269,0.5576269,0
745251,2024-06-01,SEA,LAA,1,0.5321887,0.55407584,0.55407584,0
745812,2024-06-01,NYM,AZ,0,0.5614955,0.54449093,0.54449093,0
746305,2024-06-01,KC,SD,0,0.55988246,0.5437767,0.5437767,0
745332,2024-06-01,SF,NYY,0,0.5289082,0.54006433,0.54006433,0
747029,2024-06-01,BAL,TB,1,0.5548107,0.6127785,0.6127785,0
747030,2024-06-02,BAL,TB,0,0.49877894,0.5989757,0.5989757,0
744929,2024-06-02,TOR,PIT,1,0.5749453,0.5546128,0.5546128,0
746061,2024-06-02,MIA,TEX,0,0.5404027,0.5174723,0.5174723,0
745984,2024-06-02,MIL,CWS,1,0.5284135,0.59073436,0.59073436,0
747110,2024-06-02,ATL,ATH,1,0.53084856,0.5812414,0.5812414,0
745813,2024-06-02,NYM,AZ,0,0.479383,0.54267853,0.54267853,0
746871,2024-06-02,CHC,CIN,0,0.49409065,0.5295452,0.5295452,0
746632,2024-06-02,CLE,WSH,0,0.5548328,0.55428004,0.55428004,0
746383,2024-06-02,HOU,MIN,0,0.55619943,0.6047685,0.6047685,0
746141,2024-06-02,LAD,COL,1,0.569523,0.585229,0.585229,0
745252,2024-06-02,SEA,LAA,1,0.5481212,0.5645388,0.5645388,0
746953,2024-06-02,BOS,DET,0,0.5555833,0.55425704,0.55425704,0
746382,2024-06-03,HOU,STL,1,0.5313337,0.5956181,0.5956181,0
747194,2024-06-03,AZ,SF,1,0.5738349,0.53820676,0.53820676,0
745569,2024-06-03,PHI,MIL,1,0.5798271,0.549821,0.549821,0
746548,2024-06-03,COL,CIN,0,0.5356534,0.5539721,0.5539721,0
744854,2024-06-03,WSH,NYM,0,0.53551304,0.50103647,0.50103647,0
744930,2024-06-03,TOR,BAL,0,0.5603229,0.54529655,0.54529655,0
745739,2024-06-04,NYY,MIN,1,0.5284187,0.60073346,0.60073346,0
745656,2024-06-04,ATH,SEA,0,0.5278329,0.52972794,0.52972794,0
746380,2024-06-04,HOU,STL,1,0.5653552,0.6058317,0.6058317,0
746060,2024-06-04,MIA,TB,0,0.5404027,0.5248793,0.5248793,0
744850,2024-06-04,WSH,NYM,0,0.53084856,0.5012104,0.5012104,0
745568,2024-06-04,PHI,MIL,1,0.564242,0.5484725,0.5484725,0
746872,2024-06-04,CHC,CWS,1,0.5338312,0.55877316,0.55877316,0
747196,2024-06-04,AZ,SF,1,0.5693535,0.54884374,0.54884374,0
746630,2024-06-04,CLE,KC,1,0.528388,0.5500138,0.5500138,0
746550,2024-06-04,COL,CIN,0,0.52942675,0.5607834,0.5607834,0
744931,2024-06-04,TOR,BAL,0,0.5395553,0.5183834,0.5183834,0
745497,2024-06-04,PIT,LAD,1,0.5414579,0.5085715,0.5085715,0
745010,2024-06-04,TEX,DET,0,0.47542205,0.5426532,0.5426532,0
745654,2024-06-05,ATH,SEA,1,0.5249586,0.52476686,0.52476686,0
747195,2024-06-05,AZ,SF,0,0.5473074,0.56152105,0.56152105,0
745570,2024-06-05,PHI,MIL,1,0.55398273,0.5598089,0.5598089,0
745740,2024-06-05,NYY,MIN,1,0.55544305,0.60337645,0.60337645,0
746379,2024-06-05,HOU,STL,0,0.5255935,0.59193677,0.59193677,0
746544,2024-06-05,COL,CIN,0,0.5178022,0.5623344,0.5623344,0
746221,2024-06-05,LAA,SD,1,0.48786384,0.54005235,0.54005235,0
746950,2024-06-05,BOS,ATL,1,0.5175693,0.53373724,0.53373724,0
745494,2024-06-05,PIT,LAD,1,0.53848237,0.5160388,0.5160388,0
744852,2024-06-05,WSH,NYM,0,0.4670816,0.5116991,0.5116991,0
746873,2024-06-05,CHC,CWS,1,0.5444112,0.55635077,0.55635077,0
746056,2024-06-05,MIA,TB,0,0.53636706,0.52825195,0.52825195,0
745007,2024-06-05,TEX,DET,1,0.52012813,0.5403268,0.5403268,0
746784,2024-06-06,CWS,BOS,0,0.5771019,0.49564597,0.49564597,0
746707,2024-06-06,CIN,CHC,1,0.532617,0.56294143,0.56294143,0
745174,2024-06-06,STL,COL,0,0.5290301,0.57100934,0.57100934,0
745738,2024-06-06,NYY,MIN,1,0.5471618,0.60532963,0.60532963,0
744923,2024-06-06,TOR,BAL,1,0.53084856,0.52590775,0.52590775,0
745657,2024-06-06,ATH,SEA,0,0.49154058,0.540821,0.540821,0
746631,2024-06-06,CLE,KC,0,0.5209883,0.5563092,0.5563092,0
745495,2024-06-06,PIT,LAD,0,0.50397134,0.51922756,0.51922756,0
745406,2024-06-07,SD,AZ,1,0.56284547,0.5274834,0.5274834,0
746466,2024-06-07,DET,MIL,0,0.5134928,0.53243977,0.53243977,0
745169,2024-06-07,STL,COL,1,0.5523475,0.5688911,0.5688911,0
746302,2024-06-07,KC,SEA,1,0.52565,0.5594237,0.5594237,0
746704,2024-06-07,CIN,CHC,1,0.53476745,0.5441167,0.5441167,0
745083,2024-06-07,TB,BAL,0,0.56173515,0.5146403,0.5146403,0
744845,2024-06-07,WSH,ATL,1,0.54213005,0.5124258,0.5124258,0
745496,2024-06-07,PIT,MIN,1,0.5589317,0.51221734,0.51221734,0
746785,2024-06-07,CWS,BOS,1,0.563435,0.5136814,0.5136814,0
745735,2024-06-08,NYY,LAD,0,0.5564523,0.5692223,0.5692223,0
746703,2024-06-08,CIN,CHC,1,0.50193787,0.5595102,0.5595102,0
746223,2024-06-08,LAA,HOU,0,0.56284547,0.5275069,0.5275069,0
745410,2024-06-08,SD,AZ,1,0.5255935,0.51899505,0.51899505,0
746786,2024-06-08,CWS,BOS,1,0.5269319,0.5173994,0.5173994,0
745001,2024-06-08,TEX,SF,0,0.53527945,0.5147359,0.5147359,0
745814,2024-06-08,NYM,PHI,0,0.5076042,0.5414186,0.5414186,0
745652,2024-06-08,ATH,TOR,0,0.5203576,0.53719574,0.53719574,0
745082,2024-06-08,TB,BAL,0,0.50526845,0.5150169,0.5150169,0
745166,2024-06-08,STL,COL,0,0.54850024,0.5667172,0.5667172,0
744848,2024-06-08,WSH,ATL,1,0.5608147,0.5246894,0.5246894,0
746300,2024-06-08,KC,SEA,1,0.528388,0.55916315,0.55916315,0
746057,2024-06-08,MIA,CLE,0,0.5687422,0.5310367,0.5310367,0
746461,2024-06-08,DET,MIL,0,0.48786384,0.52038383,0.52038383,0
745651,2024-06-09,ATH,TOR,0,0.5552847,0.524927,0.524927,0
746463,2024-06-09,DET,MIL,1,0.5400991,0.5123859,0.5123859,0
746216,2024-06-09,LAA,HOU,1,0.53855807,0.52050114,0.52050114,0
746054,2024-06-09,MIA,CLE,0,0.5709208,0.5420811,0.5420811,0
745407,2024-06-09,SD,AZ,0,0.5746129,0.5428252,0.5428252,0
745491,2024-06-09,PIT,MIN,0,0.51345426,0.51103234,0.51103234,0
746705,2024-06-09,CIN,CHC,0,0.55480564,0.54867494,0.54867494,0
744849,2024-06-09,WSH,ATL,1,0.53084856,0.5012104,0.5012104,0
745571,2024-06-09,PHI,NYM,0,0.5501505,0.5696466,0.5696466,0
746787,2024-06-09,CWS,BOS,0,0.564242,0.52122694,0.52122694,0
745003,2024-06-09,TEX,SF,1,0.5452714,0.52122694,0.52122694,0
745167,2024-06-09,STL,COL,1,0.50557745,0.5590206,0.5590206,0
745085,2024-06-09,TB,BAL,0,0.5603229,0.52512354,0.52512354,0
745080,2024-06-10,TB,BAL,0,0.54350317,0.5078922,0.5078922,0
745897,2024-06-10,MIN,COL,1,0.5308148,0.58898807,0.58898807,0
746295,2024-06-10,KC,NYY,0,0.5426289,0.49532026,0.49532026,0
745982,2024-06-10,MIL,TOR,1,0.5379964,0.549041,0.549041,0
745409,2024-06-10,SD,ATH,1,0.5709208,0.5645606,0.5645606,0
746296,2024-06-11,KC,NYY,0,0.5529011,0.49627566,0.49627566,0
746702,2024-06-11,CIN,CLE,0,0.5192839,0.54742384,0.54742384,0
746139,2024-06-11,LAD,TEX,1,0.5473074,0.56482637,0.56482637,0
745327,2024-06-11,SF,HOU,0,0.5133883,0.5525257,0.5525257,0
745077,2024-06-11,TB,CHC,1,0.5276799,0.53411055,0.53411055,0
746951,2024-06-11,BOS,PHI,0,0.5212384,0.539626,0.539626,0
745244,2024-06-11,SEA,CWS,1,0.53084856,0.56189924,0.56189924,0
747027,2024-06-11,BAL,ATL,1,0.5027853,0.5555885,0.5555885,0
745981,2024-06-11,MIL,TOR,0,0.53084856,0.5503056,0.5503056,0
745815,2024-06-11,NYM,MIA,0,0.55619943,0.6049428,0.6049428,0
745404,2024-06-11,SD,ATH,1,0.5519963,0.56807995,0.56807995,0
747190,2024-06-11,AZ,LAA,1,0.54848677,0.58121026,0.58121026,0
746464,2024-06-11,DET,WSH,0,0.528388,0.53894174,0.53894174,0
747028,2024-06-12,BAL,ATL,1,0.5389224,0.5665598,0.5665598,0
745171,2024-06-12,STL,PIT,1,0.5690927,0.563559,0.563559,0
745405,2024-06-12,SD,ATH,1,0.5094867,0.5553137,0.5553137,0
745328,2024-06-12,SF,HOU,1,0.5603229,0.5529953,0.5529953,0
745978,2024-06-12,MIL,TOR,1,0.54315716,0.5854309,0.5854309,0
746948,2024-06-12,BOS,PHI,1,0.5249953,0.55570793,0.55570793,0
746701,2024-06-12,CIN,CLE,1,0.51345426,0.54742384,0.54742384,0
746462,2024-06-12,DET,WSH,0,0.53535956,0.55185044,0.55185044,0
747193,2024-06-12,AZ,LAA,0,0.55544305,0.5886831,0.5886831,0
746137,2024-06-12,LAD,TEX,0,0.57249916,0.59091705,0.59091705,0
745811,2024-06-12,NYM,MIA,1,0.54694515,0.59383345,0.59383345,0
745896,2024-06-12,MIN,COL,1,0.563435,0.5769636,0.5769636,0
745079,2024-06-12,TB,CHC,0,0.54753184,0.550728,0.550728,0
746294,2024-06-12,KC,NYY,0,0.5388138,0.5026146,0.5026146,0
747026,2024-06-13,BAL,ATL,0,0.5003439,0.56026185,0.56026185,0
746299,2024-06-13,KC,NYY,1,0.55770534,0.51168966,0.51168966,0
746136,2024-06-13,LAD,TEX,0,0.5502387,0.581058,0.581058,0
745075,2024-06-13,TB,CHC,1,0.54601234,0.54241145,0.54241145,0
745245,2024-06-13,SEA,CWS,0,0.54402244,0.56897974,0.56897974,0
746944,2024-06-13,BOS,PHI,1,0.55653965,0.55176044,0.55176044,0
747192,2024-06-13,AZ,LAA,1,0.53955895,0.5792855,0.5792855,0
745894,2024-06-13,MIN,ATH,1,0.5451127,0.5607864,0.5607864,0
744924,2024-06-14,TOR,CLE,0,0.5782821,0.53605014,0.53605014,0
745810,2024-06-14,NYM,SD,1,0.5453214,0.5563988,0.5563988,0
747025,2024-06-14,BAL,PHI,0,0.5339964,0.5539721,0.5539721,0
745892,2024-06-14,MIN,ATH,1,0.54485786,0.5659592,0.5659592,0
745247,2024-06-14,SEA,TEX,1,0.55305433,0.5648945,0.5648945,0
746947,2024-06-14,BOS,NYY,0,0.48647073,0.5360941,0.5360941,0
747112,2024-06-14,ATL,TB,1,0.5769437,0.61003673,0.61003673,0
745326,2024-06-14,SF,LAA,0,0.5057145,0.5592695,0.5592695,0
744847,2024-06-14,WSH,MIA,1,0.53746957,0.56104267,0.56104267,0
745979,2024-06-14,MIL,CIN,0,0.57202375,0.6040816,0.6040816,0
747191,2024-06-14,AZ,CWS,1,0.5603229,0.61644554,0.61644554,0
746381,2024-06-15,HOU,DET,0,0.55153716,0.6105257,0.6105257,0
746865,2024-06-15,CHC,STL,1,0.5835784,0.5544038,0.5544038,0
746547,2024-06-15,COL,PIT,1,0.5417177,0.55138326,0.55138326,0
744925,2024-06-15,TOR,CLE,1,0.54204226,0.5333914,0.5333914,0
746135,2024-06-15,LAD,KC,0,0.5774422,0.54987717,0.54987717,0
747187,2024-06-15,AZ,CWS,0,0.5420959,0.60438514,0.60438514,0
747113,2024-06-15,ATL,TB,1,0.576351,0.6040816,0.6040816,0
745976,2024-06-15,MIL,CIN,1,0.5234613,0.5807344,0.5807344,0
746946,2024-06-15,BOS,NYY,1,0.56330645,0.5468208,0.5468208,0
745329,2024-06-15,SF,LAA,0,0.48786384,0.56450844,0.56450844,0
745241,2024-06-15,SEA,TEX,1,0.56772834,0.56146663,0.56146663,0
744846,2024-06-15,WSH,MIA,1,0.50667185,0.5616538,0.5616538,0
745805,2024-06-15,NYM,SD,1,0.5487258,0.5527952,0.5527952,0
745321,2024-06-16,SF,LAA,1,0.5203576,0.5586419,0.5586419,0
745977,2024-06-16,MIL,CIN,1,0.5603229,0.6016226,0.6016226,0
746546,2024-06-16,COL,PIT,0,0.547004,0.55295414,0.55295414,0
744839,2024-06-16,WSH,MIA,1,0.5170594,0.55881053,0.55881053,0
745891,2024-06-16,MIN,ATH,1,0.55544305,0.5660296,0.5660296,0
745807,2024-06-16,NYM,SD,1,0.5278459,0.54757345,0.54757345,0
747109,2024-06-16,ATL,TB,0,0.56316715,0.6040816,0.6040816,0
746377,2024-06-16,HOU,DET,1,0.5399184,0.6054487,0.6054487,0
745895,2024-06-16,MIN,ATH,1,0.5692281,0.57185405,0.57185405,0
747023,2024-06-16,BAL,PHI,1,0.5525564,0.57398546,0.57398546,0
746945,2024-06-16,BOS,NYY,1,0.5281682,0.5254637,0.5254637,0
746130,2024-06-16,LAD,KC,1,0.57979727,0.55080724,0.55080724,0
745242,2024-06-16,SEA,TEX,1,0.5313337,0.5463074,0.5463074,0
744926,2024-06-16,TOR,CLE,1,0.547004,0.54095966,0.54095966,0
747189,2024-06-16,AZ,CWS,1,0.5203576,0.60575783,0.60575783,0
746866,2024-06-16,CHC,STL,0,0.5258034,0.58183426,0.58183426,0
745005,2024-06-17,TEX,NYM,0,0.5378746,0.5032296,0.5032296,0
745567,2024-06-17,PHI,SD,1,0.5257959,0.56955796,0.56955796,0
745490,2024-06-17,PIT,CIN,1,0.5466895,0.5412188,0.5412188,0
746215,2024-06-17,LAA,MIL,1,0.53084856,0.49551275,0.49551275,0
746543,2024-06-17,COL,LAD,0,0.52507395,0.5331975,0.5331975,0
746055,2024-06-17,MIA,STL,0,0.5246013,0.51274526,0.51274526,0
744918,2024-06-17,TOR,BOS,0,0.5292671,0.5248142,0.5248142,0
746868,2024-06-17,CHC,SF,0,0.55544305,0.5382082,0.5382082,0
745488,2024-06-18,PIT,CIN,0,0.5012578,0.532632,0.532632,0
746217,2024-06-18,LAA,MIL,0,0.5292671,0.518121,0.518121,0
746783,2024-06-18,CWS,HOU,1,0.52942675,0.53243977,0.53243977,0
745733,2024-06-18,NYY,BAL,1,0.5471575,0.57260025,0.57260025,0
744843,2024-06-18,WSH,AZ,0,0.532617,0.50895756,0.50895756,0
746627,2024-06-18,CLE,SEA,0,0.55220455,0.5509595,0.5509595,0
744917,2024-06-18,TOR,BOS,0,0.56284547,0.52895635,0.52895635,0
747107,2024-06-18,ATL,DET,1,0.5321498,0.5911937,0.5911937,0
745650,2024-06-18,ATH,KC,1,0.5709208,0.55609477,0.55609477,0
746542,2024-06-18,COL,LAD,0,0.5473074,0.5337742,0.5337742,0
745004,2024-06-18,TEX,NYM,0,0.53535956,0.5108768,0.5108768,0
745563,2024-06-18,PHI,SD,1,0.55220455,0.56617117,0.56617117,0
746049,2024-06-18,MIA,STL,1,0.55433744,0.52041376,0.52041376,0
744920,2024-06-19,TOR,BOS,0,0.5782821,0.52952266,0.52952266,0
747106,2024-06-19,ATL,DET,1,0.5216868,0.58572745,0.58572745,0
746219,2024-06-19,LAA,MIL,0,0.5614611,0.5151927,0.5151927,0
746781,2024-06-19,CWS,HOU,0,0.530918,0.5134657,0.5134657,0
746864,2024-06-19,CHC,SF,1,0.5687422,0.5357284,0.5357284,0
745732,2024-06-19,NYY,BAL,0,0.53084856,0.5696584,0.5696584,0
746538,2024-06-19,COL,LAD,1,0.52232265,0.5456448,0.5456448,0
745887,2024-06-19,MIN,TB,0,0.5552847,0.5896297,0.5896297,0
746625,2024-06-19,CLE,SEA,1,0.53165025,0.5536006,0.5536006,0
745646,2024-06-19,ATH,KC,1,0.5138365,0.54576796,0.54576796,0
744842,2024-06-19,WSH,AZ,1,0.479383,0.51521015,0.51521015,0
746782,2024-06-20,CWS,HOU,0,0.49159935,0.5211097,0.5211097,0
745401,2024-06-20,SD,MIL,1,0.53527945,0.5202732,0.5202732,0
746626,2024-06-20,CLE,SEA,1,0.48786384,0.5581391,0.5581391,0
745645,2024-06-20,ATH,KC,0,0.5212254,0.5525664,0.5525664,0
744841,2024-06-20,WSH,AZ,0,0.53665054,0.527278,0.527278,0
745164,2024-06-20,STL,SF,1,0.5137414,0.5290059,0.5290059,0
745734,2024-06-20,NYY,BAL,0,0.5530566,0.5685184,0.5685184,0
746539,2024-06-20,COL,LAD,0,0.48070362,0.5517135,0.5517135,0
746540,2024-06-21,COL,WSH,0,0.48757258,0.5638592,0.5638592,0
746052,2024-06-21,MIA,SEA,1,0.5156012,0.5145517,0.5145517,0
745403,2024-06-21,SD,MIL,1,0.563435,0.52520347,0.52520347,0
746460,2024-06-21,DET,CWS,1,0.56842995,0.5830759,0.5830759,0
745562,2024-06-21,PHI,AZ,0,0.5475969,0.58349967,0.58349967,0
745006,2024-06-21,TEX,KC,1,0.502315,0.54265106,0.54265106,0
746861,2024-06-21,CHC,NYM,0,0.5690927,0.5467133,0.5467133,0
745649,2024-06-21,ATH,MIN,1,0.5339964,0.5142456,0.5142456,0
746624,2024-06-21,CLE,TOR,1,0.520505,0.54243225,0.54243225,0
745729,2024-06-21,NYY,ATL,0,0.5381216,0.5655697,0.5655697,0
746375,2024-06-21,HOU,BAL,1,0.53084856,0.54075766,0.54075766,0
746131,2024-06-21,LAD,LAA,0,0.54402244,0.59383345,0.59383345,0
745483,2024-06-21,PIT,TB,0,0.5396401,0.5333195,0.5333195,0
746698,2024-06-21,CIN,BOS,1,0.51345426,0.50355536,0.50355536,0
746622,2024-06-22,CLE,TOR,1,0.5068315,0.5551828,0.5551828,0
745402,2024-06-22,SD,MIL,1,0.53460956,0.5395351,0.5395351,0
746541,2024-06-22,COL,WSH,1,0.55220455,0.5751838,0.5751838,0
746132,2024-06-22,LAD,LAA,1,0.5203576,0.59037787,0.59037787,0
746700,2024-06-22,CIN,BOS,0,0.5473074,0.518475,0.518475,0
745731,2024-06-22,NYY,ATL,1,0.5404027,0.5618908,0.5618908,0
746863,2024-06-22,CHC,NYM,1,0.5473074,0.5415404,0.5415404,0
746048,2024-06-22,MIA,SEA,0,0.56316715,0.51254827,0.51254827,0
745486,2024-06-22,PIT,TB,1,0.5709208,0.5391411,0.5391411,0
745564,2024-06-22,PHI,AZ,1,0.53625584,0.5844722,0.5844722,0
