game_pk,matchup,news_sp_late_scratch_home,news_sp_late_scratch_away,news_anchor_sp_home_id,news_anchor_sp_away_id,news_current_sp_home_id,news_current_sp_away_id,news_ump_plate_id,news_ump_plate_name,news_ump_bias_pp,news_bullpen_short_home,news_bullpen_short_away,news_anchor_home_decimal,news_current_home_decimal,news_line_move_home_bps,news_il_placements_home,news_il_placements_away,news_il_player_names_home,news_il_player_names_away,news_lineup_scratches_home,news_lineup_scratches_away,news_regular_scratches_home,news_regular_scratches_away,news_model_prob_delta,news_tier_demotion_steps,news_rationale,news_rules_fired
822985,TOR @ TB,False,False,663556,571578,663556,571578,,,0.0,False,False,1.7407407407407407,1.7407407407407407,0,1,1,Steven Matz,Max Scherzer,0,0,0,0,0.0,0,home 1 IL placement(s) (Steven Matz) -> -1.20pp | away 1 IL placement(s) (Max Scherzer) -> +1.20pp,il_placement_home;il_placement_away
823063,MIL @ STL,False,False,669467,687075,669467,687075,,,0.0,False,False,1.9345794392523366,1.9345794392523366,0,1,2,Ramón Urías,"Angel Zerpa, Brandon Woodruff",0,0,0,0,0.006000000000000002,0,"home 1 IL placement(s) (Ramón Urías) -> -1.20pp | away 2 IL placement(s) (Angel Zerpa, Brandon Woodruff) -> +1.80pp",il_placement_home;il_placement_away
824198,LAD @ HOU,False,False,621121,607192,621121,607192,,,0.0,True,False,2.8,2.8,0,1,0,Yainer Diaz,,0,0,0,0,-0.027,0,home bullpen short -> 1.5pp toward away | home 1 IL placement(s) (Yainer Diaz) -> -1.20pp,bullpen_short_home;il_placement_home
823226,SD @ SF,False,False,605288,663362,605288,663362,,,0.0,False,False,1.9803921568627452,1.9803921568627452,0,1,2,Erik Miller,"Germán Márquez, Jake Cronenworth",0,0,0,0,0.006000000000000002,0,"home 1 IL placement(s) (Erik Miller) -> -1.20pp | away 2 IL placement(s) (Germán Márquez, Jake Cronenworth) -> +1.80pp",il_placement_home;il_placement_away
824036,CHW @ LAA,False,False,700712,702273,700712,702273,,,0.0,False,False,1.970873786407767,1.970873786407767,0,2,0,"Logan O'Hoppe, Yusei Kikuchi",,0,0,0,0,-0.018000000000000002,0,"home 2 IL placement(s) (Logan O'Hoppe, Yusei Kikuchi) -> -1.80pp",il_placement_home
823141,ATL @ SEA,False,False,693433,527048,693433,527048,,,0.0,True,False,1.7407407407407407,1.7407407407407407,0,3,1,"Matt Brash, Will Wilson, Gabe Speier",Ronald Acuña Jr.,0,0,0,0,-0.027,0,"home bullpen short -> 1.5pp toward away | home 3 IL placement(s) (Matt Brash, Will Wilson, Gabe Speier) -> -2.40pp | away 1 IL placement(s) (Ronald Acuña Jr.) -> +1.20pp",bullpen_short_home;il_placement_home;il_placement_away
824282,BOS @ DET,False,False,656427,543243,656427,543243,,,0.0,False,True,1.9345794392523366,1.9345794392523366,0,4,3,"Connor Seabold, Javier Báez, Casey Mize, Tarik Skubal","Garrett Crochet, Patrick Sandoval, Danny Coulombe",0,0,0,0,0.009000000000000001,0,"away bullpen short -> 1.5pp toward home | home 4 IL placement(s) (Connor Seabold, Javier Báez, Casey Mize, Tarik Skubal) -> -3.00pp | away 3 IL placement(s) (Garrett Crochet, Patrick Sandoval, Danny Coulombe) -> +2.40pp",bullpen_short_away;il_placement_home;il_placement_away
823470,OAK @ PHI,False,False,554430,605488,554430,605488,,,0.0,False,False,1.5882352941176472,1.5882352941176472,0,1,1,Kyle Backhus,Max Muncy,0,0,0,0,0.0,0,home 1 IL placement(s) (Kyle Backhus) -> -1.20pp | away 1 IL placement(s) (Max Muncy) -> +1.20pp,il_placement_home;il_placement_away
823872,BAL @ MIA,False,False,691587,687064,691587,687064,,,0.0,False,True,1.7407407407407407,1.7407407407407407,0,1,1,Pete Fairbanks,Ryan Helsley,0,0,0,0,0.015,0,away bullpen short -> 1.5pp toward home | home 1 IL placement(s) (Pete Fairbanks) -> -1.20pp | away 1 IL placement(s) (Ryan Helsley) -> +1.20pp,bullpen_short_away;il_placement_home;il_placement_away
822740,MIN @ WSH,False,False,571945,641927,571945,641927,,,0.0,False,False,2.1,2.1,0,0,2,,"Garrett Acton, Cole Sands",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (Garrett Acton, Cole Sands) -> +1.80pp",il_placement_away
823550,TEX @ NYY,False,False,701542,543135,701542,543135,,,0.0,False,False,1.5,1.5,0,1,1,Giancarlo Stanton,Josh Smith,0,0,0,0,0.0,0,home 1 IL placement(s) (Giancarlo Stanton) -> -1.20pp | away 1 IL placement(s) (Josh Smith) -> +1.20pp,il_placement_home;il_placement_away
