game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-06-22,DET,NYY,8.5,7.8,0.7,under,1.962,0.507,0.4931,0.0,pinnacle,7.88,0.073,0.002,0.071,31.0,66.0,0.7205,0.7342,10.778,"{""lineup_xwoba_h"":0.325,""lineup_xwoba_a"":0.296,""lineup_wrcplus_h"":111.0,""lineup_wrcplus_a"":111.0,""bvp_pa_total"":97,""bvp_delta_runs"":0.073}",0.4916,7.58
2026-06-22,TB,KC,7.5,8.43,0.93,over,2.03,0.4925,0.4739,0.0,pinnacle,8.48,0.051,0.085,-0.034,31.0,26.0,0.7447,0.7082,6.333,"{""lineup_xwoba_h"":0.321,""lineup_xwoba_a"":0.314,""lineup_wrcplus_h"":118.0,""lineup_wrcplus_a"":102.0,""bvp_pa_total"":57,""bvp_delta_runs"":0.051}",0.4877,7.45
2026-06-22,MIA,TEX,8.5,8.93,0.43,over,1.926,0.5142,0.5056,0.0,pinnacle,8.94,0.011,0.002,0.009,2.0,7.0,0.7268,0.7316,1.0,"{""lineup_xwoba_h"":0.314,""lineup_xwoba_a"":0.323,""lineup_wrcplus_h"":114.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":9,""bvp_delta_runs"":0.011}",0.5003,7.26
2026-06-22,WSH,PHI,9.5,8.8,0.7,under,2.0,0.4961,0.4821,0.0,pinnacle,8.79,-0.005,-0.012,0.007,14.0,21.0,0.7126,0.723,3.889,"{""lineup_xwoba_h"":0.324,""lineup_xwoba_a"":0.318,""lineup_wrcplus_h"":104.0,""lineup_wrcplus_a"":108.0,""bvp_pa_total"":35,""bvp_delta_runs"":-0.005}",0.5035,7.77
2026-06-22,TOR,HOU,7.0,9.1,2.1,over,1.833,0.5788,0.5367,1.47,pinnacle,9.14,0.039,0.039,0.0,38.0,0.0,0.7292,0.72,4.222,"{""lineup_xwoba_h"":0.31,""lineup_xwoba_a"":0.329,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":38,""bvp_delta_runs"":0.039}",,
2026-06-22,CIN,MIL,9.5,10.41,0.91,over,1.98,0.5072,0.4889,0.09,pinnacle,10.56,0.15,0.028,0.122,41.0,70.0,0.7261,0.7444,12.333,"{""lineup_xwoba_h"":0.325,""lineup_xwoba_a"":0.331,""lineup_wrcplus_h"":115.0,""lineup_wrcplus_a"":121.0,""bvp_pa_total"":111,""bvp_delta_runs"":0.15}",0.4922,8.83
2026-06-22,MIN,LAD,10.0,10.32,0.32,over,2.0,0.4884,0.4821,0.0,pinnacle,10.56,0.248,0.248,0.0,63.0,0.0,0.7696,0.72,7.0,"{""lineup_xwoba_h"":0.332,""lineup_xwoba_a"":0.356,""lineup_wrcplus_h"":117.0,""lineup_wrcplus_a"":117.0,""bvp_pa_total"":63,""bvp_delta_runs"":0.248}",,
2026-06-22,CHW,CLE,7.5,9.57,2.07,over,1.893,0.558,0.5167,1.26,pinnacle,9.58,0.008,0.008,0.0,16.0,0.0,0.7245,0.72,1.778,"{""lineup_xwoba_h"":0.312,""lineup_xwoba_a"":0.295,""lineup_wrcplus_h"":105.0,""lineup_wrcplus_a"":99.0,""bvp_pa_total"":16,""bvp_delta_runs"":0.008}",,
2026-06-22,STL,ARI,8.5,7.74,0.76,under,1.971,0.5069,0.4917,0.0,pinnacle,7.8,0.064,0.0,0.064,41.0,28.0,0.72,0.7406,7.667,"{""lineup_xwoba_h"":0.343,""lineup_xwoba_a"":0.312,""lineup_wrcplus_h"":114.0,""lineup_wrcplus_a"":105.0,""bvp_pa_total"":69,""bvp_delta_runs"":0.064}",0.5035,7.77
2026-06-22,COL,BOS,,12.27,,,,,,,,12.27,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.295,""lineup_xwoba_a"":0.302,""lineup_wrcplus_h"":105.0,""lineup_wrcplus_a"":106.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-22,LAA,BAL,,8.85,,,,,,,,8.85,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.323,""lineup_xwoba_a"":0.317,""lineup_wrcplus_h"":111.0,""lineup_wrcplus_a"":105.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-22,SD,ATL,,7.84,,,,,,,,7.84,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.313,""lineup_xwoba_a"":0.321,""lineup_wrcplus_h"":102.0,""lineup_wrcplus_a"":105.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
