game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units
2026-05-21,DET,CLE,7.5,9.01,1.51,over,2.005,0.5025,0.4724,0.15
2026-05-21,STL,PIT,8.0,9.16,1.16,over,1.98,0.5035,0.4802,0.0
2026-05-21,WSH,NYM,8.5,9.11,0.61,over,1.948,0.5016,0.4895,0.0
2026-05-21,MIA,ATL,7.5,9.98,2.48,over,1.877,0.5615,0.5119,1.23
