game_id,team,side,decimal,model_prob,fair_prob,edge_pp,ev_per_$1,tier,signals,stake_u
823956,LAD,home,1.676,0.7181,0.5761,14.2,0.2034,PLATINUM,"F2_xwoba_gap=0.035, F3_swing_take_gap=6604.5",1.5
