game_id,game_date,side,team,price,decimal,prob,fair,edge_pp,ev,tier,signals,stake,won,pnl,bankroll
778170,2025-04-27,away,TOR,161.0,2.6100000000000003,0.7399051785469055,0.3419806239869245,39.7924554559981,0.9311525160074237,DIAMOND,"F1_xera_gap=1.00, F3_swing_take_gap=4199.7, F4_our_sp_unlucky=2.19",5.0,False,-5.0,95.0
778158,2025-04-27,away,PHI,104.5,2.045,0.7066545188426971,0.46695093678795874,23.97035820547384,0.4451084910333156,PLATINUM,"F3_swing_take_gap=2579.3, F4_our_sp_unlucky=2.37",2.000000000000001,True,2.0900000000000007,97.09
778141,2025-04-28,away,STL,104.0,2.04,0.7486492693424225,0.4676959832124328,28.09532861299897,0.5272445094585418,PLATINUM,"F3_swing_take_gap=73.3, F4_our_sp_unlucky=1.53",2.9127,False,-2.9127,94.1773
778138,2025-04-28,away,NYM,-159.0,1.6289308176100628,0.7333369851112366,0.609489967709037,12.384701740219962,0.194555214740945,PLATINUM,"F1_xera_gap=0.82, F4_our_sp_unlucky=1.57",2.825319,True,1.7769301886792448,95.95423018867925
778131,2025-04-29,away,WSH,163.0,2.63,0.5813252329826355,0.33931001507768455,24.201521790495097,0.5288853627443313,PLATINUM,"F3_swing_take_gap=860.5, F4_our_sp_unlucky=3.63",2.8786269056603775,False,-2.8786269056603775,93.07560328301886
778128,2025-04-29,away,KC,133.0,2.33,0.7315168380737305,0.3955004908029601,33.601634727077034,0.7044342327117921,PLATINUM,"F3_swing_take_gap=2479.8, F4_our_sp_unlucky=2.49",2.792268098490566,True,3.7137165709924527,96.78931985401131
778135,2025-04-29,away,CHC,-150.0,1.6666666666666665,0.7530823647975922,0.5991739513737564,15.390841342383577,0.25513727466265346,PLATINUM,"F2_xwoba_gap=0.030, F4_our_sp_unlucky=1.88",1.3291049958490575,True,0.8860699972327049,97.67538985124402
778113,2025-04-30,home,TB,-166.0,1.6024096385542168,0.8270965218544006,0.621564994234866,20.553152761953463,0.32534743863416,PLATINUM,"F3_swing_take_gap=2432.8, F4_our_sp_unlucky=1.55",2.9302616955373204,False,-2.9302616955373204,94.7451281557067
778134,2025-04-30,home,CIN,-118.0,1.847457627118644,0.820310652256012,0.5239840891851306,29.632656307088133,0.5154891711170391,DIAMOND,"F1_xera_gap=2.86, F3_swing_take_gap=446.7, F4_our_sp_unlucky=3.93",4.06973830446268,False,-4.06973830446268,90.67538985124402
778109,2025-04-30,home,LAD,-208.0,1.4807692307692308,0.876076340675354,0.6765828836232685,19.949345705208554,0.2972668890769666,PLATINUM,"F2_xwoba_gap=0.029, F3_swing_take_gap=3418.0",8.881784197001252e-16,True,4.2700885562506027e-16,90.67538985124402
