game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units
2026-05-14,CIN,WSH,8.0,9.22,1.22,over,1.851,0.5464,0.5219,0.27
2026-05-14,NYM,DET,7.5,8.51,1.01,over,1.995,0.4982,0.4779,0.0
2026-05-14,MIL,SD,8.0,9.21,1.21,over,1.952,0.5136,0.4894,0.06
2026-05-14,HOU,SEA,9.0,10.13,1.13,over,1.855,0.5402,0.5176,0.05
2026-05-14,OAK,STL,9.5,7.86,1.64,under,1.893,0.543,0.5102,0.63
2026-05-14,BOS,PHI,7.5,10.41,2.91,over,1.957,0.5444,0.4862,1.36
2026-05-14,ATL,CHC,7.5,9.55,2.05,over,1.87,0.5562,0.5153,0.92
2026-05-14,CHW,KC,8.5,8.89,0.39,over,1.98,0.4885,0.4808,0.0
