matchup,pick,f5_prob,full_prob,f5_full_delta,p_model,pick_prob,p_model_shadow_phase4,bp_min,fair_prob,edge_pp,ev_per_dollar,kelly_full,kelly_quarter,kelly_eighth,ump_k_pct_delta,ump_bb_pct_delta,home_lineup_concentration,away_lineup_concentration,hl_bullpen_xwoba_gap,pen_strain_pick_side,home_sp_k_pct,away_sp_k_pct,home_sp_name,away_sp_name,tier,signals,why_skipped,odds_status,stress_warnings,confidence_downgrade,pred_winp_mc,pred_runs_mc,grade,grade_score,grade_reasons,pre_cap_score,pre_cap_grade,pqi_diff,team_quality_mod,away_top_5_batters_json,home_top_5_batters_json,away_bvp_top5_json,home_bvp_top5_json
KC @ TB,TB,0.4628,0.6803,0.2055,0.6803,0.6803,0.6563,16811.0,0.5727,10.77,0.2037,0.25,0.0662,0.0331,0.0,0.0,1.273,1.14,0.0033,0.1008,19.1,18.52,Casey Legumina,Seth Lugo,SKIP,,tier SKIP -> stake_mult=0,fetched,locked_at_first_pitch,False,0.5105,7.96,B-,1,"SP edge 0.65 xERA agrees with pick (+2) | PQI confirms pick (Δ=+14.3) (+1) | team_quality modifier (+1; DISABLED, score+=0) | [HARD CAP 7] pick-side bullpen disadvantage (hl_bullpen_xwoba_gap=+0.0033 >= 0) on tier-elevated pick (score 3 -> 1) | [PRE_CAP_SCORE=3]",3,B+,14.25233548748895,1,"[{""order"":1,""name"":""Carter Jensen"",""pos"":""C"",""k_pct"":26.4,""bb_pct"":9.5,""ev"":89.6,""la"":22.2,""hard_hit_pct"":40.5,""bbe"":121.0,""xwoba"":0.277,""xba"":0.193,""xslg"":0.334,""sprint"":27.7,""bat_side"":""L"",""vs_LHP_OPS_career"":0.724,""vs_LHP_PA_career"":83,""vs_RHP_OPS_career"":0.799,""vs_RHP_PA_career"":269,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":10,""season_PA"":284,""sample_flag"":""LOW_SAMPLE""},{""order"":2,""name"":""Nick Loftin"",""pos"":""2B"",""k_pct"":12.9,""bb_pct"":11.0,""ev"":86.2,""la"":15.8,""hard_hit_pct"":31.3,""bbe"":64.0,""xwoba"":0.306,""xba"":0.224,""xslg"":0.322,""sprint"":28.1,""bat_side"":""R"",""vs_LHP_OPS_career"":0.729,""vs_LHP_PA_career"":217,""vs_RHP_OPS_career"":0.621,""vs_RHP_PA_career"":364,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":3,""season_PA"":155,""sample_flag"":""OK""},{""order"":3,""name"":""Jac Caglianone"",""pos"":""RF"",""k_pct"":29.4,""bb_pct"":8.4,""ev"":93.7,""la"":7.6,""hard_hit_pct"":57.9,""bbe"":121.0,""xwoba"":0.341,""xba"":0.259,""xslg"":0.458,""sprint"":27.1,""bat_side"":""L"",""vs_LHP_OPS_career"":0.742,""vs_LHP_PA_career"":149,""vs_RHP_OPS_career"":0.68,""vs_RHP_PA_career"":368,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":14,""season_PA"":286,""sample_flag"":""SUB_STABLE""},{""order"":4,""name"":""Lane Thomas"",""pos"":""CF"",""k_pct"":20.6,""bb_pct"":14.2,""ev"":85.9,""la"":23.7,""hard_hit_pct"":33.3,""bbe"":81.0,""xwoba"":0.311,""xba"":0.222,""xslg"":0.322,""sprint"":28.9,""bat_side"":""R"",""vs_LHP_OPS_career"":0.841,""vs_LHP_PA_career"":778,""vs_RHP_OPS_career"":0.671,""vs_RHP_PA_career"":1673,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":5,""season_PA"":204,""sample_flag"":""OK""},{""order"":5,""name"":""Josh Rojas"",""pos"":""3B"",""k_pct"":0.0,""bb_pct"":0.0,""ev"":null,""la"":null,""hard_hit_pct"":null,""bbe"":null,""xwoba"":null,""xba"":null,""xslg"":null,""sprint"":null,""bat_side"":""L"",""vs_LHP_OPS_career"":0.627,""vs_LHP_PA_career"":493,""vs_RHP_OPS_career"":0.684,""vs_RHP_PA_career"":1838,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":1,""season_PA"":8,""sample_flag"":""OK""},{""order"":6,""name"":""Salvador Perez"",""pos"":""C"",""k_pct"":19.2,""bb_pct"":3.8,""ev"":88.7,""la"":17.0,""hard_hit_pct"":40.2,""bbe"":174.0,""xwoba"":0.295,""xba"":0.227,""xslg"":0.399,""sprint"":24.1,""bat_side"":""R"",""vs_LHP_OPS_career"":0.774,""vs_LHP_PA_career"":1915,""vs_RHP_OPS_career"":0.743,""vs_RHP_PA_career"":5306,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":10,""season_PA"":318,""sample_flag"":""OK""},{""order"":7,""name"":""Isaac Collins"",""pos"":""LF"",""k_pct"":24.1,""bb_pct"":12.4,""ev"":88.5,""la"":19.1,""hard_hit_pct"":40.5,""bbe"":111.0,""xwoba"":0.3,""xba"":0.217,""xslg"":0.305,""sprint"":27.3,""bat_side"":""S"",""vs_LHP_OPS_career"":0.658,""vs_LHP_PA_career"":239,""vs_RHP_OPS_career"":0.753,""vs_RHP_PA_career"":487,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":3,""season_PA"":266,""sample_flag"":""OK""},{""order"":8,""name"":""Starling Marte"",""pos"":""RF"",""k_pct"":26.0,""bb_pct"":5.2,""ev"":90.6,""la"":7.4,""hard_hit_pct"":35.0,""bbe"":40.0,""xwoba"":0.281,""xba"":0.233,""xslg"":0.318,""sprint"":25.3,""bat_side"":""R"",""vs_LHP_OPS_career"":0.763,""vs_LHP_PA_career"":1667,""vs_RHP_OPS_career"":0.785,""vs_RHP_PA_career"":4736,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":1,""season_PA"":96,""sample_flag"":""OK""},{""order"":9,""name"":""Tyler Tolbert"",""pos"":""2B"",""k_pct"":28.1,""bb_pct"":12.5,""ev"":77.4,""la"":-21.9,""hard_hit_pct"":40.0,""bbe"":5.0,""xwoba"":0.172,""xba"":0.186,""xslg"":0.205,""sprint"":null,""bat_side"":""R"",""vs_LHP_OPS_career"":0.656,""vs_LHP_PA_career"":53,""vs_RHP_OPS_career"":0.704,""vs_RHP_PA_career"":36,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":0,""season_PA"":32,""sample_flag"":""LOW_SAMPLE""}]","[{""order"":1,""name"":""Yandy D\u00edaz"",""pos"":""DH"",""k_pct"":13.5,""bb_pct"":9.8,""ev"":90.5,""la"":5.7,""hard_hit_pct"":45.8,""bbe"":179.0,""xwoba"":0.375,""xba"":0.293,""xslg"":0.491,""sprint"":25.7,""bat_side"":""R"",""vs_LHP_OPS_career"":0.898,""vs_LHP_PA_career"":1202,""vs_RHP_OPS_career"":0.792,""vs_RHP_PA_career"":2879,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":12,""season_PA"":327,""sample_flag"":""OK""},{""order"":2,""name"":""Jonathan Aranda"",""pos"":""1B"",""k_pct"":23.4,""bb_pct"":13.2,""ev"":90.9,""la"":15.3,""hard_hit_pct"":47.7,""bbe"":151.0,""xwoba"":0.387,""xba"":0.273,""xslg"":0.506,""sprint"":25.8,""bat_side"":""L"",""vs_LHP_OPS_career"":0.668,""vs_LHP_PA_career"":239,""vs_RHP_OPS_career"":0.848,""vs_RHP_PA_career"":848,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":12,""season_PA"":333,""sample_flag"":""OK""},{""order"":3,""name"":""Junior Caminero"",""pos"":""3B"",""k_pct"":17.8,""bb_pct"":13.3,""ev"":92.7,""la"":9.4,""hard_hit_pct"":48.6,""bbe"":178.0,""xwoba"":0.379,""xba"":0.279,""xslg"":0.497,""sprint"":26.1,""bat_side"":""R"",""vs_LHP_OPS_career"":0.831,""vs_LHP_PA_career"":332,""vs_RHP_OPS_career"":0.823,""vs_RHP_PA_career"":871,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":17,""season_PA"":338,""sample_flag"":""OK""},{""order"":4,""name"":""Richie Palacios"",""pos"":""2B"",""k_pct"":20.1,""bb_pct"":12.0,""ev"":87.4,""la"":11.5,""hard_hit_pct"":26.8,""bbe"":82.0,""xwoba"":0.308,""xba"":0.223,""xslg"":0.306,""sprint"":27.1,""bat_side"":""L"",""vs_LHP_OPS_career"":0.774,""vs_LHP_PA_career"":102,""vs_RHP_OPS_career"":0.668,""vs_RHP_PA_career"":670,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":1,""season_PA"":184,""sample_flag"":""SUB_STABLE""},{""order"":5,""name"":""Chandler Simpson"",""pos"":""LF"",""k_pct"":10.4,""bb_pct"":5.7,""ev"":84.1,""la"":2.1,""hard_hit_pct"":15.9,""bbe"":202.0,""xwoba"":0.26,""xba"":0.253,""xslg"":0.29,""sprint"":29.6,""bat_side"":""L"",""vs_LHP_OPS_career"":0.552,""vs_LHP_PA_career"":211,""vs_RHP_OPS_career"":0.689,""vs_RHP_PA_career"":528,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":0,""season_PA"":299,""sample_flag"":""OK""},{""order"":6,""name"":""Cedric Mullins"",""pos"":""CF"",""k_pct"":19.5,""bb_pct"":8.8,""ev"":87.8,""la"":29.2,""hard_hit_pct"":28.4,""bbe"":143.0,""xwoba"":0.245,""xba"":0.179,""xslg"":0.272,""sprint"":27.5,""bat_side"":""L"",""vs_LHP_OPS_career"":0.652,""vs_LHP_PA_career"":979,""vs_RHP_OPS_career"":0.755,""vs_RHP_PA_career"":2499,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":6,""season_PA"":262,""sample_flag"":""OK""},{""order"":7,""name"":""Taylor Walls"",""pos"":""SS"",""k_pct"":25.5,""bb_pct"":11.8,""ev"":83.1,""la"":20.6,""hard_hit_pct"":16.5,""bbe"":97.0,""xwoba"":0.242,""xba"":0.172,""xslg"":0.223,""sprint"":27.8,""bat_side"":""S"",""vs_LHP_OPS_career"":0.599,""vs_LHP_PA_career"":539,""vs_RHP_OPS_career"":0.583,""vs_RHP_PA_career"":1232,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":0,""season_PA"":212,""sample_flag"":""OK""},{""order"":8,""name"":""Victor Mesa Jr."",""pos"":""RF"",""k_pct"":25.0,""bb_pct"":14.3,""ev"":88.3,""la"":13.4,""hard_hit_pct"":50.0,""bbe"":14.0,""xwoba"":0.406,""xba"":0.303,""xslg"":0.541,""sprint"":null,""bat_side"":""L"",""vs_LHP_OPS_career"":0.728,""vs_LHP_PA_career"":21,""vs_RHP_OPS_career"":0.578,""vs_RHP_PA_career"":73,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":2,""season_PA"":56,""sample_flag"":""LOW_SAMPLE""},{""order"":9,""name"":""Hunter Feduccia"",""pos"":""C"",""k_pct"":31.7,""bb_pct"":10.6,""ev"":88.9,""la"":20.9,""hard_hit_pct"":27.3,""bbe"":45.0,""xwoba"":0.287,""xba"":0.213,""xslg"":0.311,""sprint"":27.4,""bat_side"":""L"",""vs_LHP_OPS_career"":0.267,""vs_LHP_PA_career"":38,""vs_RHP_OPS_career"":0.628,""vs_RHP_PA_career"":185,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":1,""season_PA"":104,""sample_flag"":""LOW_SAMPLE""}]","[{""order"": 1, ""name"": ""Carter Jensen"", ""vs_today_SP_PA"": 0, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": null, ""vs_today_SP_HR_per_PA"": null, ""shrunk_OPS"": 0.72, ""sample_flag"": ""NO_DATA""}, {""order"": 2, ""name"": ""Nick Loftin"", ""vs_today_SP_PA"": 1, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 0.0, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.697, ""sample_flag"": ""SMALL_SAMPLE""}, {""order"": 3, ""name"": ""Jac Caglianone"", ""vs_today_SP_PA"": 0, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": null, ""vs_today_SP_HR_per_PA"": null, ""shrunk_OPS"": 0.72, ""sample_flag"": ""NO_DATA""}, {""order"": 4, ""name"": ""Lane Thomas"", ""vs_today_SP_PA"": 1, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 0.0, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.697, ""sample_flag"": ""SMALL_SAMPLE""}, {""order"": 5, ""name"": ""Josh Rojas"", ""vs_today_SP_PA"": 4, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 3.0, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.988, ""sample_flag"": ""SMALL_SAMPLE""}]","[{""order"": 1, ""name"": ""Yandy D\u00edaz"", ""vs_today_SP_PA"": 7, ""vs_today_SP_HR"": 1, ""vs_today_SP_OPS"": 1.143, ""vs_today_SP_HR_per_PA"": 0.1429, ""shrunk_OPS"": 0.8, ""sample_flag"": ""SMALL_SAMPLE""}, {""order"": 2, ""name"": ""Jonathan Aranda"", ""vs_today_SP_PA"": 6, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 0.833, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.739, ""sample_flag"": ""SMALL_SAMPLE""}, {""order"": 3, ""name"": ""Junior Caminero"", ""vs_today_SP_PA"": 3, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 0.666, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.715, ""sample_flag"": ""SMALL_SAMPLE""}, {""order"": 4, ""name"": ""Richie Palacios"", ""vs_today_SP_PA"": 3, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 0.0, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.655, ""sample_flag"": ""SMALL_SAMPLE""}, {""order"": 5, ""name"": ""Chandler Simpson"", ""vs_today_SP_PA"": 3, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 0.666, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.715, ""sample_flag"": ""SMALL_SAMPLE""}]"
SEA @ PIT,PIT,0.6071,0.5353,0.0634,0.5353,0.5353,0.5228,15766.0,0.4094,12.59,0.2579,0.191,0.0478,0.0239,0.0,0.0,1.314,1.037,-0.0071,0.1017,21.1,28.12,Bubba Chandler,Bryce Miller,GOLD,F3_swing_take_gap=1142.3,fair_prob 0.409 < 0.42 | tier GOLD -> stake_mult=0,fetched,locked_at_first_pitch,False,0.4554,7.44,D,-1,"F-signal fires (+1) | SP edge 2.01 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=-30.1) (-1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.03) (+1)",-1,D,-30.08805549538036,1,"[{""order"":1,""name"":""J.P. Crawford"",""pos"":""SS"",""k_pct"":18.6,""bb_pct"":14.4,""ev"":88.4,""la"":12.6,""hard_hit_pct"":36.6,""bbe"":145.0,""xwoba"":0.348,""xba"":0.249,""xslg"":0.411,""sprint"":25.4,""bat_side"":""L"",""vs_LHP_OPS_career"":0.668,""vs_LHP_PA_career"":1328,""vs_RHP_OPS_career"":0.731,""vs_RHP_PA_career"":2821,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":10,""season_PA"":263,""sample_flag"":""OK""},{""order"":2,""name"":""Cal Raleigh"",""pos"":""C"",""k_pct"":30.5,""bb_pct"":11.3,""ev"":87.5,""la"":23.1,""hard_hit_pct"":31.1,""bbe"":106.0,""xwoba"":0.289,""xba"":0.18,""xslg"":0.387,""sprint"":25.8,""bat_side"":""S"",""vs_LHP_OPS_career"":0.766,""vs_LHP_PA_career"":681,""vs_RHP_OPS_career"":0.784,""vs_RHP_PA_career"":1997,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":8,""season_PA"":213,""sample_flag"":""OK""},{""order"":3,""name"":""Julio Rodr\u00edguez"",""pos"":""CF"",""k_pct"":20.9,""bb_pct"":7.4,""ev"":89.8,""la"":12.6,""hard_hit_pct"":42.4,""bbe"":191.0,""xwoba"":0.336,""xba"":0.261,""xslg"":0.463,""sprint"":28.7,""bat_side"":""R"",""vs_LHP_OPS_career"":0.812,""vs_LHP_PA_career"":747,""vs_RHP_OPS_career"":0.786,""vs_RHP_PA_career"":2199,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":14,""season_PA"":349,""sample_flag"":""OK""},{""order"":4,""name"":""Josh Naylor"",""pos"":""1B"",""k_pct"":13.1,""bb_pct"":7.5,""ev"":87.6,""la"":13.8,""hard_hit_pct"":38.0,""bbe"":192.0,""xwoba"":0.333,""xba"":0.282,""xslg"":0.422,""sprint"":24.5,""bat_side"":""L"",""vs_LHP_OPS_career"":0.692,""vs_LHP_PA_career"":880,""vs_RHP_OPS_career"":0.797,""vs_RHP_PA_career"":2303,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":8,""season_PA"":320,""sample_flag"":""OK""},{""order"":5,""name"":""Randy Arozarena"",""pos"":""LF"",""k_pct"":23.0,""bb_pct"":9.1,""ev"":91.1,""la"":8.0,""hard_hit_pct"":41.7,""bbe"":168.0,""xwoba"":0.34,""xba"":0.26,""xslg"":0.406,""sprint"":27.0,""bat_side"":""R"",""vs_LHP_OPS_career"":0.853,""vs_LHP_PA_career"":987,""vs_RHP_OPS_career"":0.752,""vs_RHP_PA_career"":2681,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":7,""season_PA"":309,""sample_flag"":""OK""},{""order"":6,""name"":""Luke Raley"",""pos"":""RF"",""k_pct"":32.9,""bb_pct"":5.0,""ev"":90.7,""la"":14.8,""hard_hit_pct"":48.5,""bbe"":99.0,""xwoba"":0.389,""xba"":0.271,""xslg"":0.58,""sprint"":28.6,""bat_side"":""L"",""vs_LHP_OPS_career"":0.505,""vs_LHP_PA_career"":209,""vs_RHP_OPS_career"":0.793,""vs_RHP_PA_career"":1234,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":14,""season_PA"":219,""sample_flag"":""OK""},{""order"":7,""name"":""Cole Young"",""pos"":""2B"",""k_pct"":17.6,""bb_pct"":6.8,""ev"":87.7,""la"":16.4,""hard_hit_pct"":37.3,""bbe"":166.0,""xwoba"":0.332,""xba"":0.267,""xslg"":0.411,""sprint"":27.7,""bat_side"":""L"",""vs_LHP_OPS_career"":0.611,""vs_LHP_PA_career"":166,""vs_RHP_OPS_career"":0.673,""vs_RHP_PA_career"":415,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":7,""season_PA"":324,""sample_flag"":""OK""},{""order"":8,""name"":""Mitch Garver"",""pos"":""C"",""k_pct"":32.1,""bb_pct"":15.2,""ev"":90.9,""la"":17.9,""hard_hit_pct"":54.2,""bbe"":48.0,""xwoba"":0.295,""xba"":0.177,""xslg"":0.314,""sprint"":25.3,""bat_side"":""R"",""vs_LHP_OPS_career"":0.828,""vs_LHP_PA_career"":899,""vs_RHP_OPS_career"":0.721,""vs_RHP_PA_career"":1562,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":3,""season_PA"":112,""sample_flag"":""OK""},{""order"":9,""name"":""Colt Emerson"",""pos"":""3B"",""k_pct"":32.4,""bb_pct"":6.5,""ev"":88.2,""la"":15.3,""hard_hit_pct"":36.7,""bbe"":30.0,""xwoba"":0.283,""xba"":0.2,""xslg"":0.328,""sprint"":27.5,""bat_side"":""L"",""vs_LHP_OPS_career"":0.522,""vs_LHP_PA_career"":31,""vs_RHP_OPS_career"":0.827,""vs_RHP_PA_career"":77,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":6,""season_PA"":108,""sample_flag"":""LOW_SAMPLE""}]","[{""order"":1,""name"":""Jake Mangum"",""pos"":""LF"",""k_pct"":16.8,""bb_pct"":5.4,""ev"":83.9,""la"":1.8,""hard_hit_pct"":25.9,""bbe"":85.0,""xwoba"":0.29,""xba"":0.256,""xslg"":0.322,""sprint"":29.1,""bat_side"":""S"",""vs_LHP_OPS_career"":0.636,""vs_LHP_PA_career"":180,""vs_RHP_OPS_career"":0.725,""vs_RHP_PA_career"":432,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":1,""season_PA"":184,""sample_flag"":""OK""},{""order"":2,""name"":""Brandon Lowe"",""pos"":""2B"",""k_pct"":25.1,""bb_pct"":10.1,""ev"":90.1,""la"":16.5,""hard_hit_pct"":46.4,""bbe"":151.0,""xwoba"":0.373,""xba"":0.262,""xslg"":0.518,""sprint"":27.0,""bat_side"":""L"",""vs_LHP_OPS_career"":0.685,""vs_LHP_PA_career"":771,""vs_RHP_OPS_career"":0.848,""vs_RHP_PA_career"":2550,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":18,""season_PA"":327,""sample_flag"":""OK""},{""order"":3,""name"":""Bryan Reynolds"",""pos"":""LF"",""k_pct"":20.9,""bb_pct"":14.8,""ev"":91.0,""la"":4.8,""hard_hit_pct"":43.9,""bbe"":157.0,""xwoba"":0.37,""xba"":0.26,""xslg"":0.439,""sprint"":28.0,""bat_side"":""S"",""vs_LHP_OPS_career"":0.791,""vs_LHP_PA_career"":1246,""vs_RHP_OPS_career"":0.82,""vs_RHP_PA_career"":3098,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":11,""season_PA"":344,""sample_flag"":""OK""},{""order"":4,""name"":""Nick Gonzales"",""pos"":""3B"",""k_pct"":17.9,""bb_pct"":5.3,""ev"":86.2,""la"":6.6,""hard_hit_pct"":39.1,""bbe"":161.0,""xwoba"":0.337,""xba"":0.305,""xslg"":0.402,""sprint"":28.5,""bat_side"":""R"",""vs_LHP_OPS_career"":0.689,""vs_LHP_PA_career"":326,""vs_RHP_OPS_career"":0.685,""vs_RHP_PA_career"":898,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":3,""season_PA"":301,""sample_flag"":""OK""},{""order"":5,""name"":""Ryan O'Hearn"",""pos"":""RF"",""k_pct"":21.8,""bb_pct"":7.5,""ev"":90.3,""la"":11.6,""hard_hit_pct"":44.6,""bbe"":130.0,""xwoba"":0.359,""xba"":0.28,""xslg"":0.458,""sprint"":26.8,""bat_side"":""L"",""vs_LHP_OPS_career"":0.65,""vs_LHP_PA_career"":416,""vs_RHP_OPS_career"":0.766,""vs_RHP_PA_career"":2327,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":11,""season_PA"":266,""sample_flag"":""OK""},{""order"":6,""name"":""Esmerlyn Valdez"",""pos"":""RF"",""k_pct"":43.8,""bb_pct"":6.2,""ev"":94.8,""la"":12.5,""hard_hit_pct"":71.4,""bbe"":7.0,""xwoba"":0.27,""xba"":0.129,""xslg"":0.392,""sprint"":null,""bat_side"":""R"",""vs_LHP_OPS_career"":0.795,""vs_LHP_PA_career"":12,""vs_RHP_OPS_career"":0.568,""vs_RHP_PA_career"":20,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":2,""season_PA"":32,""sample_flag"":""LOW_SAMPLE""},{""order"":7,""name"":""Tyler Callihan"",""pos"":""LF"",""k_pct"":26.4,""bb_pct"":13.2,""ev"":89.0,""la"":9.1,""hard_hit_pct"":33.3,""bbe"":3.0,""xwoba"":0.386,""xba"":0.146,""xslg"":0.271,""sprint"":null,""bat_side"":""L"",""vs_LHP_OPS_career"":1.75,""vs_LHP_PA_career"":4,""vs_RHP_OPS_career"":0.795,""vs_RHP_PA_career"":55,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":2,""season_PA"":53,""sample_flag"":""LOW_SAMPLE""},{""order"":8,""name"":""Jared Triolo"",""pos"":""SS"",""k_pct"":24.5,""bb_pct"":8.2,""ev"":86.3,""la"":3.6,""hard_hit_pct"":31.7,""bbe"":60.0,""xwoba"":0.258,""xba"":0.242,""xslg"":0.298,""sprint"":28.3,""bat_side"":""R"",""vs_LHP_OPS_career"":0.711,""vs_LHP_PA_career"":351,""vs_RHP_OPS_career"":0.628,""vs_RHP_PA_career"":839,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":0,""season_PA"":159,""sample_flag"":""OK""},{""order"":9,""name"":""Henry Davis"",""pos"":""C"",""k_pct"":21.1,""bb_pct"":9.2,""ev"":90.4,""la"":19.1,""hard_hit_pct"":36.3,""bbe"":91.0,""xwoba"":0.288,""xba"":0.205,""xslg"":0.342,""sprint"":27.8,""bat_side"":""R"",""vs_LHP_OPS_career"":0.575,""vs_LHP_PA_career"":209,""vs_RHP_OPS_career"":0.54,""vs_RHP_PA_career"":603,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":5,""season_PA"":152,""sample_flag"":""OK""}]","[{""order"": 1, ""name"": ""J.P. Crawford"", ""vs_today_SP_PA"": 0, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": null, ""vs_today_SP_HR_per_PA"": null, ""shrunk_OPS"": 0.72, ""sample_flag"": ""NO_DATA""}, {""order"": 2, ""name"": ""Cal Raleigh"", ""vs_today_SP_PA"": 0, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": null, ""vs_today_SP_HR_per_PA"": null, ""shrunk_OPS"": 0.72, ""sample_flag"": ""NO_DATA""}, {""order"": 3, ""name"": ""Julio Rodr\u00edguez"", ""vs_today_SP_PA"": 0, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": null, ""vs_today_SP_HR_per_PA"": null, ""shrunk_OPS"": 0.72, ""sample_flag"": ""NO_DATA""}, {""order"": 4, ""name"": ""Josh Naylor"", ""vs_today_SP_PA"": 0, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": null, ""vs_today_SP_HR_per_PA"": null, ""shrunk_OPS"": 0.72, ""sample_flag"": ""NO_DATA""}, {""order"": 5, ""name"": ""Randy Arozarena"", ""vs_today_SP_PA"": 0, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": null, ""vs_today_SP_HR_per_PA"": null, ""shrunk_OPS"": 0.72, ""sample_flag"": ""NO_DATA""}]","[{""order"": 1, ""name"": ""Jake Mangum"", ""vs_today_SP_PA"": 0, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": null, ""vs_today_SP_HR_per_PA"": null, ""shrunk_OPS"": 0.72, ""sample_flag"": ""NO_DATA""}, {""order"": 2, ""name"": ""Brandon Lowe"", ""vs_today_SP_PA"": 6, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 0.533, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.689, ""sample_flag"": ""SMALL_SAMPLE""}, {""order"": 3, ""name"": ""Bryan Reynolds"", ""vs_today_SP_PA"": 0, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": null, ""vs_today_SP_HR_per_PA"": null, ""shrunk_OPS"": 0.72, ""sample_flag"": ""NO_DATA""}, {""order"": 4, ""name"": ""Nick Gonzales"", ""vs_today_SP_PA"": 0, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": null, ""vs_today_SP_HR_per_PA"": null, ""shrunk_OPS"": 0.72, ""sample_flag"": ""NO_DATA""}, {""order"": 5, ""name"": ""Ryan O'Hearn"", ""vs_today_SP_PA"": 13, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 0.308, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.595, ""sample_flag"": ""WEAK_VS""}]"
