game_id,game_date,side,team,price,decimal,prob,fair,edge_pp,ev,tier,signals,stake,won,pnl,bankroll
823077,2026-03-31,home,STL,128.0,2.2800000000000002,0.5609756112098694,0.4038105990830427,15.71650121268267,0.2790243935585023,PLATINUM,"F2_xwoba_gap=0.035, F3_swing_take_gap=875.2",1.5,True,1.9200000000000004,101.92
823158,2026-03-31,home,SEA,-102.0,1.9803921568627452,0.5609756112098694,0.48077587052763515,8.019974068223423,0.11095170063130999,PLATINUM,"F2_xwoba_gap=0.035, F3_swing_take_gap=1225.3",0.8650770956182482,False,-0.8650770956182482,101.05492290438175
824537,2026-03-31,home,CIN,104.0,2.04,0.5609756112098694,0.4676959832124328,9.327962799743661,0.1443902468681335,PLATINUM,"F2_xwoba_gap=0.076, F3_swing_take_gap=2446.7",1.0522604758704721,False,-1.0522604758704721,100.00266242851129
823322,2026-03-31,home,SD,-116.0,1.8620689655172413,0.5609756112098694,0.5216196848488626,3.935592636100682,0.044575276045963674,PLATINUM,"F2_xwoba_gap=0.049, F3_swing_take_gap=1085.3",0.3878152266281523,False,-0.3878152266281523,99.61484720188314
824212,2026-03-31,home,HOU,102.0,2.02,0.5609756112098694,0.4684571064988766,9.251850471099276,0.13317073464393614,PLATINUM,"F3_swing_take_gap=548.5, F4_our_sp_unlucky=5.69",0.9754251752439871,True,0.9949336787488668,100.609780880632
823157,2026-04-01,home,SEA,-104.0,1.9615384615384617,0.5609756112098694,0.4892146212552501,7.176098995461927,0.10037523737320542,DIAMOND,"F2_xwoba_gap=0.032, F3_swing_take_gap=1177.7, F4_our_sp_unlucky=1.88",2.625669965869501,False,-2.625669965869501,97.9841109147625
824536,2026-04-01,home,CIN,131.0,2.31,0.5609756112098694,0.39843893925156504,16.253667195830435,0.29585366189479834,DIAMOND,"F1_xera_gap=5.38, F2_xwoba_gap=0.043, F3_swing_take_gap=1619.5, F4_our_sp_unlucky=3.21",4.3743300341305,False,-4.3743300341305,93.609780880632
822919,2026-04-03,home,TEX,-11.5,9.695652173913043,0.5609756112098694,0.3513079599163157,20.96676512935537,4.439024404339168,PLATINUM,"F1_xera_gap=6.39, F4_our_sp_unlucky=1.57",1.40414671320948,False,-1.40414671320948,92.20563416742252
823730,2026-04-04,home,MIN,-105.0,1.9523809523809523,0.5609756112098694,0.49321205095848347,6.7763560251385915,0.09523809807641159,PLATINUM,"F3_swing_take_gap=314.6, F4_opp_sp_lucky=-2.74",0.6915422768652336,False,-0.6915422768652336,91.51409189055728
823729,2026-04-05,home,MIN,-115.0,1.8695652173913042,0.5480901002883911,0.5152329407561336,3.285715953225754,0.024690187495687632,PLATINUM,"F1_xera_gap=2.40, F4_our_sp_unlucky=4.90",0.1948818825275073,False,-0.1948818825275073,91.31921000802977
