game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-07-09,PIT,ATL,,7.2,,,,,,,,7.38,0.178,0.003,0.175,39.0,102.0,0.7206,0.7549,15.667,"{""lineup_xwoba_h"":0.32,""lineup_xwoba_a"":0.337,""lineup_wrcplus_h"":114.0,""lineup_wrcplus_a"":114.0,""bvp_pa_total"":141,""bvp_delta_runs"":0.178}",0.4979,7.67
2026-07-09,TB,NYY,7.5,8.97,1.47,over,1.909,0.5295,0.5,0.24,bovada,8.88,-0.091,0.026,-0.117,17.0,84.0,0.7336,0.6966,11.222,"{""lineup_xwoba_h"":0.315,""lineup_xwoba_a"":0.316,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":101,""bvp_delta_runs"":-0.091}",0.4877,7.45
2026-07-09,MIN,CLE,8.5,9.06,0.56,over,1.833,0.5375,0.5263,0.0,bovada,8.9,-0.161,-0.126,-0.035,66.0,75.0,0.6948,0.7129,15.667,"{""lineup_xwoba_h"":0.31,""lineup_xwoba_a"":0.3,""lineup_wrcplus_h"":110.0,""lineup_wrcplus_a"":117.0,""bvp_pa_total"":141,""bvp_delta_runs"":-0.161}",0.5013,7.87
2026-07-09,CHW,BOS,9.0,9.36,0.36,over,1.952,0.4941,0.4869,0.0,bovada,9.38,0.022,0.013,0.009,12.0,8.0,0.73,0.7303,2.222,"{""lineup_xwoba_h"":0.33,""lineup_xwoba_a"":0.332,""lineup_wrcplus_h"":106.0,""lineup_wrcplus_a"":116.0,""bvp_pa_total"":20,""bvp_delta_runs"":0.022}",0.4897,8.17
2026-07-09,DET,OAK,9.0,9.88,0.88,over,1.909,0.5286,0.5111,0.2,pinnacle,9.95,0.072,0.028,0.044,24.0,82.0,0.7306,0.7287,11.778,"{""lineup_xwoba_h"":0.324,""lineup_xwoba_a"":0.311,""lineup_wrcplus_h"":107.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":106,""bvp_delta_runs"":0.072}",0.4916,7.58
2026-07-09,MIA,SEA,8.0,9.34,1.34,over,1.917,0.5351,0.5083,0.57,pinnacle,9.36,0.021,0.012,0.009,12.0,4.0,0.7292,0.7411,1.778,"{""lineup_xwoba_h"":0.332,""lineup_xwoba_a"":0.323,""lineup_wrcplus_h"":115.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":16,""bvp_delta_runs"":0.021}",0.5003,7.26
2026-07-09,CIN,PHI,9.5,9.03,0.47,under,1.855,0.5383,0.5288,0.0,pinnacle,9.17,0.144,0.086,0.058,36.0,37.0,0.7414,0.734,8.111,"{""lineup_xwoba_h"":0.322,""lineup_xwoba_a"":0.331,""lineup_wrcplus_h"":125.0,""lineup_wrcplus_a"":108.0,""bvp_pa_total"":73,""bvp_delta_runs"":0.144}",0.4922,8.83
2026-07-09,STL,MIL,8.5,9.63,1.13,over,1.98,0.5114,0.4889,0.26,pinnacle,9.86,0.231,0.0,0.231,0.0,86.0,0.73,0.7661,9.556,"{""lineup_xwoba_h"":0.334,""lineup_xwoba_a"":0.341,""lineup_wrcplus_h"":110.0,""lineup_wrcplus_a"":114.0,""bvp_pa_total"":86,""bvp_delta_runs"":0.231}",0.5035,7.77
2026-07-09,TEX,LAA,,9.08,,,,,,,,8.97,-0.105,-0.122,0.017,53.0,86.0,0.6956,0.7234,15.444,"{""lineup_xwoba_h"":0.298,""lineup_xwoba_a"":0.313,""lineup_wrcplus_h"":104.0,""lineup_wrcplus_a"":103.0,""bvp_pa_total"":139,""bvp_delta_runs"":-0.105}",0.4916,7.58
2026-07-09,SD,ARI,,9.0,,,,,,,,9.1,0.102,0.092,0.01,149.0,53.0,0.7384,0.722,22.444,"{""lineup_xwoba_h"":0.316,""lineup_xwoba_a"":0.313,""lineup_wrcplus_h"":104.0,""lineup_wrcplus_a"":98.0,""bvp_pa_total"":202,""bvp_delta_runs"":0.102}",0.4964,7.36
2026-07-09,SF,COL,,9.92,,,,,,,,9.83,-0.088,-0.09,0.002,62.0,2.0,0.7021,0.7269,7.111,"{""lineup_xwoba_h"":0.324,""lineup_xwoba_a"":0.301,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":64,""bvp_delta_runs"":-0.088}",0.5003,7.26
