game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-06-19,CHC,TOR,,9.0,,,,,,,,9.04,0.037,0.026,0.011,61.0,21.0,0.7253,0.7246,9.111,"{""lineup_xwoba_h"":0.326,""lineup_xwoba_a"":0.316,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":82,""bvp_delta_runs"":0.037}",0.4941,8.06
2026-06-19,DET,CHW,8.0,9.26,1.26,over,1.833,0.5515,0.5263,0.27,bovada,9.3,0.04,0.042,-0.002,16.0,24.0,0.7434,0.7193,4.444,"{""lineup_xwoba_h"":0.31,""lineup_xwoba_a"":0.336,""lineup_wrcplus_h"":107.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":40,""bvp_delta_runs"":0.04}",0.4916,7.58
2026-06-19,NYY,CIN,9.0,10.39,1.39,over,1.98,0.5167,0.4889,0.47,pinnacle,10.4,0.006,0.006,0.0,5.0,0.0,0.7308,0.73,0.556,"{""lineup_xwoba_h"":0.316,""lineup_xwoba_a"":0.331,""lineup_wrcplus_h"":116.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":5,""bvp_delta_runs"":0.006}",0.4897,8.17
2026-06-19,MIA,SF,8.0,8.59,0.59,over,1.909,0.5229,0.5111,0.0,pinnacle,8.56,-0.031,-0.042,0.011,22.0,8.0,0.7027,0.7324,3.333,"{""lineup_xwoba_h"":0.316,""lineup_xwoba_a"":0.326,""lineup_wrcplus_h"":109.0,""lineup_wrcplus_a"":115.0,""bvp_pa_total"":30,""bvp_delta_runs"":-0.031}",0.5003,7.26
2026-06-19,ATL,MIL,7.0,9.1,2.1,over,1.833,0.5788,0.5367,1.47,pinnacle,9.28,0.177,0.0,0.177,0.0,50.0,0.73,0.7555,5.556,"{""lineup_xwoba_h"":0.334,""lineup_xwoba_a"":0.322,""lineup_wrcplus_h"":116.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":50,""bvp_delta_runs"":0.177}",0.4937,7.99
2026-06-19,TEX,SD,,9.46,,,,,,,,9.43,-0.03,-0.015,-0.015,25.0,38.0,0.7147,0.7165,7.0,"{""lineup_xwoba_h"":0.323,""lineup_xwoba_a"":0.324,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":99.0,""bvp_pa_total"":63,""bvp_delta_runs"":-0.03}",0.4916,7.58
2026-06-19,HOU,CLE,,9.29,,,,,,,,9.4,0.102,0.102,0.0,53.0,0.0,0.7404,0.73,5.889,"{""lineup_xwoba_h"":0.327,""lineup_xwoba_a"":0.3,""lineup_wrcplus_h"":113.0,""lineup_wrcplus_a"":111.0,""bvp_pa_total"":53,""bvp_delta_runs"":0.102}",0.5035,7.77
2026-06-19,KC,STL,,9.34,,,,,,,,9.35,0.013,0.0,0.013,0.0,7.0,0.73,0.7361,0.778,"{""lineup_xwoba_h"":0.319,""lineup_xwoba_a"":0.325,""lineup_wrcplus_h"":106.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":7,""bvp_delta_runs"":0.013}",0.4979,7.67
2026-06-19,COL,PIT,,13.8,,,,,,,,13.85,0.043,0.002,0.041,4.0,42.0,0.7237,0.7287,5.111,"{""lineup_xwoba_h"":0.327,""lineup_xwoba_a"":0.311,""lineup_wrcplus_h"":113.0,""lineup_wrcplus_a"":107.0,""bvp_pa_total"":46,""bvp_delta_runs"":0.043}",0.5007,9.68
2026-06-19,OAK,LAA,,7.69,,,,,,,,8.01,0.315,0.235,0.08,86.0,28.0,0.7669,0.7458,12.667,"{""lineup_xwoba_h"":0.332,""lineup_xwoba_a"":0.326,""lineup_wrcplus_h"":115.0,""lineup_wrcplus_a"":107.0,""bvp_pa_total"":114,""bvp_delta_runs"":0.315}",0.4877,7.45
2026-06-19,ARI,MIN,,9.85,,,,,,,,9.86,0.011,0.0,0.011,0.0,15.0,0.73,0.7263,1.667,"{""lineup_xwoba_h"":0.343,""lineup_xwoba_a"":0.313,""lineup_wrcplus_h"":119.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":15,""bvp_delta_runs"":0.011}",0.4897,8.17
2026-06-19,LAD,BAL,,7.85,,,,,,,,7.85,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.326,""lineup_xwoba_a"":0.348,""lineup_wrcplus_h"":110.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-19,SEA,BOS,,8.7,,,,,,,,8.79,0.093,0.054,0.039,33.0,21.0,0.7348,0.7369,6.0,"{""lineup_xwoba_h"":0.3,""lineup_xwoba_a"":0.307,""lineup_wrcplus_h"":104.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":54,""bvp_delta_runs"":0.093}",0.4877,7.45
