game_id,team,side,decimal,model_prob,fair_prob,edge_pp,ev_per_$1,tier,signals,stake_u
823959,CHC,away,2.11,0.5733,0.4367,13.65,0.2096,PLATINUM,"F3_swing_take_gap=3353.6, F4_our_sp_unlucky=2.26",1.42
