game_id,game_date,home_team,away_team,total_line,pred_runs,actual_runs,edge_runs,side,decimal,our_prob,book_fair,stake,outcome,pnl,bankroll
777816,2025-05-22,TOR,SD,9.0,7.3,13.0,1.7,under,1.866,0.5485,0.5144,0.599,loss,-0.599,110.559
777814,2025-05-22,PIT,MIL,9.0,7.91,13.0,1.09,under,1.833,0.5474,0.5255,0.095,loss,-0.095,110.464
777811,2025-05-23,CIN,CHC,8.5,10.15,19.0,1.65,over,1.922,0.5285,0.4954,0.375,win,0.346,110.809
777810,2025-05-23,TB,TOR,9.0,7.0,4.0,2.0,under,1.862,0.5551,0.515,0.865,win,0.746,111.555
777815,2025-05-23,BOS,BAL,9.5,7.83,24.0,1.67,under,1.87,0.5466,0.5131,0.561,loss,-0.561,110.994
777801,2025-05-23,WSH,SF,7.5,9.93,4.0,2.43,over,1.862,0.5651,0.5164,1.345,loss,-1.345,109.649
777807,2025-05-23,DET,CLE,8.5,10.06,4.0,1.56,over,1.909,0.5312,0.5,0.339,loss,-0.339,109.31
777789,2025-05-24,NYM,LAD,8.5,5.13,7.0,3.37,under,1.909,0.5673,0.5,1.997,win,1.816,111.126
777781,2025-05-24,LAA,MIA,8.5,4.41,8.0,4.09,under,1.833,0.6081,0.5263,3.003,win,2.502,113.628
777780,2025-05-25,DET,CLE,7.5,8.9,5.0,1.4,over,1.952,0.5174,0.4894,0.244,loss,-0.244,113.384
777772,2025-05-25,MIN,KC,7.5,6.34,3.0,1.16,under,1.851,0.545,0.5218,0.242,win,0.206,113.59
777775,2025-05-25,TB,TOR,9.0,5.1,13.0,3.9,under,1.909,0.5787,0.5007,2.619,loss,-2.619,110.971
777774,2025-05-25,HOU,SEA,8.0,6.18,8.0,1.82,under,1.952,0.5232,0.4869,0.502,push,0.0,110.971
777773,2025-05-25,NYM,LAD,8.5,4.89,4.0,3.61,under,1.952,0.5592,0.4869,1.393,win,1.327,112.298
777764,2025-05-26,MIL,BOS,7.5,12.09,5.0,4.59,over,1.926,0.5867,0.4948,3.15,loss,-3.15,109.148
777771,2025-05-26,BAL,STL,9.5,6.75,7.0,2.75,under,1.87,0.5681,0.5131,1.559,win,1.356,110.504
777762,2025-05-26,TB,MIN,9.0,5.11,9.0,3.89,under,1.909,0.5778,0.5,0.291,push,0.0,110.504
777748,2025-05-27,PHI,ATL,9.0,10.72,2.0,1.72,over,1.909,0.5345,0.5,0.496,loss,-0.496,110.008
777755,2025-05-27,DET,SF,7.5,5.36,4.0,2.14,under,1.81,0.576,0.5332,1.154,win,0.934,110.942
777753,2025-05-27,CLE,LAD,9.0,7.77,14.0,1.23,under,1.84,0.5498,0.5251,0.314,loss,-0.314,110.628
777750,2025-05-27,KC,CIN,8.0,10.47,9.0,2.47,over,1.909,0.5494,0.5,1.191,win,1.083,111.711
777747,2025-05-27,MIL,BOS,8.5,11.45,6.0,2.95,over,1.952,0.5495,0.4906,1.71,loss,-1.71,110.001
777736,2025-05-28,MIL,BOS,7.5,10.66,11.0,3.16,over,1.833,0.5894,0.5263,2.129,win,1.774,111.775
777738,2025-05-28,DET,SF,8.0,4.21,7.0,3.79,under,1.897,0.581,0.5053,2.548,win,2.286,114.061
777739,2025-05-28,CLE,LAD,9.0,6.98,11.0,2.02,under,1.909,0.5405,0.5,0.323,loss,-0.323,113.738
777723,2025-05-29,PHI,ATL,7.5,11.06,12.0,3.56,over,1.952,0.558,0.4869,2.138,win,2.036,115.774
777722,2025-05-29,SEA,WSH,8.0,11.24,12.0,3.24,over,1.87,0.5778,0.5131,2.137,win,1.859,117.633
777735,2025-05-29,PHI,ATL,7.5,11.71,9.0,4.21,over,1.952,0.5712,0.4869,0.725,win,0.69,118.323
777717,2025-05-30,MIA,SF,8.5,6.0,2.0,2.5,under,1.99,0.5287,0.4787,1.245,win,1.233,119.556
777715,2025-05-30,PHI,MIL,9.5,10.88,8.0,1.38,over,1.926,0.5223,0.4948,0.154,loss,-0.154,119.402
777714,2025-05-30,HOU,TB,8.5,5.84,3.0,2.66,under,1.87,0.5663,0.5131,1.612,win,1.402,120.804
777704,2025-05-31,CHC,CIN,7.5,8.95,2.0,1.45,over,1.952,0.5159,0.4869,0.181,loss,-0.181,120.623
777702,2025-05-31,PHI,MIL,16.5,9.72,24.0,6.78,under,1.752,0.6325,0.5325,3.469,loss,-3.469,117.154
777703,2025-05-31,CLE,LAA,11.5,8.36,12.0,3.14,under,1.657,0.6421,0.5793,1.35,loss,-1.35,115.804
777680,2025-06-01,SEA,MIN,2.5,8.91,3.0,6.41,over,1.966,0.5736,0.4736,3.065,win,2.962,118.766
777692,2025-06-01,ATL,BOS,8.5,6.59,4.0,1.91,under,1.813,0.5754,0.5371,1.263,win,1.027,119.792
777677,2025-06-01,KC,DET,8.5,5.93,1.0,2.57,under,1.909,0.5515,0.5,0.672,win,0.611,120.404
777671,2025-06-02,CIN,MIL,9.0,12.19,5.0,3.19,over,1.881,0.5744,0.5106,2.2,loss,-2.2,118.203
777670,2025-06-02,BOS,LAA,9.5,7.21,13.0,2.29,under,1.957,0.5321,0.4862,1.019,loss,-1.019,117.184
777662,2025-06-03,TB,TEX,7.5,8.95,6.0,1.45,over,1.939,0.5211,0.4921,0.264,loss,-0.264,116.92
777664,2025-06-03,NYY,CLE,8.0,9.81,5.0,1.81,over,1.926,0.531,0.4948,0.575,loss,-0.575,116.345
777656,2025-06-03,SF,SD,7.5,9.26,5.0,1.76,over,1.99,0.5115,0.4764,0.424,loss,-0.424,115.921
777659,2025-06-03,WSH,CHC,9.0,7.15,11.0,1.85,under,1.98,0.516,0.479,0.516,loss,-0.516,115.405
777657,2025-06-03,LAD,NYM,9.5,8.01,11.0,1.49,under,1.918,0.5285,0.4987,0.335,loss,-0.335,115.07
777652,2025-06-04,MIA,COL,8.25,6.99,5.0,1.26,under,1.886,0.5329,0.5077,0.133,win,0.118,115.188
777648,2025-06-04,PIT,HOU,9.0,6.12,3.0,2.88,under,1.909,0.5575,0.5,1.631,win,1.482,116.671
777650,2025-06-04,WSH,CHC,8.0,9.59,2.0,1.59,over,1.87,0.5448,0.5131,0.497,loss,-0.497,116.173
777646,2025-06-04,TB,TEX,8.5,4.5,9.0,4.0,under,1.909,0.5801,0.5,2.739,loss,-2.739,113.435
777630,2025-06-05,PIT,HOU,7.5,5.14,10.0,2.36,under,1.873,0.5582,0.5111,1.187,loss,-1.187,112.248
777642,2025-06-05,STL,KC,7.0,12.19,11.0,5.19,over,1.909,0.6,0.5,3.592,win,3.265,115.513
777633,2025-06-05,SF,SD,7.0,5.43,5.0,1.57,under,1.957,0.5176,0.4862,0.221,win,0.212,115.725
777624,2025-06-06,WSH,TEX,9.0,4.83,2.0,4.17,under,1.909,0.5835,0.5,2.9,win,2.637,118.361
777627,2025-06-06,NYY,BOS,9.0,7.55,15.0,1.45,under,1.833,0.5554,0.5263,0.516,loss,-0.516,117.845
777622,2025-06-06,CLE,HOU,8.0,6.77,6.0,1.23,under,1.87,0.5376,0.5131,0.14,win,0.122,117.967
777621,2025-06-06,PIT,PHI,9.0,7.44,9.0,1.56,under,1.833,0.5575,0.5263,0.624,push,0.0,117.967
777598,2025-06-07,SF,ATL,7.5,9.49,5.0,1.99,over,2.005,0.5105,0.4707,0.555,loss,-0.555,117.412
777600,2025-06-07,MIN,TOR,8.5,6.59,9.0,1.91,under,1.87,0.5513,0.5131,0.831,loss,-0.831,116.581
777603,2025-06-07,LAA,SEA,9.5,8.18,14.0,1.32,under,1.833,0.5527,0.5263,0.371,loss,-0.371,116.21
777605,2025-06-07,NYY,BOS,7.5,6.17,17.0,1.33,under,1.948,0.5155,0.4888,0.1,loss,-0.1,116.11
777607,2025-06-07,PIT,PHI,8.0,4.79,3.0,3.21,under,1.985,0.5397,0.4754,1.685,win,1.66,117.77
777611,2025-06-07,TB,MIA,9.0,7.94,21.0,1.06,under,1.87,0.5387,0.5174,0.193,loss,-0.193,117.578
777593,2025-06-08,NYY,BOS,8.0,6.14,18.0,1.86,under,1.83,0.5648,0.5277,0.955,loss,-0.955,116.623
777596,2025-06-08,WSH,TEX,8.5,6.09,6.0,2.41,under,2.0,0.5209,0.4726,0.975,win,0.975,117.598
777592,2025-06-08,TB,MIA,9.25,7.0,5.0,2.25,under,1.903,0.5488,0.5037,1.157,win,1.045,118.643
777582,2025-06-08,STL,LAD,9.0,7.24,10.0,1.76,under,1.952,0.5222,0.4869,0.487,loss,-0.487,118.156
777585,2025-06-08,MIN,TOR,8.5,7.53,9.0,0.97,under,1.833,0.5457,0.5263,0.012,loss,-0.012,118.144
777578,2025-06-09,PHI,CHC,7.5,8.79,7.0,1.29,over,1.952,0.5127,0.4869,0.026,loss,-0.026,118.118
777584,2025-06-09,BOS,TB,8.0,9.93,18.0,1.93,over,1.862,0.553,0.5143,0.814,win,0.702,118.82
777574,2025-06-09,PIT,MIA,8.0,11.23,13.0,3.23,over,1.87,0.5778,0.5131,2.192,win,1.906,120.726
777568,2025-06-10,MIL,ATL,8.5,7.35,5.0,1.15,under,1.87,0.5361,0.5131,0.065,win,0.056,120.783
777570,2025-06-10,NYM,WSH,7.5,11.48,9.0,3.98,over,1.859,0.5952,0.5156,2.988,win,2.565,123.348
777569,2025-06-10,CLE,CIN,8.5,6.97,1.0,1.53,under,1.87,0.5436,0.5131,0.462,win,0.402,123.75
777560,2025-06-10,SD,LAD,8.5,5.65,12.0,2.85,under,1.87,0.5701,0.5131,1.485,loss,-1.485,122.265
777556,2025-06-11,MIN,TEX,8.5,10.09,8.0,1.59,over,1.952,0.5186,0.4869,0.322,loss,-0.322,121.943
777554,2025-06-11,MIL,ATL,8.5,6.09,8.0,2.41,under,1.775,0.5975,0.5492,1.908,win,1.479,123.422
777555,2025-06-11,NYM,WSH,8.5,5.58,5.0,2.92,under,1.957,0.5428,0.4844,1.606,win,1.536,124.959
777547,2025-06-11,COL,SF,11.5,10.13,17.0,1.37,under,1.866,0.5439,0.5166,0.428,loss,-0.428,124.531
777551,2025-06-11,KC,NYY,9.0,6.98,9.0,2.02,under,1.837,0.5647,0.5242,0.737,push,0.0,124.531
777544,2025-06-12,NYM,WSH,8.5,10.59,7.0,2.09,over,2.0,0.5156,0.4737,0.778,loss,-0.778,123.753
777526,2025-06-13,CHC,PIT,7.5,10.18,3.0,2.68,over,1.99,0.5288,0.4752,1.307,loss,-1.307,122.446
777530,2025-06-13,WSH,MIA,8.5,10.42,20.0,1.92,over,1.833,0.5646,0.5263,1.033,win,0.861,123.307
777528,2025-06-13,NYM,TB,8.0,4.98,12.0,3.02,under,1.952,0.5473,0.4869,1.776,loss,-1.776,121.531
777535,2025-06-13,ATL,COL,8.5,6.7,16.0,1.8,under,2.0,0.5097,0.4737,0.472,loss,-0.472,121.059
777518,2025-06-14,NYM,TB,7.5,9.2,12.0,1.7,over,1.952,0.5208,0.4869,0.428,win,0.408,121.467
777519,2025-06-14,BAL,LAA,12.5,8.42,11.0,4.08,under,1.931,0.5644,0.4828,2.34,win,2.178,123.645
777513,2025-06-14,CHC,PIT,7.5,8.98,3.0,1.48,over,1.82,0.5581,0.5285,0.47,loss,-0.47,123.175
777516,2025-06-14,BOS,NYY,8.5,5.94,7.0,2.56,under,1.877,0.5603,0.5091,1.453,win,1.275,124.45
777509,2025-06-14,PHI,TOR,7.0,8.89,5.0,1.89,over,1.87,0.5377,0.5,0.153,loss,-0.153,124.297
777507,2025-06-14,SEA,CLE,7.0,9.61,7.0,2.61,over,1.833,0.5786,0.5263,0.155,push,0.0,124.297
777499,2025-06-15,PHI,TOR,7.5,9.2,15.0,1.7,over,1.909,0.534,0.5,0.531,win,0.483,124.78
777504,2025-06-15,ATL,COL,8.0,6.31,11.0,1.69,under,2.0,0.5074,0.4737,0.371,loss,-0.371,124.409
777502,2025-06-15,NYM,TB,8.0,5.78,9.0,2.22,under,1.922,0.5425,0.498,1.147,loss,-1.147,123.262
777497,2025-06-15,CHC,PIT,7.75,9.88,5.0,2.13,over,1.886,0.5504,0.5077,1.057,loss,-1.057,122.205
777505,2025-06-15,DET,CIN,8.5,5.03,12.0,3.47,under,2.0,0.5419,0.4726,1.894,loss,-1.894,120.311
777489,2025-06-17,ATL,NYM,8.5,10.22,9.0,1.72,over,1.957,0.5199,0.4856,0.438,win,0.419,120.73
777476,2025-06-17,NYY,LAA,9.0,11.03,4.0,2.03,over,1.905,0.5406,0.5,0.804,loss,-0.804,119.926
777480,2025-06-17,WSH,COL,9.0,10.78,16.0,1.78,over,1.995,0.51,0.4745,0.422,win,0.42,120.346
777477,2025-06-17,TB,BAL,9.5,7.79,6.0,1.71,under,1.833,0.5605,0.5263,0.798,win,0.665,121.011
777478,2025-06-17,CIN,MIN,8.5,13.79,11.0,5.29,over,1.855,0.6213,0.5213,2.538,win,2.169,123.18
777460,2025-06-18,TEX,KC,8.0,5.99,9.0,2.01,under,1.935,0.5323,0.4921,0.784,loss,-0.784,122.396
777453,2025-06-18,SEA,BOS,7.0,8.55,4.0,1.55,over,1.848,0.552,0.521,0.571,loss,-0.571,121.825
777463,2025-06-18,TB,BAL,9.0,6.7,20.0,2.3,under,1.833,0.5693,0.5233,1.28,loss,-1.28,120.545
777465,2025-06-18,MIA,PHI,8.5,10.65,6.0,2.15,over,1.909,0.543,0.5,0.97,loss,-0.97,119.576
777474,2025-06-18,CIN,MIN,9.0,10.44,6.0,1.44,over,1.917,0.5249,0.4961,0.167,loss,-0.167,119.409
777444,2025-06-19,MIA,PHI,7.5,8.61,3.0,1.11,over,1.877,0.5327,0.5105,0.002,loss,-0.002,119.407
777445,2025-06-19,WSH,COL,9.0,10.74,7.0,1.74,over,1.851,0.556,0.5211,0.823,loss,-0.823,118.584
777442,2025-06-19,LAD,SD,9.5,7.49,8.0,2.01,under,1.909,0.5416,0.5013,0.885,win,0.804,119.388
777464,2025-06-19,DET,PIT,7.0,9.64,12.0,2.64,over,1.862,0.5684,0.5157,1.62,win,1.396,120.785
777452,2025-06-19,CIN,MIN,9.0,11.44,17.0,2.44,over,1.833,0.575,0.5263,1.57,win,1.308,122.093
777455,2025-06-19,ATL,NYM,9.0,10.98,8.0,1.98,over,1.909,0.5395,0.5,0.101,loss,-0.101,121.992
777432,2025-06-20,PIT,TEX,7.5,5.53,8.0,1.97,under,1.913,0.5387,0.4993,0.819,loss,-0.819,121.172
777433,2025-06-20,STL,CIN,8.5,10.53,7.0,2.03,over,1.823,0.5737,0.5332,1.355,loss,-1.355,119.817
777437,2025-06-20,PHI,NYM,8.5,10.05,12.0,1.55,over,1.82,0.561,0.53,0.61,win,0.5,120.317
777417,2025-06-21,SF,BOS,7.5,9.31,5.0,1.81,over,1.952,0.5232,0.4869,0.541,loss,-0.541,119.776
777424,2025-06-21,MIA,ATL,7.0,8.74,7.0,1.74,over,1.769,0.5718,0.5369,0.36,push,0.0,119.776
777421,2025-06-21,PIT,TEX,8.5,6.89,5.0,1.61,under,1.952,0.5191,0.4869,0.34,win,0.324,120.099
777420,2025-06-21,TB,DET,9.0,4.22,11.0,4.78,under,1.84,0.6207,0.5251,3.759,loss,-3.759,116.341
777406,2025-06-22,NYY,BAL,9.5,10.87,6.0,1.37,over,1.833,0.5536,0.5263,0.418,loss,-0.418,115.922
777409,2025-06-22,TB,DET,9.0,7.08,12.0,1.92,under,1.833,0.5647,0.5263,0.982,loss,-0.982,114.941
777407,2025-06-22,STL,CIN,9.0,11.15,5.0,2.15,over,1.87,0.5561,0.5131,1.051,loss,-1.051,113.89
777396,2025-06-22,SD,KC,4.5,10.42,5.0,5.92,over,1.87,0.6,0.5,2.55,win,2.217,116.108
777394,2025-06-23,BAL,TEX,9.5,5.73,6.0,3.77,under,1.877,0.5858,0.5105,2.638,win,2.314,118.422
777392,2025-06-23,STL,CHC,8.5,5.85,10.0,2.65,under,2.0,0.5267,0.4737,1.263,loss,-1.263,117.159
777390,2025-06-23,CIN,NYY,10.0,14.37,7.0,4.37,over,1.844,0.609,0.5216,1.099,loss,-1.099,116.06
777387,2025-06-24,NYM,ATL,9.0,13.11,11.0,4.11,over,1.952,0.5691,0.4869,2.706,win,2.577,118.637
777376,2025-06-24,LAA,BOS,9.0,7.19,5.0,1.81,under,1.889,0.5434,0.5072,0.705,win,0.626,119.263
777385,2025-06-24,CIN,NYY,9.5,13.07,9.0,3.57,over,1.952,0.5583,0.4869,1.59,loss,-1.59,117.673
777361,2025-06-25,MIL,PIT,7.0,8.96,6.0,1.96,over,2.005,0.5121,0.473,0.625,loss,-0.625,117.048
777359,2025-06-25,KC,TB,9.5,7.31,3.0,2.19,under,1.847,0.5641,0.5203,1.166,win,0.988,118.037
777367,2025-06-25,CIN,NYY,9.0,10.23,8.0,1.23,over,1.859,0.5437,0.5192,0.29,loss,-0.29,117.747
777360,2025-06-25,SD,WSH,8.5,5.18,1.0,3.32,under,1.952,0.5534,0.4869,1.988,win,1.893,119.64
777357,2025-06-25,STL,CHC,8.5,6.04,8.0,2.46,under,2.0,0.523,0.4737,0.931,win,0.931,120.571
777350,2025-06-26,HOU,PHI,7.5,6.04,3.0,1.46,under,1.87,0.5423,0.5131,0.387,win,0.337,120.908
777353,2025-06-26,KC,TB,9.5,6.57,4.0,2.93,under,2.1,0.5069,0.4483,1.418,win,1.56,122.467
777348,2025-06-26,STL,CHC,9.0,4.5,3.0,4.5,under,1.952,0.5768,0.4869,3.195,win,3.043,125.51
777349,2025-06-27,CLE,STL,8.5,6.51,5.0,1.99,under,1.943,0.5306,0.4908,0.832,win,0.785,126.295
777342,2025-06-27,ATL,PHI,9.5,5.4,13.0,4.1,under,1.87,0.5966,0.5145,3.35,loss,-3.35,122.945
777346,2025-06-27,CIN,SD,9.0,11.03,9.0,2.03,over,1.833,0.5668,0.5263,0.818,push,0.0,122.945
777323,2025-06-28,BOS,TOR,13.5,9.26,16.0,4.24,under,1.992,0.5496,0.4649,2.345,loss,-2.345,120.6
777333,2025-06-28,ATL,PHI,8.0,5.09,7.0,2.91,under,1.823,0.5885,0.5302,2.137,win,1.759,122.359
777328,2025-06-28,CIN,SD,9.5,8.14,10.0,1.36,under,1.99,0.5041,0.4769,0.083,loss,-0.083,122.277
777324,2025-06-28,DET,MIN,8.5,5.29,15.0,3.21,under,1.909,0.5642,0.5,0.435,loss,-0.435,121.841
777309,2025-06-29,CLE,STL,8.5,7.16,7.0,1.34,under,1.909,0.5268,0.5,0.151,win,0.137,121.978
777316,2025-06-29,ATL,PHI,8.5,5.07,3.0,3.43,under,1.909,0.5707,0.502,2.401,win,2.183,124.161
777314,2025-06-29,DET,MIN,7.5,9.13,3.0,1.63,over,1.966,0.5138,0.4812,0.265,loss,-0.265,123.896
777313,2025-06-29,PIT,NYM,9.5,8.01,13.0,1.49,under,1.893,0.5391,0.5094,0.567,loss,-0.567,123.329
777304,2025-06-29,KC,LAD,9.75,7.92,6.0,1.83,under,1.935,0.5289,0.4923,0.617,win,0.576,123.905
777295,2025-06-30,TOR,NYY,8.5,5.75,9.0,2.75,under,1.909,0.5564,0.5013,1.695,loss,-1.695,122.211
777299,2025-06-30,PIT,STL,8.5,7.12,7.0,1.38,under,1.952,0.5146,0.4869,0.119,win,0.113,122.323
777306,2025-06-30,PHI,SD,9.0,6.96,4.0,2.04,under,1.848,0.5626,0.5217,1.136,win,0.963,123.286
777298,2025-07-01,ATL,LAA,9.5,7.64,4.0,1.86,under,1.889,0.5452,0.5079,0.826,win,0.734,124.02
777294,2025-07-01,BOS,CIN,10.0,12.89,8.0,2.89,over,1.909,0.5564,0.4987,1.698,loss,-1.698,122.322
777289,2025-07-02,NYM,MIL,8.5,7.13,9.0,1.37,under,1.909,0.5274,0.5,0.183,loss,-0.183,122.139
777290,2025-07-02,PHI,SD,7.5,9.08,6.0,1.58,over,1.893,0.5369,0.5052,0.443,loss,-0.443,121.696
777277,2025-07-02,BOS,CIN,9.5,11.89,12.0,2.39,over,1.901,0.5511,0.5033,1.288,win,1.16,122.856
777275,2025-07-02,MIA,MIN,8.5,4.79,3.0,3.71,under,1.962,0.5573,0.4831,2.381,win,2.29,125.146
777273,2025-07-02,PHI,SD,7.5,5.32,10.0,2.18,under,1.926,0.5385,0.4948,0.705,loss,-0.705,124.441
777251,2025-07-03,SEA,KC,7.0,9.46,5.0,2.46,over,1.952,0.5361,0.4869,1.218,loss,-1.218,123.223
777258,2025-07-03,WSH,DET,9.5,7.74,18.0,1.76,under,1.87,0.5482,0.5131,0.706,loss,-0.706,122.517
777259,2025-07-03,CHC,CLE,8.0,10.7,1.0,2.7,over,1.87,0.5671,0.5131,1.7,loss,-1.7,120.817
777263,2025-07-03,MIA,MIN,8.5,5.68,5.0,2.82,under,1.816,0.5862,0.5298,1.376,win,1.123,121.94
777255,2025-07-04,PHI,CIN,8.5,7.21,15.0,1.29,under,1.837,0.5508,0.525,0.341,loss,-0.341,121.599
777242,2025-07-04,TOR,LAA,9.0,12.08,7.0,3.08,over,1.87,0.5775,0.516,2.227,loss,-2.227,119.372
777245,2025-07-04,WSH,BOS,8.5,11.3,13.0,2.8,over,1.87,0.5692,0.5131,1.761,win,1.531,120.904
777250,2025-07-04,NYM,NYY,11.5,8.11,11.0,3.39,under,1.062,0.99,0.9456,0.671,win,0.042,120.946
777237,2025-07-05,ATL,BAL,13.5,8.99,15.0,4.51,under,1.87,0.5843,0.4941,2.568,loss,-2.568,118.377
777221,2025-07-05,LAD,HOU,8.5,12.42,10.0,3.92,over,1.87,0.5908,0.5124,2.432,win,2.115,120.492
777219,2025-07-06,CHC,STL,7.0,8.32,11.0,1.32,over,1.858,0.5442,0.5178,0.316,win,0.271,120.763
777217,2025-07-06,PHI,CIN,8.5,11.07,4.0,2.57,over,1.833,0.5777,0.5263,1.715,loss,-1.715,119.048
777214,2025-07-06,TOR,LAA,9.0,10.05,5.0,1.05,over,1.833,0.5473,0.5263,0.095,loss,-0.095,118.953
777206,2025-07-06,LAD,HOU,5.5,12.6,6.0,7.1,over,1.775,0.6286,0.5286,2.874,win,2.228,121.18
777201,2025-07-07,MIL,LAD,7.5,9.49,10.0,1.99,over,1.909,0.5399,0.5,0.817,win,0.743,121.924
777204,2025-07-07,KC,PIT,8.5,6.93,12.0,1.57,under,1.952,0.5183,0.4869,0.305,loss,-0.305,121.619
777192,2025-07-08,HOU,CLE,7.0,10.43,16.0,3.43,over,1.837,0.5928,0.5242,2.583,win,2.162,123.78
777191,2025-07-08,STL,WSH,8.25,11.68,6.0,3.43,over,1.909,0.5674,0.4987,2.266,loss,-2.266,121.515
777190,2025-07-08,MIN,CHC,9.5,7.16,9.0,2.34,under,1.87,0.56,0.5131,0.151,win,0.131,121.646
777184,2025-07-09,NYY,SEA,9.5,11.03,15.0,1.53,over,1.87,0.5424,0.5117,0.393,win,0.342,121.988
777178,2025-07-09,STL,WSH,8.0,9.64,10.0,1.64,over,2.0,0.5076,0.4749,0.37,win,0.37,122.357
777182,2025-07-09,DET,TB,8.0,10.63,10.0,2.63,over,1.87,0.5656,0.5131,1.618,win,1.407,123.764
777175,2025-07-09,MIL,LAD,8.5,10.92,5.0,2.42,over,1.952,0.5378,0.4894,1.298,loss,-1.298,122.466
777174,2025-07-09,HOU,CLE,7.0,8.91,6.0,1.91,over,1.87,0.55,0.5117,0.794,loss,-0.794,121.672
777173,2025-07-09,MIN,CHC,9.5,6.93,6.0,2.57,under,1.833,0.5762,0.5248,0.527,win,0.439,122.111
777159,2025-07-10,LAA,TEX,9.0,7.08,15.0,1.92,under,1.873,0.5516,0.5132,0.932,loss,-0.932,121.179
777166,2025-07-10,MIN,CHC,9.5,8.06,9.0,1.44,under,1.909,0.5287,0.5,0.25,win,0.227,121.406
777167,2025-07-10,STL,WSH,9.0,12.49,9.0,3.49,over,1.952,0.5566,0.4869,2.212,push,0.0,121.406
777170,2025-07-10,BOS,TB,9.5,7.7,7.0,1.8,under,1.859,0.5545,0.5185,0.866,win,0.744,122.15
777181,2025-07-10,BAL,NYM,12.25,10.06,10.0,2.19,under,1.8,0.5615,0.5177,0.328,win,0.262,122.412
777153,2025-07-11,NYY,CHC,9.0,7.45,11.0,1.55,under,2.01,0.5009,0.47,0.164,loss,-0.164,122.248
777160,2025-07-11,CIN,COL,9.5,7.82,5.0,1.68,under,1.87,0.5466,0.5131,0.618,win,0.537,122.785
777161,2025-07-11,DET,SEA,7.0,9.48,15.0,2.48,over,1.84,0.5748,0.5251,1.692,win,1.422,124.208
777157,2025-07-11,BAL,MIA,9.0,7.66,7.0,1.34,under,1.87,0.5398,0.5131,0.262,win,0.228,124.436
777141,2025-07-12,BAL,MIA,3.5,9.0,6.0,5.5,over,1.909,0.5937,0.4937,3.652,win,3.32,127.756
777137,2025-07-12,HOU,TEX,6.5,9.86,9.0,3.36,over,1.931,0.5593,0.4922,1.348,win,1.255,129.011
777123,2025-07-13,MIL,WSH,8.5,9.72,9.0,1.22,over,1.87,0.5374,0.5131,0.142,win,0.124,129.134
777121,2025-07-13,DET,SEA,8.0,10.03,12.0,2.03,over,1.952,0.5275,0.4869,0.808,win,0.769,129.904
777122,2025-07-13,NYY,CHC,8.5,9.76,5.0,1.26,over,1.791,0.5697,0.5445,0.661,loss,-0.661,129.242
777117,2025-07-13,SD,PHI,4.5,9.58,3.0,5.08,over,2.18,0.5196,0.4196,2.905,loss,-2.905,126.337
777124,2025-07-13,KC,NYM,9.0,7.81,5.0,1.19,under,1.84,0.5489,0.5251,0.305,win,0.256,126.593
777112,2025-07-18,WSH,SD,8.5,10.95,9.0,2.45,over,1.885,0.5529,0.5038,1.207,win,1.068,127.661
777111,2025-07-18,NYM,CIN,7.5,10.23,12.0,2.73,over,1.926,0.5482,0.4935,1.536,win,1.422,129.083
777110,2025-07-18,TB,BAL,9.0,6.94,12.0,2.06,under,1.909,0.5412,0.5,0.94,loss,-0.94,128.143
777101,2025-07-18,CHC,BOS,8.5,9.82,5.0,1.32,over,1.952,0.5132,0.4869,0.054,loss,-0.054,128.089
777109,2025-07-18,MIA,KC,7.5,4.71,15.0,2.79,under,1.909,0.5558,0.5,1.263,loss,-1.263,126.826
777093,2025-07-19,MIA,KC,4.0,7.06,4.0,3.06,over,1.952,0.5368,0.4755,1.278,push,0.0,126.826
777096,2025-07-19,CHC,BOS,9.0,10.22,6.0,1.22,over,1.962,0.5098,0.4855,0.001,loss,-0.001,126.825
777095,2025-07-19,TB,BAL,9.0,6.54,7.0,2.46,under,1.855,0.5705,0.5213,1.727,win,1.476,128.301
777091,2025-07-19,WSH,SD,9.0,6.77,6.0,2.23,under,1.952,0.5314,0.4869,1.012,win,0.963,129.265
777089,2025-07-19,PHI,LAA,9.5,7.84,14.0,1.66,under,1.926,0.5268,0.4935,0.405,loss,-0.405,128.859
777086,2025-07-19,SEA,HOU,7.5,9.76,13.0,2.26,over,2.0,0.519,0.4737,0.577,win,0.577,129.436
777082,2025-07-20,MIA,KC,8.0,5.16,11.0,2.84,under,1.87,0.5699,0.5131,1.947,loss,-1.947,127.49
777087,2025-07-20,NYM,CIN,8.5,6.97,5.0,1.53,under,1.8,0.5698,0.5393,0.816,win,0.653,128.142
777079,2025-07-20,TOR,SF,8.0,9.36,14.0,1.36,over,1.87,0.5402,0.5131,0.293,win,0.255,128.398
777070,2025-07-20,LAD,MIL,8.75,6.46,11.0,2.29,under,1.847,0.564,0.5181,1.27,loss,-1.27,127.127
777076,2025-07-20,TB,BAL,9.0,6.34,8.0,2.66,under,1.833,0.5795,0.5263,0.673,win,0.561,127.688
777066,2025-07-21,TOR,NYY,8.5,7.18,5.0,1.32,under,1.917,0.5226,0.4961,0.055,win,0.051,127.739
777063,2025-07-21,PHI,BOS,8.0,6.77,5.0,1.23,under,1.851,0.5435,0.5189,0.187,win,0.16,127.898
