game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-06-21,NYY,CIN,,9.74,,,,,,,,9.79,0.049,0.042,0.007,14.0,8.0,0.7471,0.7282,2.444,"{""lineup_xwoba_h"":0.328,""lineup_xwoba_a"":0.323,""lineup_wrcplus_h"":117.0,""lineup_wrcplus_a"":114.0,""bvp_pa_total"":22,""bvp_delta_runs"":0.049}",0.4897,8.17
2026-06-21,ATL,MIL,,9.32,,,,,,,,9.34,0.015,0.015,-0.0,8.0,60.0,0.7367,0.7199,7.556,"{""lineup_xwoba_h"":0.326,""lineup_xwoba_a"":0.332,""lineup_wrcplus_h"":119.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":68,""bvp_delta_runs"":0.015}",0.4937,7.99
2026-06-21,TB,WSH,,8.22,,,,,,,,8.29,0.067,0.009,0.058,7.0,35.0,0.732,0.7349,4.667,"{""lineup_xwoba_h"":0.298,""lineup_xwoba_a"":0.342,""lineup_wrcplus_h"":101.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":42,""bvp_delta_runs"":0.067}",0.4877,7.45
2026-06-21,DET,CHW,,9.99,,,,,,,,10.03,0.043,0.02,0.023,61.0,19.0,0.724,0.7308,8.889,"{""lineup_xwoba_h"":0.313,""lineup_xwoba_a"":0.336,""lineup_wrcplus_h"":103.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":80,""bvp_delta_runs"":0.043}",0.4916,7.58
2026-06-21,MIA,SF,,9.02,,,,,,,,9.1,0.077,0.061,0.016,33.0,12.0,0.7367,0.7323,5.0,"{""lineup_xwoba_h"":0.326,""lineup_xwoba_a"":0.324,""lineup_wrcplus_h"":106.0,""lineup_wrcplus_a"":115.0,""bvp_pa_total"":45,""bvp_delta_runs"":0.077}",0.5003,7.26
2026-06-21,HOU,CLE,,8.29,,,,,,,,8.39,0.097,0.099,-0.002,34.0,8.0,0.7462,0.7176,4.667,"{""lineup_xwoba_h"":0.325,""lineup_xwoba_a"":0.309,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":108.0,""bvp_pa_total"":42,""bvp_delta_runs"":0.097}",0.5035,7.77
2026-06-21,KC,STL,,8.71,,,,,,,,9.64,0.928,-0.055,0.983,45.0,108.0,0.7091,0.9166,17.0,"{""lineup_xwoba_h"":0.31,""lineup_xwoba_a"":0.342,""lineup_wrcplus_h"":101.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":153,""bvp_delta_runs"":0.928}",0.4979,7.67
2026-06-21,TEX,SD,8.0,8.73,0.73,over,1.909,0.5146,0.5,0.0,bovada,9.31,0.58,0.024,0.556,112.0,273.0,0.7247,0.8312,42.778,"{""lineup_xwoba_h"":0.313,""lineup_xwoba_a"":0.32,""lineup_wrcplus_h"":109.0,""lineup_wrcplus_a"":103.0,""bvp_pa_total"":385,""bvp_delta_runs"":0.58}",0.4916,7.58
2026-06-21,COL,PIT,11.5,13.13,1.63,over,1.952,0.5194,0.4869,0.3,bovada,13.3,0.174,0.013,0.161,5.0,46.0,0.7436,0.7522,5.667,"{""lineup_xwoba_h"":0.326,""lineup_xwoba_a"":0.325,""lineup_wrcplus_h"":115.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":51,""bvp_delta_runs"":0.174}",0.5007,9.68
2026-06-21,ARI,MIN,9.5,10.56,1.06,over,2.0,0.4949,0.4737,0.0,bovada,10.68,0.116,-0.002,0.118,70.0,56.0,0.7196,0.7436,14.0,"{""lineup_xwoba_h"":0.303,""lineup_xwoba_a"":0.325,""lineup_wrcplus_h"":99.0,""lineup_wrcplus_a"":115.0,""bvp_pa_total"":126,""bvp_delta_runs"":0.116}",0.4897,8.17
2026-06-21,OAK,LAA,12.0,8.54,3.46,under,2.09,0.5123,0.4431,1.3,pinnacle,8.63,0.092,0.085,0.007,43.0,16.0,0.7378,0.7241,6.556,"{""lineup_xwoba_h"":0.307,""lineup_xwoba_a"":0.322,""lineup_wrcplus_h"":117.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":59,""bvp_delta_runs"":0.092}",0.4877,7.45
2026-06-21,LAD,BAL,9.5,8.27,1.23,under,2.03,0.4884,0.4637,0.0,pinnacle,8.36,0.094,0.023,0.071,12.0,15.0,0.7369,0.7623,3.0,"{""lineup_xwoba_h"":0.342,""lineup_xwoba_a"":0.335,""lineup_wrcplus_h"":115.0,""lineup_wrcplus_a"":108.0,""bvp_pa_total"":27,""bvp_delta_runs"":0.094}",0.4979,7.67
2026-06-21,SEA,BOS,4.5,8.48,3.98,over,2.08,0.5298,0.4502,1.89,pinnacle,8.48,0.005,0.0,0.005,0.0,36.0,0.73,0.7213,4.0,"{""lineup_xwoba_h"":0.306,""lineup_xwoba_a"":0.302,""lineup_wrcplus_h"":101.0,""lineup_wrcplus_a"":99.0,""bvp_pa_total"":36,""bvp_delta_runs"":0.005}",0.4877,7.45
2026-06-21,PHI,NYM,8.0,8.76,0.76,over,1.926,0.5208,0.5056,0.06,pinnacle,8.99,0.23,0.14,0.09,154.0,113.0,0.748,0.738,29.667,"{""lineup_xwoba_h"":0.315,""lineup_xwoba_a"":0.325,""lineup_wrcplus_h"":107.0,""lineup_wrcplus_a"":99.0,""bvp_pa_total"":267,""bvp_delta_runs"":0.23}",0.4937,7.99
