game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-06-29,PHI,PIT,9.0,8.02,0.98,under,1.87,0.5429,0.5234,0.35,pinnacle,8.17,0.149,0.055,0.094,27.0,47.0,0.7383,0.7388,8.222,"{""lineup_xwoba_h"":0.33,""lineup_xwoba_a"":0.329,""lineup_wrcplus_h"":111.0,""lineup_wrcplus_a"":115.0,""bvp_pa_total"":74,""bvp_delta_runs"":0.149}",0.4937,7.99
2026-06-29,NYY,DET,8.0,9.35,1.35,over,1.98,0.5158,0.4889,0.44,pinnacle,9.39,0.04,0.024,0.016,64.0,30.0,0.7248,0.7249,10.444,"{""lineup_xwoba_h"":0.324,""lineup_xwoba_a"":0.309,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":106.0,""bvp_pa_total"":94,""bvp_delta_runs"":0.04}",0.4897,8.17
2026-06-29,TOR,NYM,8.5,10.02,1.52,over,1.926,0.536,0.5056,0.7,pinnacle,10.06,0.036,0.036,0.0,73.0,0.0,0.7272,0.73,8.111,"{""lineup_xwoba_h"":0.311,""lineup_xwoba_a"":0.325,""lineup_wrcplus_h"":111.0,""lineup_wrcplus_a"":99.0,""bvp_pa_total"":73,""bvp_delta_runs"":0.036}",0.5013,7.87
2026-06-29,BOS,WSH,8.5,9.52,1.02,over,1.99,0.5066,0.4861,0.16,pinnacle,9.59,0.065,0.171,-0.106,48.0,46.0,0.7543,0.6989,10.444,"{""lineup_xwoba_h"":0.322,""lineup_xwoba_a"":0.32,""lineup_wrcplus_h"":109.0,""lineup_wrcplus_a"":106.0,""bvp_pa_total"":94,""bvp_delta_runs"":0.065}",0.4871,8.74
2026-06-29,CLE,TEX,7.5,7.84,0.34,over,1.901,0.5207,0.5139,0.0,pinnacle,7.84,0.003,-0.014,0.017,33.0,12.0,0.7163,0.7326,5.0,"{""lineup_xwoba_h"":0.3,""lineup_xwoba_a"":0.309,""lineup_wrcplus_h"":101.0,""lineup_wrcplus_a"":105.0,""bvp_pa_total"":45,""bvp_delta_runs"":0.003}",0.4979,7.67
2026-06-29,CHC,SD,,8.43,,,,,,,,8.61,0.181,0.175,0.006,47.0,47.0,0.7549,0.7212,10.444,"{""lineup_xwoba_h"":0.332,""lineup_xwoba_a"":0.306,""lineup_wrcplus_h"":116.0,""lineup_wrcplus_a"":103.0,""bvp_pa_total"":94,""bvp_delta_runs"":0.181}",0.4941,8.06
2026-06-29,HOU,MIN,,8.77,,,,,,,,8.78,0.017,0.004,0.013,11.0,6.0,0.7236,0.7392,1.889,"{""lineup_xwoba_h"":0.326,""lineup_xwoba_a"":0.304,""lineup_wrcplus_h"":115.0,""lineup_wrcplus_a"":117.0,""bvp_pa_total"":17,""bvp_delta_runs"":0.017}",0.5035,7.77
2026-06-29,COL,MIA,,9.9,,,,,,,,9.82,-0.087,-0.087,0.0,47.0,0.0,0.7025,0.73,5.222,"{""lineup_xwoba_h"":0.327,""lineup_xwoba_a"":0.316,""lineup_wrcplus_h"":116.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":47,""bvp_delta_runs"":-0.087}",0.5007,9.68
2026-06-29,OAK,LAD,,8.86,,,,,,,,8.87,0.014,0.014,0.0,10.0,0.0,0.7326,0.73,1.111,"{""lineup_xwoba_h"":0.315,""lineup_xwoba_a"":0.334,""lineup_wrcplus_h"":109.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":10,""bvp_delta_runs"":0.014}",0.4877,7.45
2026-06-29,SEA,LAA,,9.13,,,,,,,,9.13,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.314,""lineup_xwoba_a"":0.307,""lineup_wrcplus_h"":106.0,""lineup_wrcplus_a"":103.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-29,ARI,SF,,9.39,,,,,,,,9.57,0.179,0.0,0.179,0.0,82.0,0.72,0.7557,9.111,"{""lineup_xwoba_h"":0.308,""lineup_xwoba_a"":0.293,""lineup_wrcplus_h"":98.0,""lineup_wrcplus_a"":102.0,""bvp_pa_total"":82,""bvp_delta_runs"":0.179}",,
