game_pk,matchup,news_sp_late_scratch_home,news_sp_late_scratch_away,news_anchor_sp_home_id,news_anchor_sp_away_id,news_current_sp_home_id,news_current_sp_away_id,news_ump_plate_id,news_ump_plate_name,news_ump_bias_pp,news_bullpen_short_home,news_bullpen_short_away,news_anchor_home_decimal,news_current_home_decimal,news_line_move_home_bps,news_il_placements_home,news_il_placements_away,news_il_player_names_home,news_il_player_names_away,news_lineup_scratches_home,news_lineup_scratches_away,news_regular_scratches_home,news_regular_scratches_away,news_model_prob_delta,news_tier_demotion_steps,news_rationale,news_rules_fired
824278,TOR @ DET,False,False,663554,689254,663554,689254,605670.0,Dan Merzel,0.0,False,True,2.13,2.13,0,2,1,"Gleyber Torres, Kerry Carpenter",Addison Barger,0,0,0,0,0.008999999999999998,0,"away bullpen short -> 1.5pp toward home | home 2 IL placement(s) (Gleyber Torres, Kerry Carpenter) -> -1.80pp | away 1 IL placement(s) (Addison Barger) -> +1.20pp",bullpen_short_away;il_placement_home;il_placement_away
823060,KC @ STL,False,False,681517,702070,681517,702070,596809.0,Ryan Additon,0.0,False,False,1.8695652173913042,1.8695652173913042,0,0,2,,"Cole Ragans, Matt Strahm",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (Cole Ragans, Matt Strahm) -> +1.80pp",il_placement_away
824359,ARI @ COL,False,False,608372,593958,608372,593958,676581.0,James Jean,0.0,False,False,2.29,2.29,0,2,0,"Jimmy Herget, Chase Dollander",,0,0,0,0,-0.018000000000000002,0,"home 2 IL placement(s) (Jimmy Herget, Chase Dollander) -> -1.80pp",il_placement_home
822737,BAL @ WSH,False,False,676917,605135,676917,605135,482620.0,Chris Conroy,0.0,False,False,2.13,2.13,0,0,3,,"Cade Povich, Grant Wolfram, Dylan Beavers",0,0,0,0,0.024,0,"away 3 IL placement(s) (Cade Povich, Grant Wolfram, Dylan Beavers) -> +2.40pp",il_placement_away
823382,PHI @ PIT,False,False,696149,650911,696149,650911,483912.0,Mike Muchlinski,0.0,True,True,1.6993006993006992,1.6993006993006992,0,2,0,"Chris Devenski, Jake Mangum",,0,0,0,0,-0.018000000000000002,0,"home bullpen short -> 1.5pp toward away | away bullpen short -> 1.5pp toward home | home 2 IL placement(s) (Chris Devenski, Jake Mangum) -> -1.80pp",bullpen_short_home;bullpen_short_away;il_placement_home
822981,MIA @ TB,False,False,607259,645261,607259,645261,665576.0,Brock Ballou,0.0,True,False,1.641025641025641,1.641025641025641,0,0,1,,Robby Snelling,0,0,0,0,-0.002999999999999999,0,home bullpen short -> 1.5pp toward away | away 1 IL placement(s) (Robby Snelling) -> +1.20pp,bullpen_short_home;il_placement_away
824435,CIN @ CLE,False,False,676282,663978,676282,663978,658325.0,Tyler Jones,0.0,True,False,1.5847953216374269,1.5847953216374269,0,0,2,,"Emilio Pagán, Rhett Lowder",0,0,0,0,0.0030000000000000027,0,"home bullpen short -> 1.5pp toward away | away 2 IL placement(s) (Emilio Pagán, Rhett Lowder) -> +1.80pp",bullpen_short_home;il_placement_away
824193,TEX @ HOU,False,False,678906,594798,678906,594798,665302.0,Dillon Wilson,0.0,True,True,2.29,2.29,0,2,0,"Carlos Correa, Bennett Sousa",,0,0,0,0,-0.018000000000000002,0,"home bullpen short -> 1.5pp toward away | away bullpen short -> 1.5pp toward home | home 2 IL placement(s) (Carlos Correa, Bennett Sousa) -> -1.80pp",bullpen_short_home;bullpen_short_away;il_placement_home
824600,CHC @ CHW,False,False,663436,592791,663436,592791,427366.0,Brian O'Nora,0.0,True,False,2.19,2.19,0,0,1,,Matthew Boyd,0,0,0,0,-0.002999999999999999,0,home bullpen short -> 1.5pp toward away | away 1 IL placement(s) (Matthew Boyd) -> +1.20pp,bullpen_short_home;il_placement_away
823706,MIL @ MIN,False,False,687570,701656,687570,701656,521889.0,Stu Scheurwater,0.0,False,False,2.1799999999999997,2.1799999999999997,0,1,1,Taj Bradley,Brandon Lockridge,0,0,0,0,0.0,0,home 1 IL placement(s) (Taj Bradley) -> -1.20pp | away 1 IL placement(s) (Brandon Lockridge) -> +1.20pp,il_placement_home;il_placement_away
