date,matchup,pick,tier,pick_prob,bucket,pick_team_xwoba,opp_xwoba,gap_pickside,won_scoreboard,home_score,away_score
2026-05-20,BAL @ TB,TB,SKIP,0.5221,win,0.3211,0.3619,-0.0408,True,5,3
2026-05-20,HOU @ MIN,MIN,GOLD,0.6008,win,0.36,0.1462,0.2138,True,4,1
2026-05-20,TEX @ COL,COL,SKIP,0.5735,bad_read,0.2254,0.3592,-0.1338,False,4,5
2026-05-20,CHW @ SEA,CHW,SKIP,0.5343,bad_read,0.2911,0.3957,-0.1046,False,5,4
2026-05-20,ATL @ MIA,ATL,GOLD,0.5192,win,0.2867,0.2844,0.0023,True,1,9
2026-05-20,TOR @ NYY,NYY,PLATINUM,0.5493,bad_read,0.1503,0.2395,-0.0892,False,1,2
2026-05-20,BOS @ KC,KC,GOLD,0.502,bad_read,0.2671,0.3288,-0.0617,False,3,4
2026-05-20,MIL @ CHC,MIL,GOLD,0.5463,win,0.3246,0.1674,0.1572,True,0,5
2026-05-20,PIT @ STL,STL,SKIP,0.5593,null_zone,0.3209,0.3455,-0.0246,False,0,7
2026-05-20,LAD @ SD,LAD,PLATINUM,0.5403,win,0.516,0.2668,0.2492,True,0,4
2026-05-20,OAK @ LAA,LAA,SKIP,0.6015,bad_beat,0.3744,0.2818,0.0926,False,5,6
2026-05-21,CLE @ DET,CLE,GOLD,0.5433,win,0.2363,0.2471,-0.0108,True,1,3
2026-05-21,PIT @ STL,STL,SKIP,0.5351,null_zone,0.2811,0.2881,-0.007,False,2,6
2026-05-21,NYM @ WSH,WSH,GOLD,0.5587,bad_read,0.2709,0.3346,-0.0637,False,1,2
2026-05-21,ATL @ MIA,ATL,GOLD,0.5174,win,0.325,0.2262,0.0988,True,3,9
2026-05-21,TOR @ NYY,NYY,PLATINUM,0.5237,null_zone,0.2578,0.2372,0.0206,False,0,2
2026-05-21,OAK @ LAA,OAK,SKIP,0.5463,win,0.2508,0.2862,-0.0354,True,2,3
2026-05-22,HOU @ CHC,CHC,GOLD,0.6038,null_zone,0.3385,0.3494,-0.0109,False,2,4
2026-05-22,CLE @ PHI,PHI,GOLD,0.5254,bad_read,0.2241,0.3315,-0.1074,False,0,1
2026-05-22,PIT @ TOR,PIT,SKIP,0.5373,null_zone,0.2607,0.2831,-0.0224,False,6,2
2026-05-22,MIN @ BOS,MIN,SKIP,0.5046,win,0.2939,0.351,-0.0571,True,6,8
2026-05-22,NYM @ MIA,MIA,SKIP,0.5011,win,0.2371,0.3161,-0.079,True,2,1
2026-05-22,DET @ BAL,BAL,SKIP,0.6124,win,0.3296,0.263,0.0666,True,7,4
2026-05-22,WSH @ ATL,ATL,GOLD,0.5153,null_zone,0.2746,0.2655,0.0091,False,4,4
2026-05-22,SEA @ KC,KC,SKIP,0.6124,null_zone,0.2434,0.2552,-0.0118,False,0,2
2026-05-22,LAD @ MIL,MIL,SKIP,0.5034,win,0.3758,0.2662,0.1096,True,5,1
2026-05-22,OAK @ SD,SD,SKIP,0.5461,win,0.3641,0.2527,0.1114,True,7,3
2026-05-22,CHW @ SF,CHW,GOLD,0.5433,win,0.3259,0.2416,0.0843,True,4,9
2026-05-23,STL @ CIN,CIN,SKIP,0.5158,bad_read,0.2832,0.4007,-0.1175,False,1,8
2026-05-23,HOU @ CHC,CHC,GOLD,0.5827,bad_read,0.2262,0.3328,-0.1066,False,0,3
2026-05-23,PIT @ TOR,PIT,PLATINUM,0.5174,bad_read,0.2075,0.3537,-0.1462,False,5,2
2026-05-23,CLE @ PHI,PHI,SKIP,0.5505,win,0.3105,0.1832,0.1273,True,3,0
2026-05-23,CHW @ SF,CHW,GOLD,0.8673,bad_read,0.222,0.3409,-0.1189,False,10,3
2026-05-23,SEA @ KC,KC,SKIP,0.5896,win,0.3566,0.2021,0.1545,True,5,0
2026-05-23,MIN @ BOS,MIN,SKIP,0.5344,win,0.3193,0.246,0.0733,True,2,4
2026-05-23,WSH @ ATL,WSH,SKIP,0.5343,win,0.248,0.1622,0.0858,True,0,2
2026-05-23,NYM @ MIA,MIA,SKIP,0.5971,win,0.181,0.2162,-0.0352,True,4,1
2026-05-23,LAD @ MIL,LAD,GOLD,0.5031,win,0.3855,0.2546,0.1309,True,3,11
2026-05-23,TEX @ LAA,TEX,SKIP,0.5099,null_zone,0.3536,0.3387,0.0149,False,5,2
2026-05-24,PIT @ TOR,TOR,GOLD,0.5022,bad_read,0.2788,0.3085,-0.0297,False,1,4
2026-05-24,DET @ BAL,BAL,SKIP,0.6803,bad_read,0.3142,0.3895,-0.0753,False,1,4
2026-05-24,MIN @ BOS,MIN,GOLD,0.5313,win,0.3002,0.3002,0.0,True,5,6
2026-05-24,CLE @ PHI,PHI,SKIP,0.6563,null_zone,0.3102,0.302,0.0082,False,1,3
2026-05-24,TB @ NYY,NYY,SKIP,0.6743,bad_beat,0.2734,0.2437,0.0297,False,0,0
2026-05-24,NYM @ MIA,MIA,SKIP,0.6416,bad_beat,0.3641,0.3072,0.0569,False,0,0
2026-05-24,SEA @ KC,KC,SKIP,0.524,win,0.2819,0.4099,-0.128,True,8,6
2026-05-24,LAD @ MIL,LAD,GOLD,0.5133,win,0.3094,0.2533,0.0561,True,1,5
2026-05-24,HOU @ CHC,CHC,GOLD,0.5521,bad_beat,0.3977,0.2759,0.1218,False,5,8
2026-05-24,CHW @ SF,CHW,GOLD,0.7969,bad_read,0.3216,0.3732,-0.0516,False,8,5
2026-05-24,OAK @ SD,SD,SKIP,0.6443,bad_beat,0.3224,0.2856,0.0368,False,2,5
2026-05-24,WSH @ ATL,WSH,GOLD,0.5373,win,0.3578,0.2879,0.0699,True,1,2
2026-05-24,TEX @ LAA,LAA,GOLD,0.6472,bad_beat,0.2435,0.1531,0.0904,False,1,1
2026-05-25,CHC @ PIT,CHC,GOLD,0.5103,bad_read,0.281,0.3937,-0.1127,False,2,1
2026-05-25,TB @ BAL,BAL,SKIP,0.5039,null_zone,0.3707,0.3464,0.0243,False,7,7
2026-05-25,MIN @ CHW,CHW,GOLD,0.5782,win,0.2666,0.2835,-0.0169,True,3,1
2026-05-25,STL @ MIL,MIL,GOLD,0.6683,win,0.3066,0.1806,0.126,True,5,1
2026-05-25,NYY @ KC,NYY,GOLD,0.5465,win,0.3129,0.301,0.0119,True,3,4
2026-05-25,CIN @ NYM,CIN,SKIP,0.5313,win,0.3043,0.2836,0.0207,True,2,7
2026-05-25,WSH @ CLE,CLE,PLATINUM,0.6833,bad_read,0.2864,0.4185,-0.1321,False,2,10
2026-05-25,PHI @ SD,PHI,GOLD,0.5146,win,0.3954,0.2426,0.1528,True,0,3
2026-05-25,HOU @ TEX,TEX,SKIP,0.5389,bad_read,0.2672,0.3022,-0.035,False,0,9
2026-05-25,MIA @ TOR,MIA,SKIP,0.5027,win,0.292,0.2819,0.0101,True,2,8
2026-05-25,COL @ LAD,LAD,PLATINUM,0.6683,win,0.3015,0.2887,0.0128,True,5,3
2026-05-25,SEA @ OAK,OAK,GOLD,0.5553,bad_read,0.246,0.2934,-0.0474,False,2,9
2026-05-26,WSH @ CLE,CLE,GOLD,0.5034,bad_read,0.266,0.3789,-0.1129,False,3,6
2026-05-26,TB @ BAL,TB,GOLD,0.5013,null_zone,0.2725,0.2795,-0.007,False,6,1
2026-05-26,LAA @ DET,DET,GOLD,0.5251,bad_read,0.2855,0.3533,-0.0678,False,6,10
2026-05-26,ATL @ BOS,ATL,GOLD,0.5089,win,0.3626,0.2866,0.076,True,6,7
2026-05-26,MIA @ TOR,MIA,SKIP,0.5433,bad_read,0.2057,0.4249,-0.2192,False,8,1
2026-05-26,CIN @ NYM,CIN,GOLD,0.5373,win,0.2849,0.2424,0.0425,True,2,7
2026-05-26,MIN @ CHW,CHW,SKIP,0.5391,bad_beat,0.2558,0.1996,0.0562,False,3,5
2026-05-26,NYY @ KC,NYY,GOLD,0.5941,win,0.4878,0.221,0.2668,True,1,15
2026-05-26,STL @ MIL,MIL,GOLD,0.6296,win,0.3209,0.3085,0.0124,True,6,0
2026-05-26,HOU @ TEX,HOU,SKIP,0.525,bad_beat,0.4654,0.3769,0.0885,False,10,7
2026-05-26,PHI @ SD,SD,SKIP,0.5672,bad_read,0.2641,0.4734,-0.2093,False,3,4
2026-05-26,COL @ LAD,LAD,PLATINUM,0.6743,win,0.5062,0.3512,0.155,True,15,6
2026-05-27,MIA @ TOR,MIA,SKIP,0.558,bad_beat,0.3254,0.2906,0.0348,False,2,1
2026-05-27,WSH @ CLE,CLE,GOLD,0.5535,win,0.3999,0.2697,0.1302,True,3,2
2026-05-27,STL @ MIL,MIL,SKIP,0.5158,win,0.2028,0.3047,-0.1019,True,2,1
2026-05-27,SEA @ OAK,OAK,SKIP,0.5786,bad_read,0.2803,0.4086,-0.1283,False,1,9
2026-05-27,PHI @ SD,PHI,GOLD,0.5313,win,0.3311,0.247,0.0841,True,0,3
2026-05-27,TB @ BAL,TB,GOLD,0.5013,bad_read,0.3746,0.4727,-0.0981,False,11,2
2026-05-27,LAA @ DET,DET,GOLD,0.6353,win,0.3159,0.223,0.0929,True,4,0
2026-05-27,CHC @ PIT,PIT,GOLD,0.5179,bad_read,0.3098,0.3762,-0.0664,False,4,10
2026-05-27,ATL @ BOS,BOS,SKIP,0.5431,win,0.4039,0.3589,0.045,True,8,0
2026-05-27,CIN @ NYM,CIN,SKIP,0.6092,bad_read,0.3613,0.4348,-0.0735,False,4,2
2026-05-27,HOU @ TEX,TEX,SKIP,0.549,bad_read,0.2783,0.3572,-0.0789,False,3,4
2026-05-27,COL @ LAD,LAD,DIAMOND,0.6743,win,0.3827,0.2196,0.1631,True,4,1
2026-05-28,LAA @ DET,DET,GOLD,0.6503,null_zone,0.2686,0.2765,-0.0079,False,1,7
2026-05-28,MIN @ CHW,CHW,PLATINUM,0.6347,win,0.2619,0.2399,0.022,True,6,2
2026-05-28,ATL @ BOS,BOS,SKIP,0.5216,bad_read,0.308,0.3617,-0.0537,False,2,10
2026-05-28,TOR @ BAL,BAL,GOLD,0.6713,bad_read,0.2609,0.3235,-0.0626,False,1,2
2026-05-28,CHC @ PIT,PIT,GOLD,0.6743,bad_beat,0.3277,0.2693,0.0584,False,2,7
2026-05-28,HOU @ TEX,TEX,GOLD,0.5599,bad_read,0.2704,0.3193,-0.0489,False,1,5
2026-05-29,ATL @ CIN,CIN,SKIP,0.5025,bad_read,0.2869,0.3875,-0.1006,False,3,8
2026-05-29,SD @ WSH,WSH,SKIP,0.5427,bad_read,0.321,0.3841,-0.0631,False,5,7
2026-05-29,BOS @ CLE,CLE,PLATINUM,0.6563,win,0.307,0.2558,0.0512,True,4,3
2026-05-29,LAA @ TB,TB,SKIP,0.5062,win,0.3428,0.2987,0.0441,True,8,5
2026-05-29,MIA @ NYM,NYM,GOLD,0.509,null_zone,0.3199,0.3106,0.0093,False,7,7
2026-05-29,CHC @ STL,STL,SKIP,0.5945,win,0.394,0.3413,0.0527,True,6,5
2026-05-29,KC @ TEX,TEX,GOLD,0.5169,win,0.2862,0.3569,-0.0707,True,9,1
2026-05-29,MIL @ HOU,MIL,GOLD,0.5313,win,0.3049,0.312,-0.0071,True,4,5
2026-05-29,SF @ COL,COL,SKIP,0.6437,null_zone,0.3665,0.345,0.0215,False,6,6
2026-05-29,NYY @ OAK,NYY,PLATINUM,0.5493,win,0.3252,0.3188,0.0064,True,2,8
2026-05-29,PHI @ LAD,LAD,PLATINUM,0.6123,win,0.2672,0.2288,0.0384,True,4,2
2026-05-30,DET @ CHW,CHW,SKIP,0.7013,win,0.3583,0.2733,0.085,True,7,1
2026-05-30,SD @ WSH,WSH,SKIP,0.6593,win,0.3825,0.3793,0.0032,True,9,4
2026-05-30,KC @ TEX,TEX,GOLD,0.6503,null_zone,0.3138,0.3263,-0.0125,False,6,6
2026-05-30,TOR @ BAL,BAL,GOLD,0.5077,bad_beat,0.4503,0.3448,0.1055,False,5,5
2026-05-30,MIN @ PIT,PIT,GOLD,0.5737,win,0.4435,0.3352,0.1083,True,10,9
2026-05-30,BOS @ CLE,BOS,SKIP,0.5046,win,0.3564,0.2889,0.0675,True,1,9
2026-05-30,LAA @ TB,TB,SKIP,0.5807,bad_read,0.2835,0.3915,-0.108,False,3,14
2026-05-30,MIA @ NYM,MIA,GOLD,0.6476,bad_read,0.2555,0.3793,-0.1238,False,6,1
2026-05-30,MIL @ HOU,HOU,GOLD,0.5076,win,0.3991,0.2419,0.1572,True,9,2
2026-05-30,CHC @ STL,CHC,GOLD,0.5197,win,0.4096,0.2997,0.1099,True,1,6
2026-05-30,ATL @ CIN,ATL,GOLD,0.5386,win,0.4658,0.3538,0.112,True,2,5
2026-05-30,SF @ COL,COL,GOLD,0.5608,win,0.4105,0.4034,0.0071,True,8,3
2026-05-30,NYY @ OAK,NYY,PLATINUM,0.719,null_zone,0.3523,0.3681,-0.0158,False,6,4
2026-05-30,PHI @ LAD,LAD,SKIP,0.6383,bad_beat,0.2721,0.2328,0.0393,False,3,4
2026-05-31,TOR @ BAL,BAL,GOLD,0.529,win,0.3745,0.3403,0.0342,True,9,5
2026-05-31,SD @ WSH,SD,PLATINUM,0.5433,bad_read,0.2663,0.3369,-0.0706,False,4,2
2026-05-31,MIN @ PIT,MIN,GOLD,0.5199,bad_read,0.1484,0.3415,-0.1931,False,9,3
2026-05-31,BOS @ CLE,CLE,SKIP,0.5022,bad_read,0.2695,0.3883,-0.1188,False,4,9
2026-05-31,LAA @ TB,TB,GOLD,0.5484,win,0.3439,0.2887,0.0552,True,5,2
2026-05-31,ATL @ CIN,ATL,SKIP,0.5613,bad_beat,0.4048,0.2801,0.1247,False,6,4
2026-05-31,MIA @ NYM,NYM,GOLD,0.5697,win,0.4253,0.3055,0.1198,True,10,1
2026-05-31,DET @ CHW,CHW,GOLD,0.5323,win,0.252,0.2494,0.0026,True,2,1
2026-05-31,MIL @ HOU,MIL,GOLD,0.5193,win,0.2584,0.2162,0.0422,True,0,2
2026-05-31,KC @ TEX,KC,GOLD,0.5059,null_zone,0.3275,0.3254,0.0021,False,6,3
2026-05-31,SF @ COL,COL,GOLD,0.6006,bad_read,0.2751,0.4456,-0.1705,False,6,19
2026-05-31,NYY @ OAK,NYY,PLATINUM,0.5613,win,0.2681,0.4285,-0.1604,True,8,13
2026-05-31,PHI @ LAD,LAD,PLATINUM,0.5059,win,0.4191,0.2788,0.1403,True,9,1
2026-06-01,DET @ TB,TB,SKIP,0.591,bad_read,0.3797,0.4761,-0.0964,False,9,10
2026-06-01,MIA @ WSH,WSH,PLATINUM,0.6073,bad_read,0.3245,0.3785,-0.054,False,3,7
2026-06-01,SF @ MIL,MIL,GOLD,0.5947,win,0.4546,0.3191,0.1355,True,16,2
2026-06-01,TEX @ STL,TEX,PLATINUM,0.5109,win,0.2946,0.2228,0.0718,True,1,2
2026-06-01,COL @ LAA,COL,SKIP,0.5253,win,0.4639,0.3586,0.1053,True,8,9
2026-06-01,NYM @ SEA,SEA,GOLD,0.6683,null_zone,0.2594,0.2807,-0.0213,False,2,2
2026-06-02,DET @ TB,TB,SKIP,0.5646,bad_read,0.238,0.4168,-0.1788,False,0,8
2026-06-02,SD @ PHI,PHI,PLATINUM,0.5685,win,0.3467,0.2265,0.1202,True,3,2
2026-06-02,BAL @ BOS,BOS,SKIP,0.5343,bad_read,0.2226,0.2558,-0.0332,False,2,4
2026-06-02,MIA @ WSH,WSH,PLATINUM,0.5953,bad_read,0.2441,0.421,-0.1769,False,3,7
2026-06-02,CLE @ NYY,NYY,DIAMOND,0.5533,null_zone,0.2728,0.2574,0.0154,False,4,9
2026-06-02,KC @ CIN,CIN,GOLD,0.6443,bad_read,0.2426,0.3006,-0.058,False,3,3
2026-06-02,TOR @ ATL,ATL,PLATINUM,0.6129,win,0.2201,0.2244,-0.0043,True,4,3
2026-06-02,CHW @ MIN,CHW,GOLD,0.5493,bad_read,0.2593,0.3497,-0.0904,False,6,4
2026-06-02,SF @ MIL,MIL,GOLD,0.6257,win,0.3533,0.2676,0.0857,True,8,3
2026-06-02,TEX @ STL,STL,GOLD,0.5372,null_zone,0.3055,0.306,-0.0005,False,4,7
2026-06-02,PIT @ HOU,HOU,SKIP,0.6512,bad_read,0.2661,0.3919,-0.1258,False,6,10
2026-06-02,COL @ LAA,LAA,GOLD,0.5674,bad_read,0.3174,0.351,-0.0336,False,2,8
2026-06-03,MIA @ WSH,WSH,PLATINUM,0.6593,bad_read,0.2196,0.3808,-0.1612,False,1,4
2026-06-03,DET @ TB,TB,SKIP,0.6503,bad_read,0.2797,0.3827,-0.103,False,2,7
2026-06-03,CHW @ MIN,CHW,SKIP,0.5493,win,0.427,0.2306,0.1964,True,0,8
2026-06-03,NYM @ SEA,SEA,GOLD,0.5247,null_zone,0.2798,0.2824,-0.0026,False,1,7
2026-06-03,SD @ PHI,PHI,PLATINUM,0.518,win,0.3555,0.2614,0.0941,True,3,2
2026-06-03,BAL @ BOS,BOS,SKIP,0.5005,win,0.3381,0.2969,0.0412,True,8,1
2026-06-03,CLE @ NYY,NYY,PLATINUM,0.5015,bad_beat,0.3231,0.2828,0.0403,False,4,5
2026-06-03,KC @ CIN,KC,GOLD,0.5583,win,0.2988,0.2752,0.0236,True,2,5
2026-06-03,TOR @ ATL,ATL,PLATINUM,0.8857,win,0.3834,0.3755,0.0079,True,7,3
2026-06-03,SF @ MIL,MIL,GOLD,0.6683,bad_read,0.2086,0.2698,-0.0612,False,0,1
2026-06-03,TEX @ STL,STL,GOLD,0.5169,win,0.2981,0.3024,-0.0043,True,5,3
2026-06-03,OAK @ CHC,OAK,DIAMOND,0.5133,win,0.4237,0.317,0.1067,True,4,5
2026-06-03,PIT @ HOU,HOU,SKIP,0.5844,win,0.3024,0.3932,-0.0908,True,11,9
2026-06-03,COL @ LAA,COL,SKIP,0.5004,bad_read,0.2935,0.4459,-0.1524,False,11,4
2026-06-04,SD @ PHI,PHI,GOLD,0.6683,win,0.357,0.3323,0.0247,True,6,4
2026-06-04,CLE @ NYY,NYY,PLATINUM,0.5044,win,0.2387,0.2657,-0.027,True,2,1
2026-06-05,SF @ CHC,CHC,PLATINUM,0.5708,bad_read,0.3512,0.4423,-0.0911,False,3,18
2026-06-05,SEA @ DET,DET,SKIP,0.5171,win,0.2711,0.2932,-0.0221,True,7,3
2026-06-05,CHW @ PHI,CHW,SKIP,0.5463,bad_read,0.3581,0.3869,-0.0288,False,8,6
2026-06-05,BOS @ NYY,NYY,PLATINUM,0.569,null_zone,0.3147,0.2962,0.0185,False,3,5
2026-06-05,BAL @ TOR,TOR,SKIP,0.5954,bad_read,0.3418,0.3717,-0.0299,False,3,13
2026-06-05,PIT @ ATL,ATL,GOLD,0.5475,win,0.3353,0.2826,0.0527,True,6,3
2026-06-05,OAK @ HOU,HOU,GOLD,0.5378,win,0.2735,0.2871,-0.0136,True,5,1
2026-06-05,CIN @ STL,CIN,SKIP,0.6508,null_zone,0.393,0.374,0.019,False,10,3
2026-06-05,CLE @ TEX,TEX,SKIP,0.5124,win,0.2886,0.2334,0.0552,True,3,2
2026-06-05,KC @ MIN,MIN,SKIP,0.5035,win,0.3568,0.3567,0.0001,True,5,3
2026-06-05,MIL @ COL,COL,SKIP,0.5501,bad_beat,0.3712,0.2987,0.0725,False,7,9
2026-06-05,NYM @ SD,SD,SKIP,0.5194,bad_read,0.2865,0.3779,-0.0914,False,0,5
2026-06-06,SEA @ DET,DET,GOLD,0.5234,bad_read,0.2227,0.3533,-0.1306,False,0,4
2026-06-06,KC @ MIN,KC,GOLD,0.5223,win,0.2458,0.2794,-0.0336,True,2,3
2026-06-06,CIN @ STL,CIN,SKIP,0.5343,bad_read,0.2995,0.3529,-0.0534,False,6,5
2026-06-06,SF @ CHC,SF,GOLD,0.5013,bad_read,0.2651,0.3567,-0.0916,False,2,2
2026-06-06,BAL @ TOR,BAL,SKIP,0.5606,bad_beat,0.3524,0.2806,0.0718,False,6,4
2026-06-06,CHW @ PHI,CHW,SKIP,0.6336,win,0.2814,0.2521,0.0293,True,3,6
2026-06-06,PIT @ ATL,PIT,GOLD,0.5331,bad_read,0.259,0.3177,-0.0587,False,6,3
2026-06-06,TB @ MIA,TB,SKIP,0.5373,null_zone,0.3021,0.3045,-0.0024,False,4,3
2026-06-06,CLE @ TEX,TEX,GOLD,0.5082,bad_read,0.3193,0.3776,-0.0583,False,0,6
2026-06-06,LAA @ LAD,LAD,DIAMOND,0.6653,win,0.3244,0.2484,0.076,True,9,2
2026-06-06,NYM @ SD,NYM,SKIP,0.5493,bad_read,0.2622,0.3128,-0.0506,False,3,2
2026-06-07,PIT @ ATL,ATL,GOLD,0.6536,win,0.253,0.2499,0.0031,True,3,2
2026-06-07,BOS @ NYY,NYY,DIAMOND,0.5528,win,0.3451,0.2823,0.0628,True,6,1
2026-06-07,BAL @ TOR,TOR,GOLD,0.5552,win,0.3964,0.3002,0.0962,True,6,4
2026-06-07,SEA @ DET,DET,GOLD,0.6383,bad_read,0.297,0.3656,-0.0686,False,3,4
2026-06-07,TB @ MIA,TB,SKIP,0.5433,null_zone,0.3074,0.2906,0.0168,False,4,1
2026-06-07,OAK @ HOU,HOU,GOLD,0.6206,null_zone,0.2847,0.288,-0.0033,False,0,5
2026-06-07,KC @ MIN,KC,GOLD,0.5017,win,0.3234,0.2702,0.0532,True,5,6
2026-06-07,CIN @ STL,STL,SKIP,0.5519,win,0.3413,0.2782,0.0631,True,5,3
2026-06-07,CLE @ TEX,TEX,GOLD,0.5053,win,0.3698,0.2612,0.1086,True,10,0
2026-06-07,MIL @ COL,COL,SKIP,0.5326,bad_read,0.2885,0.4471,-0.1586,False,4,12
2026-06-07,LAA @ LAD,LAD,PLATINUM,0.8425,bad_read,0.2915,0.3415,-0.05,False,5,13
2026-06-07,NYM @ SD,NYM,SKIP,0.5643,win,0.456,0.3266,0.1294,True,3,7
2026-06-07,SF @ CHC,SF,GOLD,0.5163,win,0.2351,0.2544,-0.0193,True,1,2
2026-06-08,SEA @ BAL,BAL,GOLD,0.6365,bad_beat,0.4272,0.3436,0.0836,False,3,6
2026-06-08,BOS @ TB,TB,SKIP,0.6713,win,0.2958,0.2076,0.0882,True,3,1
2026-06-08,NYY @ CLE,CLE,SKIP,0.5433,bad_read,0.3131,0.3938,-0.0807,False,5,7
2026-06-08,PHI @ TOR,TOR,SKIP,0.5497,bad_read,0.2464,0.3555,-0.1091,False,2,5
2026-06-08,HOU @ LAA,HOU,SKIP,0.5583,win,0.3145,0.3033,0.0112,True,4,5
2026-06-08,CIN @ SD,CIN,SKIP,0.5253,null_zone,0.3306,0.3149,0.0157,False,6,2
2026-06-08,WSH @ SF,WSH,SKIP,0.541,win,0.3363,0.3759,-0.0396,True,3,4
2026-06-08,MIL @ OAK,MIL,GOLD,0.5193,win,0.3623,0.3035,0.0588,True,14,15
2026-06-09,SEA @ BAL,BAL,GOLD,0.6563,bad_read,0.3495,0.379,-0.0295,False,5,6
2026-06-09,LAD @ PIT,LAD,SKIP,0.5433,win,0.4308,0.2581,0.1727,True,3,12
2026-06-09,BOS @ TB,BOS,SKIP,0.5376,bad_read,0.2766,0.319,-0.0424,False,4,3
2026-06-09,MIN @ DET,DET,GOLD,0.5374,win,0.3646,0.2771,0.0875,True,10,4
2026-06-09,NYY @ CLE,NYY,GOLD,0.5133,win,0.353,0.3048,0.0482,True,2,3
2026-06-09,PHI @ TOR,TOR,GOLD,0.6238,bad_beat,0.2621,0.1905,0.0716,False,2,2
2026-06-09,STL @ NYM,STL,SKIP,0.5193,win,0.3279,0.2536,0.0743,True,0,7
2026-06-09,TEX @ KC,TEX,SKIP,0.5133,bad_read,0.3037,0.4557,-0.152,False,5,3
2026-06-09,ATL @ CHW,CHW,SKIP,0.5795,bad_beat,0.3798,0.3288,0.051,False,4,5
2026-06-09,CHC @ COL,COL,SKIP,0.593,win,0.4438,0.3221,0.1217,True,7,3
2026-06-09,HOU @ LAA,HOU,SKIP,0.5583,bad_read,0.2278,0.3361,-0.1083,False,10,1
2026-06-09,CIN @ SD,CIN,SKIP,0.5048,win,0.2756,0.2408,0.0348,True,3,5
2026-06-09,WSH @ SF,WSH,GOLD,0.5853,win,0.3383,0.3211,0.0172,True,3,6
2026-06-09,MIL @ OAK,MIL,GOLD,0.6317,null_zone,0.2585,0.2758,-0.0173,False,7,5
2026-06-10,BOS @ TB,TB,SKIP,0.6485,win,0.2733,0.3197,-0.0464,True,7,5
2026-06-10,NYY @ CLE,NYY,GOLD,0.5133,win,0.2827,0.3287,-0.046,True,4,8
2026-06-10,WSH @ SF,WSH,GOLD,0.5456,win,0.3836,0.3697,0.0139,True,7,10
2026-06-10,CIN @ SD,CIN,SKIP,0.5493,bad_beat,0.3742,0.2779,0.0963,False,4,4
2026-06-10,SEA @ BAL,BAL,SKIP,0.6377,win,0.392,0.2559,0.1361,True,7,2
2026-06-10,LAD @ PIT,LAD,GOLD,0.6338,null_zone,0.408,0.3982,0.0098,False,9,8
2026-06-10,PHI @ TOR,TOR,SKIP,0.5911,bad_read,0.2942,0.3218,-0.0276,False,4,7
2026-06-10,STL @ NYM,STL,SKIP,0.5193,win,0.3942,0.3082,0.086,True,2,9
2026-06-10,TEX @ KC,TEX,GOLD,0.7287,win,0.3996,0.3527,0.0469,True,4,6
2026-06-10,CHC @ COL,COL,SKIP,0.5181,null_zone,0.2467,0.2241,0.0226,False,2,2
2026-06-10,MIL @ OAK,MIL,GOLD,0.5163,bad_read,0.2851,0.3725,-0.0874,False,4,3
2026-06-10,HOU @ LAA,HOU,SKIP,0.5373,null_zone,0.2506,0.2636,-0.013,False,2,2
2026-06-11,STL @ NYM,STL,SKIP,0.5193,bad_beat,0.3587,0.3136,0.0451,False,5,4
2026-06-11,MIN @ DET,DET,GOLD,0.552,win,0.3299,0.2393,0.0906,True,11,0
2026-06-11,TEX @ KC,TEX,SKIP,0.5493,win,0.289,0.3295,-0.0405,True,2,4
2026-06-11,CHC @ COL,CHC,SKIP,0.505,win,0.3852,0.3712,0.014,True,3,9
2026-06-11,LAD @ PIT,LAD,GOLD,0.6828,win,0.3933,0.3159,0.0774,True,6,8
2026-06-11,SEA @ BAL,BAL,SKIP,0.6633,win,0.3805,0.3002,0.0803,True,7,5
2026-06-12,MIA @ PIT,PIT,DIAMOND,0.6064,bad_read,0.2026,0.3676,-0.165,False,3,8
2026-06-12,SEA @ WSH,WSH,SKIP,0.5296,bad_read,0.3211,0.3635,-0.0424,False,2,10
2026-06-12,SD @ BAL,BAL,SKIP,0.5664,win,0.3929,0.3707,0.0222,True,7,3
2026-06-12,DET @ CLE,DET,SKIP,0.5126,bad_beat,0.3393,0.2964,0.0429,False,3,2
2026-06-12,TEX @ BOS,BOS,SKIP,0.6058,win,0.3739,0.1792,0.1947,True,10,1
2026-06-12,ATL @ NYM,ATL,SKIP,0.5133,bad_read,0.2711,0.3349,-0.0638,False,7,5
2026-06-12,NYY @ TOR,NYY,SKIP,0.5253,null_zone,0.3285,0.3191,0.0094,False,8,5
2026-06-12,LAD @ CHW,LAD,GOLD,0.5742,bad_read,0.2581,0.3797,-0.1216,False,8,2
2026-06-12,PHI @ MIL,MIL,GOLD,0.6263,win,0.3281,0.0862,0.2419,True,6,0
2026-06-12,HOU @ KC,HOU,SKIP,0.5644,win,0.41,0.3358,0.0742,True,8,10
2026-06-12,STL @ MIN,MIN,GOLD,0.5471,win,0.4302,0.3279,0.1023,True,9,8
2026-06-12,TB @ LAA,TB,GOLD,0.5493,bad_read,0.2686,0.3024,-0.0338,False,4,3
2026-06-12,CHC @ SF,CHC,SKIP,0.5263,win,0.2838,0.2164,0.0674,True,1,5
2026-06-13,STL @ MIN,STL,SKIP,0.5183,win,0.4788,0.3243,0.1545,True,6,9
