matchup,pick,f5_prob,full_prob,f5_full_delta,p_model,pick_prob,p_model_shadow_phase4,bp_min,fair_prob,edge_pp,ev_per_dollar,kelly_full,kelly_quarter,kelly_eighth,ump_k_pct_delta,ump_bb_pct_delta,home_lineup_concentration,away_lineup_concentration,hl_bullpen_xwoba_gap,pen_strain_pick_side,home_sp_k_pct,away_sp_k_pct,home_sp_name,away_sp_name,tier,signals,why_skipped,odds_status,stress_warnings,confidence_downgrade,pred_winp_mc,pred_runs_mc,grade,grade_score,grade_reasons,pre_cap_score,pre_cap_grade,pqi_diff,team_quality_mod,away_top_5_batters_json,home_top_5_batters_json,away_bvp_top5_json,home_bvp_top5_json
OAK @ CHW,CHW,0.4254,0.5582,0.1328,0.5582,0.5582,0.5827,16619.0,0.5149,4.33,0.095,0.0988,0.0247,0.0124,0.0,0.0,1.346,1.105,-0.0185,0.1036,15.16,22.41,Erick Fedde,Gage Jump,GOLD,F3_swing_take_gap=3353.3,tier GOLD -> stake_mult=0,fetched,,False,,,D,-1,"F-signal fires (+1) | SP edge 0.66 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=-10.3) (-1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.01) (+1)",-1,D,-10.336037320658932,1,[],[],[],[]
COL @ SF,SF,0.6731,0.5857,0.0874,0.5857,0.5857,0.5779,19221.0,0.6145,-2.88,0.0011,0.0015,0.0004,0.0002,0.0,0.0,1.131,1.123,0.036,0.1077,22.33,18.23,Tyler Mahle,Kyle Freeland,DIAMOND,"F1_xera_gap=2.03, F3_swing_take_gap=125.5, F5_bullpen_gap=+2.04","edge -2.88pp outside [4,15]pp",fetched,acute_roster,True,,,C,0,"F-signal fires (+1) | SP edge 1.64 xERA agrees with pick (+2) | PQI confirms pick (Δ=+20.8) (+1) | Stage 1/2 agree (Δ=0.05) (+1) | negative edge (-2.9pp) caps A at A- (score 5 -> 4) | [HARD CAP 1] negative-edge GOLD (-2.9pp < 0) prevents GOLD confirmation (score 4 -> 1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.545 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 1 -> 0) | [PRE_CAP_SCORE=4]",4,A-,20.771438308055412,0,[],[],[],[]
NYY @ WSH,WSH,0.3108,0.5518,0.241,0.5518,0.5518,0.5736,17726.0,0.388,16.38,0.3795,0.25,0.0633,0.0316,0.0,0.0,1.346,1.095,-0.046,0.1022,12.99,28.73,Miles Mikolas,Cam Schlittler,SKIP,,"fair_prob 0.388 < 0.42 | edge +16.38pp outside [4,15]pp | tier SKIP -> stake_mult=0",fetched,,False,,,D,-2,"SP edge 2.02 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=-34.6) (-1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.05) (+1)",-2,D,-34.61572003720268,1,[],[],[],[]
MIL @ PIT,MIL,0.5409,0.4841,0.0568,0.5159,0.5159,0.451,18603.0,0.5364,-2.05,-0.0065,0.0,0.0,0.0,0.0,0.0,0.961,0.973,-0.0131,0.1079,19.75,22.85,Bubba Chandler,Shane Drohan,PLATINUM,"F1_xera_gap=1.12*, F3_swing_take_gap=1545.9, F5_bullpen_gap=+0.75","edge -2.05pp outside [4,15]pp",fetched,,True,,,C,0,"F-signal fires (+1) | SP edge 0.79 xERA agrees with pick (+2) | PQI confirms pick (Δ=-14.7) (+1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.00) (+1) | negative edge (-2.0pp) caps A at A- (score 5 -> 4) | [HARD CAP 1] negative-edge GOLD (-2.0pp < 0) prevents GOLD confirmation (score 4 -> 1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.531 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 1 -> 0) | [PRE_CAP_SCORE=4]",4,A-,-14.72610706726767,1,[],[],[],[]
SEA @ TB,TB,0.7315,0.6483,0.0832,0.6483,0.6483,0.6238,16166.0,0.5278,12.05,0.2486,0.25,0.0671,0.0336,0.0,0.0,1.3,1.224,-0.0085,0.0962,25.37,27.08,Griffin Jax,Logan Gilbert,SKIP,,tier SKIP -> stake_mult=0,fetched,,False,,,D,-3,"SP edge 1.49 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=-18.2) (-1) | team_quality modifier (+1; DISABLED, score+=0)",-3,D,-18.24026790358694,1,[],[],[],[]
CLE @ MIA,MIA,0.5842,0.5308,0.0534,0.5308,0.5308,0.5217,17405.0,0.5644,-3.36,-0.0341,0.0,0.0,0.0,0.0,0.0,1.102,1.058,-0.0195,0.1002,26.96,18.94,Eury Pérez,Tanner Bibee,SKIP,,"edge -3.36pp outside [4,15]pp | tier SKIP -> stake_mult=0",fetched,,True,,,C,0,"SP edge 0.61 xERA agrees with pick (+2) | PQI confirms pick (Δ=+11.1) (+1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.01) (+1) | [HARD CAP 1] negative-edge GOLD (-3.4pp < 0) prevents GOLD confirmation (score 4 -> 1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.531 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 1 -> 0) | [PRE_CAP_SCORE=4]",4,A-,11.123463692671137,1,[],[],[],[]
PHI @ DET,DET,0.7269,0.5706,0.1563,0.5706,0.5706,0.5461,14750.0,0.4547,11.6,0.2383,0.2037,0.0509,0.0255,0.0,0.0,1.119,1.228,-0.0039,0.0992,25.17,27.54,Casey Mize,Cristopher Sánchez,SKIP,F3_swing_take_gap=1490.1,tier SKIP -> stake_mult=0,fetched,,False,,,D,-1,F-signal fires (+1) | PQI AGAINST (late-game-degradation) pick (Δ=-6.4) (-1) | Stage 1/2 disagree (Δ=0.12) (-1),-1,D,-6.403784031860994,0,[],[],[],[]
KC @ BAL,BAL,0.6389,0.505,0.1339,0.505,0.505,0.5023,16649.0,0.5945,-8.95,-0.1209,0.0,0.0,0.0,0.0,0.0,1.07,1.101,0.018,0.1003,23.01,20.71,Kyle Bradish,Noah Cameron,PLATINUM,"F1_xera_gap=1.35, F3_swing_take_gap=1450.9","edge -8.95pp outside [4,15]pp",fetched,,False,,,C,0,"F-signal fires (+1) | SP edge 1.02 xERA agrees with pick (+2) | PQI confirms pick (Δ=+20.7) (+1) | large negative edge (-8.9pp) caps grade at C (score 4 -> 2) | Stage 1/2 agree (Δ=0.03) (+1) | [HARD CAP 1] negative-edge GOLD (-8.9pp < 0) prevents GOLD confirmation (score 3 -> 1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.530 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 1 -> 0) | [PRE_CAP_SCORE=3]",3,B+,20.667514748547894,0,[],[],[],[]
HOU @ TEX,HOU,0.258,0.4507,0.1926,0.5493,0.5493,0.5313,17106.0,0.46,8.93,0.181,0.1574,0.0394,0.0197,0.0,0.0,1.146,1.452,-0.0175,0.0981,20.44,22.05,Kumar Rocker,Peter Lambert,PLATINUM,"F1_xera_gap=1.49, F5_bullpen_gap=+0.88",,fetched,,False,,,C,0,"clears every gate (+3) | PLATINUM tier (+2; SP edge confirms) | F-signal fires (+1) | SP edge 1.08 xERA agrees with pick (+2) | PQI confirms pick (Δ=-16.2) (+1) | Stage 1/2 agree (Δ=0.09) (+1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.532 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 10 -> 0) | [PRE_CAP_SCORE=10]",10,A,-16.237983798196083,0,[],[],[],[]
CHC @ CIN,CHC,0.4957,0.4798,0.0159,0.5202,0.5202,0.4843,13937.0,0.5,2.02,0.0508,0.0498,0.0125,0.0062,0.0,0.0,1.4,1.067,-0.0075,0.1071,17.62,15.13,Nick Lodolo,Javier Assad,GOLD,F1_xera_gap=1.66*,"edge +2.02pp outside [4,15]pp | tier GOLD -> stake_mult=0",fetched,,True,,,C,0,"F-signal fires (+1) | SP edge 1.48 xERA agrees with pick (+2) | PQI confirms pick (Δ=-18.7) (+1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.00) (+1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.531 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 5 -> 0) | [PRE_CAP_SCORE=5]",5,A,-18.736759590771747,1,[],[],[],[]
ATL @ STL,STL,0.3415,0.5553,0.2138,0.5553,0.5553,0.6104,18602.0,0.4726,8.27,0.155,0.1435,0.0359,0.0179,0.0,0.0,1.007,1.012,-0.0191,0.1004,21.27,20.16,Matthew Liberatore,Reynaldo López,SKIP,,tier SKIP -> stake_mult=0,fetched,,False,,,D,-2,SP edge 1.00 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=-20.3) (-1) | Stage 1/2 agree (Δ=0.03) (+1),-2,D,-20.28077483897117,0,[],[],[],[]
TOR @ SD,SD,0.4673,0.7599,0.2925,0.7599,0.7599,0.7719,19817.0,0.5299,23.0,0.4323,0.125,0.06105,0.03055,0.0,0.0,1.17,1.094,0.0269,0.0976,20.45,22.82,Walker Buehler,Trey Yesavage,SKIP,,"model_prob 0.760 outside [0.48,0.72] | edge +23.00pp outside [4,15]pp | tier SKIP -> stake_mult=0",fetched,acute_roster;calibration_caution_18_25pp,True,,,D,-4,SP edge 1.34 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=-21.8) (-1) | Stage 1/2 disagree (Δ=0.17) (-1),-4,D,-21.800997204008894,0,[],[],[],[]
ARI @ LAD,LAD,0.6211,0.5819,0.0392,0.5819,0.5819,0.5377,15810.0,0.7208,-13.89,-0.1572,0.0,0.0,0.0,0.0,0.0,1.325,1.159,0.0022,0.1106,25.78,18.83,Yoshinobu Yamamoto,Brandon Pfaadt,PLATINUM,"F1_xera_gap=1.72*, F2_xwoba_gap=0.037, F3_swing_take_gap=13949.6","edge -13.89pp outside [4,15]pp",fetched,,False,,,C,0,"F-signal fires (+1) | SP edge 1.12 xERA agrees with pick (+2) | PQI confirms pick (Δ=+24.4) (+1) | team_quality modifier (+1; DISABLED, score+=0) | large negative edge (-13.9pp) caps grade at C (score 4 -> 2) | Stage 1/2 agree (Δ=0.01) (+1) | [HARD CAP 1] negative-edge GOLD (-13.9pp < 0) prevents GOLD confirmation (score 3 -> 1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.543 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 1 -> 0) | [PRE_CAP_SCORE=3]",3,B+,24.356680945276707,1,[],[],[],[]
LAA @ MIN,TBD,,,,,,,,,,,,,,,,,,,,,,,,PENDING_SP_DATA,thin_sp_data,Probable SP not yet announced for LAA (away); will fill in next workflow run (needs 100+ Statcast pitches once announced to score),pending_sp_data,,False,,,C,0,pending_sp_data — ungraded (probable SP not yet announced),0,C,,,[],[],[],[]
BOS @ NYM,TBD,,,,,,,,,,,,,,,,,,,,,,,,PENDING_SP_DATA,thin_sp_data,Probable SP not yet announced for BOS (away); will fill in next workflow run (needs 100+ Statcast pitches once announced to score),pending_sp_data,,False,,,C,0,pending_sp_data — ungraded (probable SP not yet announced),0,C,,,[],[],[],[]
