matchup,pick,f5_prob,full_prob,f5_full_delta,p_model,pick_prob,p_model_shadow_phase4,bp_min,fair_prob,edge_pp,ev_per_dollar,kelly_full,kelly_quarter,kelly_eighth,ump_k_pct_delta,ump_bb_pct_delta,home_lineup_concentration,away_lineup_concentration,hl_bullpen_xwoba_gap,pen_strain_pick_side,home_sp_k_pct,away_sp_k_pct,home_sp_name,away_sp_name,tier,signals,why_skipped,odds_status,stress_warnings,confidence_downgrade,pred_winp_mc,pred_runs_mc,grade,grade_score,grade_reasons,pre_cap_score,pre_cap_grade,pqi_diff,team_quality_mod,away_top_5_batters_json,home_top_5_batters_json,away_bvp_top5_json,home_bvp_top5_json
NYM @ PHI,NYM,0.6002,0.4477,0.1526,0.5523,0.5523,0.5313,14731.0,0.4575,9.48,0.1875,0.163,0.0408,0.0204,0.0,0.0,1.11,1.376,-0.0011,0.1027,24.12,28.7,Aaron Nola,Christian Scott,SKIP,,tier SKIP -> stake_mult=0,fetched,locked_at_first_pitch,False,0.5499,10.08,C,0,"PQI AGAINST (late-game-degradation) pick (Δ=+9.3) (-1) | team_quality modifier (-1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.02) (+1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.535 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 0 -> 0)",0,C,9.30177624123339,-1,"[{""order"":1,""name"":""A.J. Ewing"",""pos"":""CF"",""k_pct"":25.7,""bb_pct"":9.9,""ev"":89.5,""la"":12.4,""hard_hit_pct"":43.3,""bbe"":134.0,""xwoba"":0.351,""xba"":0.275,""xslg"":0.447,""sprint"":29.5,""bat_side"":""L"",""vs_LHP_OPS_career"":0.747,""vs_LHP_PA_career"":60,""vs_RHP_OPS_career"":0.804,""vs_RHP_PA_career"":162,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":7,""season_PA"":222,""sample_flag"":""LOW_SAMPLE""},{""order"":2,""name"":""Juan Soto"",""pos"":""LF"",""k_pct"":12.9,""bb_pct"":16.5,""ev"":92.8,""la"":15.9,""hard_hit_pct"":48.7,""bbe"":226.0,""xwoba"":0.434,""xba"":0.307,""xslg"":0.617,""sprint"":25.9,""bat_side"":""L"",""vs_LHP_OPS_career"":0.843,""vs_LHP_PA_career"":1672,""vs_RHP_OPS_career"":1.002,""vs_RHP_PA_career"":3465,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":21,""season_PA"":334,""sample_flag"":""OK""},{""order"":3,""name"":""Bo Bichette"",""pos"":""SS"",""k_pct"":17.7,""bb_pct"":6.1,""ev"":90.3,""la"":8.6,""hard_hit_pct"":43.9,""bbe"":312.0,""xwoba"":0.329,""xba"":0.285,""xslg"":0.429,""sprint"":26.0,""bat_side"":""R"",""vs_LHP_OPS_career"":0.839,""vs_LHP_PA_career"":790,""vs_RHP_OPS_career"":0.779,""vs_RHP_PA_career"":2915,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":10,""season_PA"":413,""sample_flag"":""OK""},{""order"":4,""name"":""Francisco Lindor"",""pos"":""SS"",""k_pct"":15.8,""bb_pct"":9.4,""ev"":92.2,""la"":12.7,""hard_hit_pct"":50.4,""bbe"":115.0,""xwoba"":0.35,""xba"":0.268,""xslg"":0.453,""sprint"":26.7,""bat_side"":""S"",""vs_LHP_OPS_career"":0.819,""vs_LHP_PA_career"":2134,""vs_RHP_OPS_career"":0.811,""vs_RHP_PA_career"":4885,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":5,""season_PA"":171,""sample_flag"":""OK""},{""order"":5,""name"":""Carson Benge"",""pos"":""RF"",""k_pct"":21.5,""bb_pct"":7.5,""ev"":89.5,""la"":11.8,""hard_hit_pct"":41.7,""bbe"":264.0,""xwoba"":0.354,""xba"":0.292,""xslg"":0.458,""sprint"":28.6,""bat_side"":""L"",""vs_LHP_OPS_career"":0.721,""vs_LHP_PA_career"":95,""vs_RHP_OPS_career"":0.731,""vs_RHP_PA_career"":291,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":11,""season_PA"":386,""sample_flag"":""LOW_SAMPLE""},{""order"":6,""name"":""Jorge Polanco"",""pos"":""DH"",""k_pct"":17.7,""bb_pct"":7.6,""ev"":86.3,""la"":11.0,""hard_hit_pct"":32.7,""bbe"":52.0,""xwoba"":0.275,""xba"":0.226,""xslg"":0.322,""sprint"":25.8,""bat_side"":""S"",""vs_LHP_OPS_career"":0.727,""vs_LHP_PA_career"":1351,""vs_RHP_OPS_career"":0.783,""vs_RHP_PA_career"":3250,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":1,""season_PA"":79,""sample_flag"":""OK""},{""order"":7,""name"":""Jared Young"",""pos"":""1B"",""k_pct"":20.4,""bb_pct"":7.0,""ev"":89.4,""la"":11.2,""hard_hit_pct"":44.3,""bbe"":106.0,""xwoba"":0.32,""xba"":0.233,""xslg"":0.403,""sprint"":27.7,""bat_side"":""L"",""vs_LHP_OPS_career"":0.668,""vs_LHP_PA_career"":22,""vs_RHP_OPS_career"":0.742,""vs_RHP_PA_career"":251,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":6,""season_PA"":157,""sample_flag"":""LOW_SAMPLE""},{""order"":8,""name"":""Brett Baty"",""pos"":""3B"",""k_pct"":27.1,""bb_pct"":9.1,""ev"":89.4,""la"":10.2,""hard_hit_pct"":39.1,""bbe"":197.0,""xwoba"":0.301,""xba"":0.231,""xslg"":0.361,""sprint"":26.9,""bat_side"":""L"",""vs_LHP_OPS_career"":0.537,""vs_LHP_PA_career"":296,""vs_RHP_OPS_career"":0.686,""vs_RHP_PA_career"":1066,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":4,""season_PA"":328,""sample_flag"":""OK""},{""order"":9,""name"":""Francisco Alvarez"",""pos"":""C"",""k_pct"":25.9,""bb_pct"":7.3,""ev"":90.1,""la"":10.8,""hard_hit_pct"":43.8,""bbe"":144.0,""xwoba"":0.335,""xba"":0.246,""xslg"":0.465,""sprint"":25.5,""bat_side"":""R"",""vs_LHP_OPS_career"":0.722,""vs_LHP_PA_career"":358,""vs_RHP_OPS_career"":0.739,""vs_RHP_PA_career"":930,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":9,""season_PA"":232,""sample_flag"":""OK""}]","[{""order"":1,""name"":""Trea Turner"",""pos"":""SS"",""k_pct"":22.4,""bb_pct"":5.7,""ev"":88.6,""la"":10.1,""hard_hit_pct"":40.1,""bbe"":287.0,""xwoba"":0.288,""xba"":0.241,""xslg"":0.364,""sprint"":29.9,""bat_side"":""R"",""vs_LHP_OPS_career"":0.833,""vs_LHP_PA_career"":1624,""vs_RHP_OPS_career"":0.809,""vs_RHP_PA_career"":4384,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":10,""season_PA"":402,""sample_flag"":""OK""},{""order"":2,""name"":""Kyle Schwarber"",""pos"":""DH"",""k_pct"":34.9,""bb_pct"":14.5,""ev"":93.5,""la"":21.3,""hard_hit_pct"":53.8,""bbe"":199.0,""xwoba"":0.382,""xba"":0.247,""xslg"":0.53,""sprint"":25.8,""bat_side"":""L"",""vs_LHP_OPS_career"":0.794,""vs_LHP_PA_career"":1743,""vs_RHP_OPS_career"":0.878,""vs_RHP_PA_career"":4042,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":32,""season_PA"":401,""sample_flag"":""OK""},{""order"":3,""name"":""Bryce Harper"",""pos"":""1B"",""k_pct"":20.5,""bb_pct"":14.9,""ev"":90.2,""la"":11.6,""hard_hit_pct"":46.3,""bbe"":255.0,""xwoba"":0.396,""xba"":0.281,""xslg"":0.525,""sprint"":27.2,""bat_side"":""L"",""vs_LHP_OPS_career"":0.823,""vs_LHP_PA_career"":2565,""vs_RHP_OPS_career"":0.942,""vs_RHP_PA_career"":5495,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":20,""season_PA"":395,""sample_flag"":""OK""},{""order"":4,""name"":""Brandon Marsh"",""pos"":""LF"",""k_pct"":25.9,""bb_pct"":4.8,""ev"":89.9,""la"":13.6,""hard_hit_pct"":46.1,""bbe"":241.0,""xwoba"":0.326,""xba"":0.275,""xslg"":0.447,""sprint"":28.2,""bat_side"":""L"",""vs_LHP_OPS_career"":0.602,""vs_LHP_PA_career"":570,""vs_RHP_OPS_career"":0.812,""vs_RHP_PA_career"":1875,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":15,""season_PA"":351,""sample_flag"":""OK""},{""order"":5,""name"":""Alec Bohm"",""pos"":""3B"",""k_pct"":14.4,""bb_pct"":6.9,""ev"":90.0,""la"":8.9,""hard_hit_pct"":40.1,""bbe"":279.0,""xwoba"":0.302,""xba"":0.244,""xslg"":0.37,""sprint"":26.5,""bat_side"":""R"",""vs_LHP_OPS_career"":0.832,""vs_LHP_PA_career"":949,""vs_RHP_OPS_career"":0.692,""vs_RHP_PA_career"":2361,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":11,""season_PA"":361,""sample_flag"":""OK""},{""order"":6,""name"":""Bryson Stott"",""pos"":""2B"",""k_pct"":17.3,""bb_pct"":7.3,""ev"":89.2,""la"":15.5,""hard_hit_pct"":39.2,""bbe"":255.0,""xwoba"":0.319,""xba"":0.262,""xslg"":0.408,""sprint"":28.4,""bat_side"":""L"",""vs_LHP_OPS_career"":0.676,""vs_LHP_PA_career"":602,""vs_RHP_OPS_career"":0.707,""vs_RHP_PA_career"":1976,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":7,""season_PA"":341,""sample_flag"":""OK""},{""order"":7,""name"":""J.T. Realmuto"",""pos"":""C"",""k_pct"":20.9,""bb_pct"":7.6,""ev"":89.0,""la"":12.0,""hard_hit_pct"":38.0,""bbe"":171.0,""xwoba"":0.309,""xba"":0.24,""xslg"":0.373,""sprint"":28.1,""bat_side"":""R"",""vs_LHP_OPS_career"":0.756,""vs_LHP_PA_career"":1475,""vs_RHP_OPS_career"":0.772,""vs_RHP_PA_career"":4316,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":7,""season_PA"":249,""sample_flag"":""OK""},{""order"":8,""name"":""Gabriel Rincones Jr."",""pos"":""RF"",""k_pct"":25.4,""bb_pct"":3.2,""ev"":90.7,""la"":14.6,""hard_hit_pct"":38.6,""bbe"":44.0,""xwoba"":0.229,""xba"":0.171,""xslg"":0.31,""sprint"":27.2,""bat_side"":""L"",""vs_LHP_OPS_career"":0.4,""vs_LHP_PA_career"":5,""vs_RHP_OPS_career"":0.611,""vs_RHP_PA_career"":58,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":2,""season_PA"":63,""sample_flag"":""LOW_SAMPLE""},{""order"":9,""name"":""Justin Crawford"",""pos"":""CF"",""k_pct"":20.6,""bb_pct"":5.9,""ev"":86.8,""la"":2.6,""hard_hit_pct"":33.5,""bbe"":209.0,""xwoba"":0.28,""xba"":0.256,""xslg"":0.319,""sprint"":29.5,""bat_side"":""L"",""vs_LHP_OPS_career"":0.486,""vs_LHP_PA_career"":47,""vs_RHP_OPS_career"":0.7,""vs_RHP_PA_career"":240,""vs_today_SP_OPS"":null,""vs_today_SP_PA"":0,""season_HR"":2,""season_PA"":287,""sample_flag"":""LOW_SAMPLE""}]","[{""order"": 1, ""name"": ""A.J. Ewing"", ""vs_today_SP_PA"": 3, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 1.667, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.806, ""sample_flag"": ""SMALL_SAMPLE""}, {""order"": 2, ""name"": ""Juan Soto"", ""vs_today_SP_PA"": 59, ""vs_today_SP_HR"": 5, ""vs_today_SP_OPS"": 1.142, ""vs_today_SP_HR_per_PA"": 0.0847, ""shrunk_OPS"": 1.0, ""sample_flag"": ""OWNER""}, {""order"": 3, ""name"": ""Bo Bichette"", ""vs_today_SP_PA"": 13, ""vs_today_SP_HR"": 1, ""vs_today_SP_OPS"": 0.923, ""vs_today_SP_HR_per_PA"": 0.0769, ""shrunk_OPS"": 0.781, ""sample_flag"": ""OWNER""}, {""order"": 4, ""name"": ""Francisco Lindor"", ""vs_today_SP_PA"": 42, ""vs_today_SP_HR"": 1, ""vs_today_SP_OPS"": 0.628, ""vs_today_SP_HR_per_PA"": 0.0238, ""shrunk_OPS"": 0.666, ""sample_flag"": ""LOTS_OF_HISTORY""}, {""order"": 5, ""name"": ""Carson Benge"", ""vs_today_SP_PA"": 3, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 0.666, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.715, ""sample_flag"": ""SMALL_SAMPLE""}]","[{""order"": 1, ""name"": ""Trea Turner"", ""vs_today_SP_PA"": 2, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 0.5, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.706, ""sample_flag"": ""SMALL_SAMPLE""}, {""order"": 2, ""name"": ""Kyle Schwarber"", ""vs_today_SP_PA"": 2, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 0.5, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.706, ""sample_flag"": ""SMALL_SAMPLE""}, {""order"": 3, ""name"": ""Bryce Harper"", ""vs_today_SP_PA"": 2, ""vs_today_SP_HR"": 1, ""vs_today_SP_OPS"": 2.5, ""vs_today_SP_HR_per_PA"": 0.5, ""shrunk_OPS"": 0.831, ""sample_flag"": ""SMALL_SAMPLE""}, {""order"": 4, ""name"": ""Brandon Marsh"", ""vs_today_SP_PA"": 2, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": 1.0, ""vs_today_SP_HR_per_PA"": 0.0, ""shrunk_OPS"": 0.737, ""sample_flag"": ""SMALL_SAMPLE""}, {""order"": 5, ""name"": ""Alec Bohm"", ""vs_today_SP_PA"": 0, ""vs_today_SP_HR"": 0, ""vs_today_SP_OPS"": null, ""vs_today_SP_HR_per_PA"": null, ""shrunk_OPS"": 0.72, ""sample_flag"": ""NO_DATA""}]"
