game_pk,matchup,news_sp_late_scratch_home,news_sp_late_scratch_away,news_anchor_sp_home_id,news_anchor_sp_away_id,news_current_sp_home_id,news_current_sp_away_id,news_ump_plate_id,news_ump_plate_name,news_ump_bias_pp,news_bullpen_short_home,news_bullpen_short_away,news_anchor_home_decimal,news_current_home_decimal,news_line_move_home_bps,news_il_placements_home,news_il_placements_away,news_il_player_names_home,news_il_player_names_away,news_lineup_scratches_home,news_lineup_scratches_away,news_regular_scratches_home,news_regular_scratches_away,news_model_prob_delta,news_tier_demotion_steps,news_rationale,news_rules_fired
824261,NYY @ DET,False,False,664285.0,543037.0,664285,543037,427554.0,Jim Wolf,0.0,True,False,2.2,2.2,0,3,1,"Jack Flaherty, Gleyber Torres, Wenceel Pérez",Trent Grisham,0,0,0,0,-0.027,0,"home bullpen short -> 1.5pp toward away | home 3 IL placement(s) (Jack Flaherty, Gleyber Torres, Wenceel Pérez) -> -2.40pp | away 1 IL placement(s) (Trent Grisham) -> +1.20pp",bullpen_short_home;il_placement_home;il_placement_away
822964,KC @ TB,False,False,656876.0,608379.0,656876,608379,573597.0,Gabe Morales,0.0,True,False,1.5747126436781609,1.5747126436781609,0,0,4,,"Seth Lugo, Vinnie Pasquantino, Carlos Estévez, Cole Ragans",0,0,0,0,0.015,0,"home bullpen short -> 1.5pp toward away | away 4 IL placement(s) (Seth Lugo, Vinnie Pasquantino, Carlos Estévez, Cole Ragans) -> +3.00pp",bullpen_short_home;il_placement_away
823851,TEX @ MIA,False,True,663969.0,677958.0,663969,641302,484183.0,Cory Blaser,0.0,False,False,1.8695652173913042,1.8333333333333335,106,1,4,Liam Hicks,"Evan Carter, Michael Helman, Corey Seager, Jack Leiter",0,0,0,0,0.057999999999999996,1,"away SP scratched -> 4pp toward home, demote tier | home 1 IL placement(s) (Liam Hicks) -> -1.20pp | away 4 IL placement(s) (Evan Carter, Michael Helman, Corey Seager, Jack Leiter) -> +3.00pp",sp_scratch_away;il_placement_home;il_placement_away
822720,PHI @ WSH,False,False,656492.0,,656492,641835,605672.0,Jeremie Rehak,0.0,False,False,1.9803921568627452,1.900900900900901,211,0,2,,"Adolis García, Brad Keller",0,0,0,0,0.033,0,"away 2 IL placement(s) (Adolis García, Brad Keller) -> +1.80pp | sharp move +211bps confirms model side -> +1.5pp",il_placement_away;line_move_strong
822800,HOU @ TOR,False,False,,686613.0,656302,686613,427344.0,Bill Miller,0.0,False,False,1.8695652173913042,1.8695652173913042,0,2,0,"Daulton Varsho, Max Scherzer",,0,0,0,0,-0.018000000000000002,0,"home 2 IL placement(s) (Daulton Varsho, Max Scherzer) -> -1.80pp",il_placement_home
823613,CHC @ NYM,False,False,673540.0,684007.0,673540,684007,,,0.0,False,False,2.06,2.15,-203,2,1,"Christian Scott, Jorge Polanco",Daniel Palencia,0,0,0,0,-0.021,0,"home 2 IL placement(s) (Christian Scott, Jorge Polanco) -> -1.80pp | away 1 IL placement(s) (Daniel Palencia) -> +1.20pp | sharp move -203bps confirms model side -> +1.5pp",il_placement_home;il_placement_away;line_move_strong
823692,LAD @ MIN,False,False,805673.0,641778.0,805673,641778,427013.0,Lance Barksdale,0.0,False,False,2.41,2.41,0,0,1,,Blake Treinen,0,0,0,0,0.012,0,away 1 IL placement(s) (Blake Treinen) -> +1.20pp,il_placement_away
824585,CLE @ CHW,False,False,641743.0,668909.0,641743,668909,427243.0,Marvin Hudson,0.0,True,False,2.02,2.02,0,0,3,,"José Ramírez, Angel Martínez, Chase DeLauter",0,0,0,0,0.009000000000000001,0,"home bullpen short -> 1.5pp toward away | away 3 IL placement(s) (José Ramírez, Angel Martínez, Chase DeLauter) -> +2.40pp",bullpen_short_home;il_placement_away
823040,ARI @ STL,False,False,669467.0,518876.0,669467,518876,608158.0,Nate Tomlinson,0.0,False,False,1.7692307692307692,1.7692307692307692,0,1,0,Ramón Urías,,0,0,0,0,-0.012,0,home 1 IL placement(s) (Ramón Urías) -> -1.20pp,il_placement_home
824344,BOS @ COL,False,False,663372.0,687562.0,663372,687562,,,0.0,True,False,2.15,2.2,-106,1,1,Blas Castaño,Isiah Kiner-Falefa,0,0,0,0,-0.03,0,home bullpen short -> 1.5pp toward away | home 1 IL placement(s) (Blas Castaño) -> -1.20pp | away 1 IL placement(s) (Isiah Kiner-Falefa) -> +1.20pp | sharp move -106bps confirms model side -> +1.5pp,bullpen_short_home;il_placement_home;il_placement_away;line_move_strong
824016,BAL @ LAA,False,False,691951.0,680694.0,691951,680694,,,0.0,True,False,2.4699999999999998,2.4699999999999998,0,2,1,"Grayson Rodriguez, Mike Trout",Adley Rutschman,0,0,0,0,-0.021,0,"home bullpen short -> 1.5pp toward away | home 2 IL placement(s) (Grayson Rodriguez, Mike Trout) -> -1.80pp | away 1 IL placement(s) (Adley Rutschman) -> +1.20pp",bullpen_short_home;il_placement_home;il_placement_away
823288,ATL @ SD,False,False,650633.0,656550.0,650633,656550,,,0.0,True,False,2.06,1.9803921568627452,195,2,1,"Miguel Andujar, Freddy Fermin",Spencer Strider,0,0,0,0,-0.021,0,"home bullpen short -> 1.5pp toward away | home 2 IL placement(s) (Miguel Andujar, Freddy Fermin) -> -1.80pp | away 1 IL placement(s) (Spencer Strider) -> +1.20pp",bullpen_short_home;il_placement_home;il_placement_away
