game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-06-21,NYY,CIN,9.0,9.74,0.74,over,2.06,0.4796,0.4647,0.0,pinnacle,9.79,0.048,0.048,0.0,14.0,0.0,0.7506,0.73,1.556,"{""lineup_xwoba_h"":0.328,""lineup_xwoba_a"":0.323,""lineup_wrcplus_h"":117.0,""lineup_wrcplus_a"":114.0,""bvp_pa_total"":14,""bvp_delta_runs"":0.048}",0.4897,8.17
2026-06-21,ATL,MIL,9.0,9.32,0.32,over,2.04,0.4777,0.4712,0.0,pinnacle,9.31,-0.01,0.003,-0.013,2.0,56.0,0.7354,0.7173,6.444,"{""lineup_xwoba_h"":0.326,""lineup_xwoba_a"":0.332,""lineup_wrcplus_h"":119.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":58,""bvp_delta_runs"":-0.01}",0.4937,7.99
2026-06-21,DET,CHW,8.5,10.0,1.5,over,1.935,0.5327,0.5028,0.65,pinnacle,10.04,0.04,0.017,0.023,58.0,21.0,0.7234,0.7298,8.778,"{""lineup_xwoba_h"":0.313,""lineup_xwoba_a"":0.336,""lineup_wrcplus_h"":103.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":79,""bvp_delta_runs"":0.04}",0.4916,7.58
2026-06-21,MIA,SF,8.5,9.04,0.54,over,2.03,0.4847,0.4739,0.0,pinnacle,9.05,0.009,0.0,0.009,0.0,8.0,0.72,0.7302,0.889,"{""lineup_xwoba_h"":0.326,""lineup_xwoba_a"":0.324,""lineup_wrcplus_h"":106.0,""lineup_wrcplus_a"":115.0,""bvp_pa_total"":8,""bvp_delta_runs"":0.009}",,
2026-06-21,KC,STL,9.0,8.67,0.33,under,1.917,0.5149,0.5083,0.0,pinnacle,8.72,0.045,0.013,0.032,28.0,30.0,0.7243,0.7295,6.444,"{""lineup_xwoba_h"":0.31,""lineup_xwoba_a"":0.342,""lineup_wrcplus_h"":101.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":58,""bvp_delta_runs"":0.045}",0.4979,7.67
2026-06-21,TEX,SD,8.0,8.73,0.73,over,1.935,0.5174,0.5028,0.02,pinnacle,8.79,0.054,0.018,0.036,15.0,60.0,0.7308,0.7273,8.333,"{""lineup_xwoba_h"":0.313,""lineup_xwoba_a"":0.32,""lineup_wrcplus_h"":109.0,""lineup_wrcplus_a"":103.0,""bvp_pa_total"":75,""bvp_delta_runs"":0.054}",0.4916,7.58
2026-06-21,COL,PIT,11.5,11.9,0.4,over,1.935,0.5108,0.5028,0.0,pinnacle,11.9,0.002,0.002,0.0,2.0,0.0,0.729,0.72,0.222,"{""lineup_xwoba_h"":0.326,""lineup_xwoba_a"":0.325,""lineup_wrcplus_h"":115.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":2,""bvp_delta_runs"":0.002}",,
2026-06-21,ARI,MIN,9.5,10.56,1.06,over,1.99,0.5073,0.4861,0.19,pinnacle,10.56,0.0,0.0,0.0,0.0,0.0,0.72,0.73,0.0,"{""lineup_xwoba_h"":0.303,""lineup_xwoba_a"":0.325,""lineup_wrcplus_h"":99.0,""lineup_wrcplus_a"":115.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-21,OAK,LAA,9.0,8.57,0.43,under,2.03,0.4824,0.4739,0.0,pinnacle,8.57,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.307,""lineup_xwoba_a"":0.322,""lineup_wrcplus_h"":117.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-21,LAD,BAL,9.0,8.27,0.73,under,1.99,0.5008,0.4861,0.0,pinnacle,8.27,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.342,""lineup_xwoba_a"":0.335,""lineup_wrcplus_h"":115.0,""lineup_wrcplus_a"":108.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-21,SEA,BOS,6.5,8.53,2.03,over,1.885,0.5601,0.5195,1.26,pinnacle,8.53,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.306,""lineup_xwoba_a"":0.302,""lineup_wrcplus_h"":101.0,""lineup_wrcplus_a"":99.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-21,PHI,NYM,8.0,8.71,0.71,over,1.909,0.5253,0.5111,0.06,pinnacle,8.71,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.315,""lineup_xwoba_a"":0.325,""lineup_wrcplus_h"":107.0,""lineup_wrcplus_a"":99.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-21,CHC,TOR,7.0,8.98,1.98,over,1.847,0.5712,0.5315,1.3,pinnacle,8.98,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.328,""lineup_xwoba_a"":0.324,""lineup_wrcplus_h"":116.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
