game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-07-12,PIT,MIL,,9.37,,,,,,,,9.36,-0.012,0.063,-0.075,16.0,64.0,0.7555,0.705,8.889,"{""lineup_xwoba_h"":0.318,""lineup_xwoba_a"":0.346,""lineup_wrcplus_h"":110.0,""lineup_wrcplus_a"":121.0,""bvp_pa_total"":80,""bvp_delta_runs"":-0.012}",0.4264,8.67
2026-07-12,BAL,KC,,8.68,,,,,,,,8.58,-0.1,-0.112,0.012,54.0,63.0,0.6975,0.7224,13.0,"{""lineup_xwoba_h"":0.343,""lineup_xwoba_a"":0.316,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":100.0,""bvp_pa_total"":117,""bvp_delta_runs"":-0.1}",0.4702,10.1
2026-07-12,WSH,NYY,,8.88,,,,,,,,9.38,0.503,0.58,-0.077,65.0,44.0,0.836,0.7042,12.111,"{""lineup_xwoba_h"":0.34,""lineup_xwoba_a"":0.327,""lineup_wrcplus_h"":115.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":109,""bvp_delta_runs"":0.503}",0.5433,9.08
2026-07-12,CIN,CHC,,11.3,,,,,,,,11.32,0.024,0.063,-0.039,44.0,131.0,0.7329,0.7122,19.444,"{""lineup_xwoba_h"":0.331,""lineup_xwoba_a"":0.33,""lineup_wrcplus_h"":120.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":175,""bvp_delta_runs"":0.024}",0.5082,10.79
2026-07-12,NYM,BOS,,8.97,,,,,,,,8.97,-0.002,0.011,-0.013,9.0,20.0,0.7309,0.7141,3.222,"{""lineup_xwoba_h"":0.315,""lineup_xwoba_a"":0.333,""lineup_wrcplus_h"":99.0,""lineup_wrcplus_a"":117.0,""bvp_pa_total"":29,""bvp_delta_runs"":-0.002}",0.5709,8.79
2026-07-12,TB,SEA,,7.72,,,,,,,,7.81,0.09,0.028,0.062,13.0,22.0,0.7395,0.7453,3.889,"{""lineup_xwoba_h"":0.329,""lineup_xwoba_a"":0.312,""lineup_wrcplus_h"":114.0,""lineup_wrcplus_a"":99.0,""bvp_pa_total"":35,""bvp_delta_runs"":0.09}",0.4983,8.46
2026-07-12,DET,PHI,,8.62,,,,,,,,8.45,-0.172,-0.107,-0.065,49.0,58.0,0.6985,0.707,11.889,"{""lineup_xwoba_h"":0.306,""lineup_xwoba_a"":0.289,""lineup_wrcplus_h"":101.0,""lineup_wrcplus_a"":99.0,""bvp_pa_total"":107,""bvp_delta_runs"":-0.172}",0.5049,9.74
2026-07-12,MIA,CLE,,8.07,,,,,,,,8.11,0.046,0.03,0.016,14.0,13.0,0.7391,0.7312,3.0,"{""lineup_xwoba_h"":0.328,""lineup_xwoba_a"":0.306,""lineup_wrcplus_h"":121.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":27,""bvp_delta_runs"":0.046}",0.5512,8.25
2026-07-12,MIN,LAA,,9.05,,,,,,,,9.29,0.244,0.117,0.127,34.0,40.0,0.751,0.7486,8.222,"{""lineup_xwoba_h"":0.315,""lineup_xwoba_a"":0.305,""lineup_wrcplus_h"":110.0,""lineup_wrcplus_a"":103.0,""bvp_pa_total"":74,""bvp_delta_runs"":0.244}",0.4809,9.06
2026-07-12,CHW,OAK,,9.7,,,,,,,,9.76,0.067,0.068,-0.001,24.0,18.0,0.7454,0.7193,4.667,"{""lineup_xwoba_h"":0.34,""lineup_xwoba_a"":0.308,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":103.0,""bvp_pa_total"":42,""bvp_delta_runs"":0.067}",0.5921,9.7
2026-07-12,STL,ATL,,8.94,,,,,,,,8.92,-0.014,0.018,-0.032,10.0,59.0,0.736,0.7135,7.667,"{""lineup_xwoba_h"":0.345,""lineup_xwoba_a"":0.335,""lineup_wrcplus_h"":106.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":69,""bvp_delta_runs"":-0.014}",0.4933,9.89
