game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-07-08,SF,TOR,7.5,8.04,0.54,over,2.25,0.4179,0.4071,0.0,pinnacle,8.17,0.132,0.054,0.078,87.0,49.0,0.7307,0.7356,15.111,"{""lineup_xwoba_h"":0.328,""lineup_xwoba_a"":0.301,""lineup_wrcplus_h"":114.0,""lineup_wrcplus_a"":104.0,""bvp_pa_total"":136,""bvp_delta_runs"":0.132}",0.5003,7.26
2026-07-08,PIT,ATL,9.5,8.21,1.29,under,1.847,0.5574,0.5315,0.7,pinnacle,8.22,0.01,0.004,0.006,7.0,4.0,0.7255,0.7343,1.222,"{""lineup_xwoba_h"":0.323,""lineup_xwoba_a"":0.337,""lineup_wrcplus_h"":117.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":11,""bvp_delta_runs"":0.01}",0.4979,7.67
2026-07-08,MIA,SEA,9.0,8.62,0.38,under,1.847,0.5391,0.5315,0.0,pinnacle,8.66,0.039,0.002,0.037,3.0,12.0,0.7254,0.7478,1.667,"{""lineup_xwoba_h"":0.332,""lineup_xwoba_a"":0.323,""lineup_wrcplus_h"":115.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":15,""bvp_delta_runs"":0.039}",0.5003,7.26
2026-07-08,TB,NYY,7.5,8.31,0.81,over,2.08,0.4769,0.4607,0.0,pinnacle,8.3,-0.014,-0.032,0.018,109.0,12.0,0.7136,0.7334,13.444,"{""lineup_xwoba_h"":0.328,""lineup_xwoba_a"":0.32,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":117.0,""bvp_pa_total"":121,""bvp_delta_runs"":-0.014}",0.4877,7.45
2026-07-08,WSH,HOU,10.0,8.4,1.6,under,1.962,0.5264,0.4944,0.68,pinnacle,8.4,0.003,0.003,0.0,3.0,0.0,0.7296,0.73,0.333,"{""lineup_xwoba_h"":0.335,""lineup_xwoba_a"":0.314,""lineup_wrcplus_h"":115.0,""lineup_wrcplus_a"":101.0,""bvp_pa_total"":3,""bvp_delta_runs"":0.003}",0.5035,7.77
2026-07-08,NYM,KC,9.5,8.6,0.9,under,1.962,0.5124,0.4944,0.11,pinnacle,8.61,0.006,0.004,0.002,4.0,3.0,0.728,0.7254,0.778,"{""lineup_xwoba_h"":0.34,""lineup_xwoba_a"":0.326,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":111.0,""bvp_pa_total"":7,""bvp_delta_runs"":0.006}",0.4964,7.36
2026-07-08,CIN,PHI,8.5,9.72,1.22,over,1.847,0.5559,0.5315,0.64,pinnacle,9.69,-0.03,0.0,-0.03,0.0,25.0,0.73,0.7093,2.778,"{""lineup_xwoba_h"":0.322,""lineup_xwoba_a"":0.329,""lineup_wrcplus_h"":107.0,""lineup_wrcplus_a"":106.0,""bvp_pa_total"":25,""bvp_delta_runs"":-0.03}",0.4922,8.83
2026-07-08,MIN,CLE,8.5,8.05,0.45,under,1.98,0.498,0.4889,0.0,pinnacle,8.06,0.009,-0.002,0.011,14.0,12.0,0.719,0.7285,2.889,"{""lineup_xwoba_h"":0.308,""lineup_xwoba_a"":0.284,""lineup_wrcplus_h"":109.0,""lineup_wrcplus_a"":95.0,""bvp_pa_total"":26,""bvp_delta_runs"":0.009}",0.5013,7.87
2026-07-08,CHW,BOS,8.0,9.04,1.04,over,1.935,0.5236,0.5028,0.28,pinnacle,9.04,-0.001,0.0,-0.001,0.0,19.0,0.73,0.7193,2.111,"{""lineup_xwoba_h"":0.34,""lineup_xwoba_a"":0.313,""lineup_wrcplus_h"":111.0,""lineup_wrcplus_a"":108.0,""bvp_pa_total"":19,""bvp_delta_runs"":-0.001}",0.4897,8.17
2026-07-08,STL,MIL,8.0,9.33,1.33,over,1.893,0.5433,0.5167,0.64,pinnacle,9.37,0.037,-0.005,0.042,14.0,13.0,0.7169,0.7491,3.0,"{""lineup_xwoba_h"":0.351,""lineup_xwoba_a"":0.337,""lineup_wrcplus_h"":110.0,""lineup_wrcplus_a"":114.0,""bvp_pa_total"":27,""bvp_delta_runs"":0.037}",0.5035,7.77
2026-07-08,TEX,LAA,,8.66,,,,,,,,8.62,-0.042,0.019,-0.061,16.0,29.0,0.7305,0.701,5.0,"{""lineup_xwoba_h"":0.324,""lineup_xwoba_a"":0.315,""lineup_wrcplus_h"":107.0,""lineup_wrcplus_a"":107.0,""bvp_pa_total"":45,""bvp_delta_runs"":-0.042}",0.4916,7.58
2026-07-08,LAD,COL,,8.98,,,,,,,,9.03,0.048,0.0,0.048,0.0,14.0,0.73,0.7509,1.556,"{""lineup_xwoba_h"":0.356,""lineup_xwoba_a"":0.324,""lineup_wrcplus_h"":121.0,""lineup_wrcplus_a"":117.0,""bvp_pa_total"":14,""bvp_delta_runs"":0.048}",0.4979,7.67
2026-07-08,SD,ARI,,9.45,,,,,,,,9.46,0.005,0.0,0.005,0.0,56.0,0.72,0.7211,6.222,"{""lineup_xwoba_h"":0.327,""lineup_xwoba_a"":0.307,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":101.0,""bvp_pa_total"":56,""bvp_delta_runs"":0.005}",,
