game_pk,matchup,news_sp_late_scratch_home,news_sp_late_scratch_away,news_anchor_sp_home_id,news_anchor_sp_away_id,news_current_sp_home_id,news_current_sp_away_id,news_ump_plate_id,news_ump_plate_name,news_ump_bias_pp,news_bullpen_short_home,news_bullpen_short_away,news_anchor_home_decimal,news_current_home_decimal,news_line_move_home_bps,news_il_placements_home,news_il_placements_away,news_il_player_names_home,news_il_player_names_away,news_lineup_scratches_home,news_lineup_scratches_away,news_regular_scratches_home,news_regular_scratches_away,news_model_prob_delta,news_tier_demotion_steps,news_rationale,news_rules_fired
824902,NYM @ ATL,False,False,527048,690997,527048,690997,482631.0,Mike Estabrook,0.0,False,False,1.9803921568627452,1.9803921568627452,0,2,1,"Robert Suarez, Ha-Seong Kim",Marcus Semien,0,0,0,0,-0.006000000000000002,0,"home 2 IL placement(s) (Robert Suarez, Ha-Seong Kim) -> -1.80pp | away 1 IL placement(s) (Marcus Semien) -> +1.20pp",il_placement_home;il_placement_away
822715,PIT @ WSH,False,False,676917,696149,676917,696149,427533.0,Mark Wegner,0.0,False,False,1.8,1.8,0,2,2,"Mitchell Parker, Richard Lovelady","Spencer Horwitz, Evan Sisk",0,0,0,0,0.0,0,"home 2 IL placement(s) (Mitchell Parker, Richard Lovelady) -> -1.80pp | away 2 IL placement(s) (Spencer Horwitz, Evan Sisk) -> +1.80pp",il_placement_home;il_placement_away
824497,BAL @ CIN,False,False,666157,680694,666157,680694,427366.0,Brian O'Nora,0.0,False,False,2.02,2.02,0,3,2,"Tony Santillan, Blake Dunn, Dane Myers","Keegan Akin, Ryan Helsley",0,0,0,0,-0.005999999999999998,0,"home 3 IL placement(s) (Tony Santillan, Blake Dunn, Dane Myers) -> -2.40pp | away 2 IL placement(s) (Keegan Akin, Ryan Helsley) -> +1.80pp",il_placement_home;il_placement_away
823525,MIN @ NYY,False,False,677960,657746,677960,657746,503493.0,Sean Barber,0.0,True,False,1.8333333333333335,1.8333333333333335,0,1,1,Carlos Rodón,Anthony Banda,0,0,0,0,-0.015,0,home bullpen short -> 1.5pp toward away | home 1 IL placement(s) (Carlos Rodón) -> -1.20pp | away 1 IL placement(s) (Anthony Banda) -> +1.20pp,bullpen_short_home;il_placement_home;il_placement_away
824413,CHW @ CLE,False,False,676440,669684,676440,669684,427537.0,Hunter Wendelstedt,0.0,False,True,1.7692307692307692,1.7692307692307692,0,0,0,,,0,0,0,0,0.015,0,away bullpen short -> 1.5pp toward home,bullpen_short_away
824656,STL @ CHC,False,False,665871,669461,665871,669461,,,0.0,False,False,1.7407407407407407,1.7407407407407407,0,4,0,"Phil Maton, Hoby Milner, Ethan Roberts, Matt Shaw",,0,0,0,0,-0.03,0,"home 4 IL placement(s) (Phil Maton, Hoby Milner, Ethan Roberts, Matt Shaw) -> -3.00pp",il_placement_home
824091,PHI @ KC,False,False,679883,605400,679883,605400,577468.0,Roberto Ortiz,0.0,False,False,2.3,2.3,0,2,1,"Connor Seabold, Kris Bubic",Johan Rojas,0,0,0,0,-0.006000000000000002,0,"home 2 IL placement(s) (Connor Seabold, Kris Bubic) -> -1.80pp | away 1 IL placement(s) (Johan Rojas) -> +1.20pp",il_placement_home;il_placement_away
822879,DET @ TEX,False,False,677958,663554,677958,663554,,,0.0,False,False,2.1100000000000003,2.1100000000000003,0,4,1,"Cody Freeman, Wyatt Langford, Corey Seager, Jakob Junis",Will Vest,0,0,0,0,-0.018,0,"home 4 IL placement(s) (Cody Freeman, Wyatt Langford, Corey Seager, Jakob Junis) -> -3.00pp | away 1 IL placement(s) (Will Vest) -> +1.20pp",il_placement_home;il_placement_away
824333,SF @ COL,False,False,685299,641816,685299,641816,,,0.0,False,False,2.1100000000000003,2.1100000000000003,0,2,3,"Tomoyuki Sugano, Seth Halvorsen","Daniel Susac, Matt Chapman, Matt Gage",0,0,0,0,0.005999999999999998,0,"home 2 IL placement(s) (Tomoyuki Sugano, Seth Halvorsen) -> -1.80pp | away 3 IL placement(s) (Daniel Susac, Matt Chapman, Matt Gage) -> +2.40pp",il_placement_home;il_placement_away
825061,MIL @ ARI,False,False,593958,687075,593958,687075,,,0.0,True,False,2.1100000000000003,2.1100000000000003,0,0,0,,,0,0,0,0,-0.015,0,home bullpen short -> 1.5pp toward away,bullpen_short_home
