game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-05-27,TOR,MIA,7.5,9.72,2.22,over,1.935,0.5443,0.5,1.13,pinnacle,9.72,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.297,""lineup_xwoba_a"":0.307,""lineup_wrcplus_h"":105.0,""lineup_wrcplus_a"":105.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-05-27,CLE,WSH,7.5,8.44,0.94,over,1.862,0.5419,0.5231,0.21,pinnacle,8.44,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.319,""lineup_xwoba_a"":0.342,""lineup_wrcplus_h"":113.0,""lineup_wrcplus_a"":115.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-05-27,OAK,SEA,9.0,8.29,0.71,under,2.0,0.495,0.4808,0.0,pinnacle,8.29,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.343,""lineup_xwoba_a"":0.342,""lineup_wrcplus_h"":118.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-05-27,SF,ARI,7.5,9.72,2.22,over,1.971,0.5334,0.4891,1.06,pinnacle,9.72,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.303,""lineup_xwoba_a"":0.328,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-05-27,SD,PHI,7.0,8.42,1.42,over,1.84,0.5596,0.5312,0.71,pinnacle,8.42,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.309,""lineup_xwoba_a"":0.312,""lineup_wrcplus_h"":101.0,""lineup_wrcplus_a"":100.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-05-27,DET,LAA,7.5,9.14,1.64,over,1.935,0.5327,0.5,0.66,pinnacle,9.14,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.329,""lineup_xwoba_a"":0.323,""lineup_wrcplus_h"":101.0,""lineup_wrcplus_a"":104.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-05-27,PIT,CHC,8.5,9.36,0.86,over,1.833,0.551,0.5338,0.24,pinnacle,9.36,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.333,""lineup_xwoba_a"":0.335,""lineup_wrcplus_h"":110.0,""lineup_wrcplus_a"":117.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-05-27,BOS,ATL,8.0,9.98,1.98,over,1.87,0.5599,0.5204,0.99,pinnacle,9.98,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.306,""lineup_xwoba_a"":0.308,""lineup_wrcplus_h"":102.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-05-27,CHW,MIN,8.5,9.35,0.85,over,2.01,0.4938,0.4769,0.0,pinnacle,9.35,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.343,""lineup_xwoba_a"":0.304,""lineup_wrcplus_h"":121.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-05-27,KC,NYY,9.0,9.37,0.37,over,1.962,0.4991,0.4918,0.0,pinnacle,9.37,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.32,""lineup_xwoba_a"":0.344,""lineup_wrcplus_h"":104.0,""lineup_wrcplus_a"":123.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-05-27,TEX,HOU,,8.47,,,,,,,,8.47,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.335,""lineup_xwoba_a"":0.327,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
