matchup,pick,f5_prob,full_prob,f5_full_delta,p_model,pick_prob,p_model_shadow_phase4,bp_min,fair_prob,edge_pp,ev_per_dollar,kelly_full,kelly_quarter,kelly_eighth,ump_k_pct_delta,ump_bb_pct_delta,home_lineup_concentration,away_lineup_concentration,hl_bullpen_xwoba_gap,pen_strain_pick_side,home_sp_k_pct,away_sp_k_pct,home_sp_name,away_sp_name,tier,signals,why_skipped,odds_status,stress_warnings,confidence_downgrade,pred_winp_mc,pred_runs_mc,grade,grade_score,grade_reasons,pre_cap_score,pre_cap_grade,pqi_diff,team_quality_mod,away_top_5_batters_json,home_top_5_batters_json,away_bvp_top5_json,home_bvp_top5_json
MIA @ WSH,WSH,0.3582,0.6612,0.303,0.6612,0.6612,0.6563,2716.0,0.5119,14.92,0.2969,0.25,0.0772,0.0386,0.0,0.0,1.474,1.185,-0.0121,0.1077,23.81,26.71,Andrew Alvarez,Max Meyer,PLATINUM,"F2_xwoba_gap=0.028, F3_swing_take_gap=6912.0",,fetched,,False,,,B+,3,"clears every gate (+3) | PLATINUM tier (+1; SP edge unconfirmed) | F-signal fires (+1) | PQI AGAINST (late-game-degradation) pick (Δ=-9.4) (-1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 disagree (Δ=0.17) (-1)",3,B+,-9.441632973096027,1,[],[],[],[]
DET @ TB,TB,0.2902,0.6503,0.3602,0.6503,0.6503,0.6563,2461.0,0.6251,2.52,0.0839,0.1258,0.0315,0.0157,0.0,0.0,1.348,1.501,-0.0041,0.1039,13.95,19.46,Nick Martinez,Troy Melton,SKIP,,"edge +2.52pp outside [4,15]pp | tier SKIP -> stake_mult=0",fetched,acute_roster,True,,,C,0,"PQI confirms pick (Δ=+5.7) (+1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 disagree (Δ=0.18) (-1)",0,C,5.654105252937761,1,[],[],[],[]
CHW @ MIN,CHW,0.6824,0.4507,0.2318,0.5493,0.5493,0.5313,2674.0,0.3917,15.76,0.3238,0.2297,0.0574,0.0287,0.0,0.0,0.997,1.243,-0.0044,0.1037,27.49,14.41,Taj Bradley,Erick Fedde,SKIP,,"fair_prob 0.392 < 0.42 | edge +15.76pp outside [4,15]pp | tier SKIP -> stake_mult=0",fetched,,False,,,D,-2,"SP edge 0.83 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=+7.6) (-1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.09) (+1)",-2,D,7.633988786091599,1,[],[],[],[]
NYM @ SEA,SEA,0.528,0.5222,0.0058,0.5222,0.5222,0.5107,2972.0,0.5907,-6.85,-0.0994,0.0,0.0,0.0,0.0,0.0,1.208,1.257,-0.0083,0.1022,19.57,23.86,George Kirby,Freddy Peralta,GOLD,F3_swing_take_gap=2317.5,"edge -6.85pp outside [4,15]pp | tier GOLD -> stake_mult=0",fetched,,False,,,C,0,"F-signal fires (+1) | PQI confirms pick (Δ=+7.1) (+1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.00) (+1) | [HARD CAP 1] negative-edge GOLD (-6.8pp < 0) prevents GOLD confirmation (score 3 -> 1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.522 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 1 -> 0) | [PRE_CAP_SCORE=3]",3,B+,7.064023329030704,1,[],[],[],[]
SD @ PHI,PHI,0.5355,0.506,0.0296,0.506,0.506,0.5151,3079.0,0.6321,-12.61,-0.1778,0.0,0.0,0.0,0.0,0.0,1.247,1.271,-0.0022,0.0975,29.2,19.09,Cristopher Sánchez,Walker Buehler,PLATINUM,"F1_xera_gap=2.71, F3_swing_take_gap=308.4","edge -12.61pp outside [4,15]pp",fetched,,False,,,C,0,"F-signal fires (+1) | SP edge 1.80 xERA agrees with pick (+2) | PQI confirms pick (Δ=+28.3) (+1) | large negative edge (-12.6pp) caps grade at C (score 4 -> 2) | Stage 1/2 agree (Δ=0.00) (+1) | [HARD CAP 1] negative-edge GOLD (-12.6pp < 0) prevents GOLD confirmation (score 3 -> 1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.522 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 1 -> 0) | [PRE_CAP_SCORE=3]",3,B+,28.316881839876643,0,[],[],[],[]
BAL @ BOS,BOS,0.7027,0.5091,0.1936,0.5091,0.5091,0.5364,2843.0,0.5628,-5.37,-0.0899,0.0,0.0,0.0,0.0,0.0,1.114,1.161,0.0011,0.0957,26.97,14.62,Payton Tolle,Chris Bassitt,SKIP,,"edge -5.37pp outside [4,15]pp | tier SKIP -> stake_mult=0",fetched,,False,,,C,0,"SP edge 2.44 xERA agrees with pick (+2) | PQI confirms pick (Δ=+34.9) (+1) | [HARD CAP 1] negative-edge GOLD (-5.4pp < 0) prevents GOLD confirmation (score 3 -> 1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.522 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 1 -> 0) | [PRE_CAP_SCORE=3]",3,B+,34.88306068773593,0,[],[],[],[]
CLE @ NYY,NYY,0.5693,0.5086,0.0607,0.5086,0.5086,0.5106,3132.0,0.5971,-8.86,-0.1229,0.0,0.0,0.0,0.0,0.0,1.215,1.263,0.0022,0.1067,24.03,27.95,Gerrit Cole,Gavin Williams,PLATINUM,"F2_xwoba_gap=0.028, F3_swing_take_gap=6791.0","edge -8.86pp outside [4,15]pp",fetched,,False,,,D,-1,"F-signal fires (+1) | SP edge 0.79 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=-14.5) (-1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.01) (+1)",-1,D,-14.45823187121789,1,[],[],[],[]
KC @ CIN,KC,0.4334,0.4682,0.0348,0.5318,0.5318,0.5048,3449.0,0.4424,8.94,0.1701,0.1417,0.0354,0.0177,0.0,0.0,1.119,1.182,-0.0027,0.1041,16.67,18.53,Chris Paddack,Stephen Kolek,GOLD,F3_swing_take_gap=4291.8,tier GOLD -> stake_mult=0,fetched,,False,,,C,0,"F-signal fires (+1) | SP edge 1.47 xERA agrees with pick (+2) | PQI confirms pick (Δ=-19.2) (+1) | team_quality modifier (-1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.02) (+1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.522 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 5 -> 0) | [PRE_CAP_SCORE=5]",5,A,-19.195901815501514,-1,[],[],[],[]
TOR @ ATL,ATL,0.7234,0.8185,0.0951,0.8185,0.8185,0.8148,2724.0,0.6216,19.7,0.3642,0.125,0.0683,0.03415,0.0,0.0,1.141,1.132,0.0049,0.0959,21.51,17.03,Grant Holmes,Patrick Corbin,PLATINUM,"F1_xera_gap=1.22*, F2_xwoba_gap=0.032, F3_swing_take_gap=7761.1","model_prob 0.819 outside [0.48,0.72] | edge +19.70pp outside [4,15]pp",fetched,calibration_caution_18_25pp,False,,,B-,1,"F-signal fires (+1) | SP edge 0.96 xERA agrees with pick (+2) | PQI confirms pick (Δ=+15.3) (+1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 disagree (Δ=0.13) (-1) | [HARD CAP 7] pick-side bullpen disadvantage (hl_bullpen_xwoba_gap=+0.0049 >= 0) on tier-elevated pick (score 3 -> 1) | [PRE_CAP_SCORE=3]",3,B+,15.326710997888782,1,[],[],[],[]
TEX @ STL,STL,0.419,0.6341,0.2151,0.6341,0.6341,0.6107,2463.0,0.4821,15.2,0.319,0.25,0.0738,0.0369,0.0,0.0,1.326,1.25,0.001,0.1101,18.33,25.09,Andre Pallante,MacKenzie Gore,GOLD,F3_swing_take_gap=1693.9,"edge +15.20pp outside [4,15]pp | tier GOLD -> stake_mult=0",fetched,,False,,,B-,1,F-signal fires (+1) | PQI confirms pick (Δ=+7.8) (+1) | Stage 1/2 agree (Δ=0.09) (+1) | [HARD CAP 7] pick-side bullpen disadvantage (hl_bullpen_xwoba_gap=+0.0010 >= 0) on tier-elevated pick (score 3 -> 1) | [PRE_CAP_SCORE=3],3,B+,7.7598664060103815,0,[],[],[],[]
OAK @ CHC,CHC,0.6217,0.514,0.1077,0.514,0.514,0.506,3085.0,0.5251,-1.11,-0.0011,0.0,0.0,0.0,0.0,0.0,1.078,1.328,-0.0045,0.1019,19.34,21.33,Colin Rea,Jeffrey Springs,SKIP,,"edge -1.11pp outside [4,15]pp | tier SKIP -> stake_mult=0",fetched,,True,,,D,-2,SP edge 1.27 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=-15.2) (-1) | Stage 1/2 agree (Δ=0.05) (+1),-2,D,-15.193664198074828,0,[],[],[],[]
PIT @ HOU,HOU,0.4132,0.5457,0.1325,0.5457,0.5457,0.6059,2848.0,0.4288,11.68,0.2551,0.1962,0.0491,0.0245,0.0,0.0,1.416,1.333,0.0019,0.1029,21.66,29.41,Spencer Arrighetti,Paul Skenes,SKIP,,tier SKIP -> stake_mult=0,fetched,,False,,,D,-2,"SP edge 2.40 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=-41.0) (-1) | team_quality modifier (-1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.04) (+1)",-2,D,-40.9907186424786,-1,[],[],[],[]
COL @ LAA,LAA,0.7647,0.5183,0.2465,0.5183,0.5183,0.5149,2236.0,0.5794,-6.11,-0.0831,0.0,0.0,0.0,0.0,0.0,1.195,1.038,-0.0054,0.1027,21.4,15.33,Walbert Ureña,Michael Lorenzen,PLATINUM,"F1_xera_gap=3.39, F3_swing_take_gap=2497.4","edge -6.11pp outside [4,15]pp",fetched,,False,,,C,0,"F-signal fires (+1) | SP edge 2.58 xERA agrees with pick (+2) | PQI confirms pick (Δ=+30.6) (+1) | Stage 1/2 disagree (Δ=0.15) (-1) | [HARD CAP 1] negative-edge GOLD (-6.1pp < 0) prevents GOLD confirmation (score 3 -> 1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.522 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 1 -> 0) | [PRE_CAP_SCORE=3]",3,B+,30.56233946095191,0,[],[],[],[]
LAD @ ARI,LAD,0.1524,0.4969,0.3444,0.5031,0.5031,0.5033,2805.0,0.6446,-14.14,-0.1956,0.0,0.0,0.0,0.0,0.0,1.333,1.199,0.0059,0.108,14.89,31.17,Zac Gallen,Shohei Ohtani,PLATINUM,"F1_xera_gap=4.33, F2_xwoba_gap=0.041","edge -14.14pp outside [4,15]pp",fetched,,False,,,C,0,"F-signal fires (+1) | SP edge 2.81 xERA agrees with pick (+2) | PQI confirms pick (Δ=-47.2) (+1) | team_quality modifier (+1; DISABLED, score+=0) | large negative edge (-14.1pp) caps grade at C (score 4 -> 2) | Stage 1/2 disagree (Δ=0.30) (-1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.522 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 1 -> 0) | [PRE_CAP_SCORE=1]",1,B-,-47.16516088449025,1,[],[],[],[]
SF @ MIL,TBD,,,,,,,,,,,,,,,,,,,,,,,,PENDING_SP_DATA,thin_sp_data,Probable SP not yet announced for MIL (home); will fill in next workflow run (needs 100+ Statcast pitches once announced to score),pending_sp_data,,False,,,C,0,pending_sp_data — ungraded (probable SP not yet announced),0,C,,,[],[],[],[]
