game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-06-06,DET,SEA,8.5,8.87,0.37,over,1.87,0.5278,0.5204,0.0,pinnacle,8.87,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.331,""lineup_xwoba_a"":0.334,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-06,STL,CIN,9.5,8.18,1.32,under,1.917,0.5319,0.5055,0.43,pinnacle,8.18,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.32,""lineup_xwoba_a"":0.353,""lineup_wrcplus_h"":106.0,""lineup_wrcplus_a"":132.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-06,CHC,SF,8.5,9.1,0.6,over,2.0,0.4857,0.4737,0.0,bovada,9.1,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.344,""lineup_xwoba_a"":0.316,""lineup_wrcplus_h"":117.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-06,PHI,CHW,10.0,10.32,0.32,over,1.971,0.4954,0.4891,0.0,pinnacle,10.32,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.332,""lineup_xwoba_a"":0.326,""lineup_wrcplus_h"":107.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-06,ARI,WSH,9.0,10.76,1.76,over,1.885,0.5517,0.5164,0.9,pinnacle,10.76,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.318,""lineup_xwoba_a"":0.319,""lineup_wrcplus_h"":107.0,""lineup_wrcplus_a"":104.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-06,HOU,OAK,9.5,9.83,0.33,over,2.04,0.4743,0.4677,0.0,pinnacle,9.83,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.33,""lineup_xwoba_a"":0.322,""lineup_wrcplus_h"":110.0,""lineup_wrcplus_a"":107.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-06,MIA,TB,,9.03,,,,,,,,9.03,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.318,""lineup_xwoba_a"":0.324,""lineup_wrcplus_h"":114.0,""lineup_wrcplus_a"":114.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-06,TEX,CLE,8.0,8.72,0.72,over,1.901,0.5239,0.5095,0.0,pinnacle,8.72,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.338,""lineup_xwoba_a"":0.308,""lineup_wrcplus_h"":114.0,""lineup_wrcplus_a"":114.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-06,NYY,BOS,8.5,8.13,0.37,under,1.87,0.5294,0.5219,0.0,pinnacle,8.13,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.332,""lineup_xwoba_a"":0.306,""lineup_wrcplus_h"":119.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-06,LAD,LAA,8.0,6.86,1.14,under,1.909,0.5227,0.5,0.0,bovada,6.86,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.349,""lineup_xwoba_a"":0.33,""lineup_wrcplus_h"":114.0,""lineup_wrcplus_a"":104.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-06,SD,NYM,7.0,8.84,1.84,over,1.833,0.5631,0.5263,0.78,bovada,8.84,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.315,""lineup_xwoba_a"":0.341,""lineup_wrcplus_h"":97.0,""lineup_wrcplus_a"":108.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
