game_pk,matchup,news_sp_late_scratch_home,news_sp_late_scratch_away,news_anchor_sp_home_id,news_anchor_sp_away_id,news_current_sp_home_id,news_current_sp_away_id,news_ump_plate_id,news_ump_plate_name,news_ump_bias_pp,news_bullpen_short_home,news_bullpen_short_away,news_anchor_home_decimal,news_current_home_decimal,news_line_move_home_bps,news_il_placements_home,news_il_placements_away,news_il_player_names_home,news_il_player_names_away,news_lineup_scratches_home,news_lineup_scratches_away,news_regular_scratches_home,news_regular_scratches_away,news_model_prob_delta,news_tier_demotion_steps,news_rationale,news_rules_fired
822716,PIT @ WSH,False,False,687223,677952,687223,677952,427129.0,Bruce Dreckman,0.0,False,False,100.0,100.0,0,2,2,"Mitchell Parker, Richard Lovelady","Spencer Horwitz, Evan Sisk",0,0,0,0,0.0,0,"home 2 IL placement(s) (Mitchell Parker, Richard Lovelady) -> -1.80pp | away 2 IL placement(s) (Spencer Horwitz, Evan Sisk) -> +1.80pp",il_placement_home;il_placement_away
823526,MIN @ NYY,False,False,694341,805673,694341,805673,428442.0,James Hoye,0.0,True,False,6.9,6.9,0,2,1,"Ryan McMahon, Carlos Rodón",Anthony Banda,0,0,0,0,-0.021,0,"home bullpen short -> 1.5pp toward away | home 2 IL placement(s) (Ryan McMahon, Carlos Rodón) -> -1.80pp | away 1 IL placement(s) (Anthony Banda) -> +1.20pp",bullpen_short_home;il_placement_home;il_placement_away
822882,DET @ TEX,False,False,615698,656427,615698,656427,639723.0,Brennan Miller,0.0,False,False,2.1100000000000003,2.1100000000000003,0,4,1,"Cody Freeman, Wyatt Langford, Corey Seager, Jakob Junis",Will Vest,0,0,0,0,-0.018,0,"home 4 IL placement(s) (Cody Freeman, Wyatt Langford, Corey Seager, Jakob Junis) -> -3.00pp | away 1 IL placement(s) (Will Vest) -> +1.20pp",il_placement_home;il_placement_away
823118,TOR @ SEA,False,False,669302,669456,669302,669456,511890.0,Quinn Wolcott,0.0,False,False,1.65359477124183,1.65359477124183,0,2,1,"Rob Refsnyder, Julio Rodríguez",Jesús Sánchez,0,0,0,0,-0.006000000000000002,0,"home 2 IL placement(s) (Rob Refsnyder, Julio Rodríguez) -> -1.80pp | away 1 IL placement(s) (Jesús Sánchez) -> +1.20pp",il_placement_home;il_placement_away
824499,BAL @ CIN,False,False,668881,687064,668881,687064,,,0.0,False,False,1.8333333333333335,1.8333333333333335,0,3,2,"Tony Santillan, Blake Dunn, Dane Myers","Keegan Akin, Ryan Helsley",0,0,0,0,-0.005999999999999998,0,"home 3 IL placement(s) (Tony Santillan, Blake Dunn, Dane Myers) -> -2.40pp | away 2 IL placement(s) (Keegan Akin, Ryan Helsley) -> +1.80pp",il_placement_home;il_placement_away
824171,TB @ HOU,False,False,686613,656876,686613,656876,,,0.0,False,False,2.02,2.02,0,1,1,Jeremy Peña,Steven Matz,0,0,0,0,0.0,0,home 1 IL placement(s) (Jeremy Peña) -> -1.20pp | away 1 IL placement(s) (Steven Matz) -> +1.20pp,il_placement_home;il_placement_away
824415,CHW @ CLE,False,False,800048,680732,800048,680732,,,0.0,False,True,1.7692307692307692,1.7692307692307692,0,0,0,,,0,0,0,0,0.015,0,away bullpen short -> 1.5pp toward home,bullpen_short_away
824658,STL @ CHC,False,False,684007,681517,684007,681517,,,0.0,False,False,1.6802721088435373,1.6802721088435373,0,6,0,"Ben Brown, Edward Cabrera, Phil Maton, Hoby Milner, Matt Shaw",,0,0,0,0,-0.03,0,"home 6 IL placement(s) (Ben Brown, Edward Cabrera, Phil Maton, Hoby Milner, Matt Shaw) -> -3.00pp",il_placement_home
824903,NYM @ ATL,False,False,519242,640455,519242,640455,,,0.0,False,False,1.625,1.625,0,1,1,Robert Suarez,Marcus Semien,0,0,0,0,0.0,0,home 1 IL placement(s) (Robert Suarez) -> -1.20pp | away 1 IL placement(s) (Marcus Semien) -> +1.20pp,il_placement_home;il_placement_away
824334,SF @ COL,False,False,807743,592662,807743,592662,,,0.0,False,False,2.3,2.3,0,1,2,Jaden Hill,"Daniel Susac, Matt Chapman",0,0,0,0,0.006000000000000002,0,"home 1 IL placement(s) (Jaden Hill) -> -1.20pp | away 2 IL placement(s) (Daniel Susac, Matt Chapman) -> +1.80pp",il_placement_home;il_placement_away
824092,PHI @ KC,False,False,608379,666200,608379,666200,,,0.0,True,False,2.41,2.41,0,2,1,"Kris Bubic, Connor Seabold",Johan Rojas,0,0,0,0,-0.021,0,"home bullpen short -> 1.5pp toward away | home 2 IL placement(s) (Kris Bubic, Connor Seabold) -> -1.80pp | away 1 IL placement(s) (Johan Rojas) -> +1.20pp",bullpen_short_home;il_placement_home;il_placement_away
824012,BOS @ LAA,False,False,691951,543243,691951,543243,,,0.0,False,False,2.5300000000000002,2.5300000000000002,0,0,2,,"Marcelo Mayer, Connelly Early",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (Marcelo Mayer, Connelly Early) -> +1.80pp",il_placement_away
824983,MIA @ OAK,False,False,650644,645261,650644,645261,,,0.0,False,False,2.2,2.2,0,3,1,"Zack Gelof, Jacob Wilson, Tyler Soderstrom",Anthony Bender,0,0,0,0,-0.012,0,"home 3 IL placement(s) (Zack Gelof, Jacob Wilson, Tyler Soderstrom) -> -2.40pp | away 1 IL placement(s) (Anthony Bender) -> +1.20pp",il_placement_home;il_placement_away
825063,MIL @ ARI,False,False,518876,605540,518876,605540,,,0.0,True,True,2.41,2.41,0,0,0,,,0,0,0,0,0.0,0,home bullpen short -> 1.5pp toward away | away bullpen short -> 1.5pp toward home,bullpen_short_home;bullpen_short_away
