game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc,pred_runs_cal,total_p25,total_p75,total_p10,total_p90,most_probable_total,mpt_prob,cal_basis
2026-07-23,ATL,SD,,9.15,,,,,,,,9.38,0.226,0.01,0.216,11.0,154.0,0.7278,0.7632,18.333,"{""lineup_xwoba_h"":0.318,""lineup_xwoba_a"":0.317,""lineup_wrcplus_h"":110.0,""lineup_wrcplus_a"":106.0,""bvp_pa_total"":165,""bvp_delta_runs"":0.226}",0.5263,10.23,8.93,5.8,11.9,3.9,15.0,9,0.107,no_line
2026-07-23,CLE,MIN,,9.24,,,,,,,,9.18,-0.056,0.092,-0.148,44.0,103.0,0.7389,0.6904,16.333,"{""lineup_xwoba_h"":0.315,""lineup_xwoba_a"":0.324,""lineup_wrcplus_h"":118.0,""lineup_wrcplus_a"":114.0,""bvp_pa_total"":147,""bvp_delta_runs"":-0.056}",0.4692,9.12,8.94,5.8,11.9,3.9,15.0,9,0.107,no_line
2026-07-23,TOR,TB,,9.45,,,,,,,,9.48,0.029,-0.006,0.035,25.0,17.0,0.7177,0.7383,4.667,"{""lineup_xwoba_h"":0.299,""lineup_xwoba_a"":0.315,""lineup_wrcplus_h"":104.0,""lineup_wrcplus_a"":114.0,""bvp_pa_total"":42,""bvp_delta_runs"":0.029}",0.4724,9.18,8.95,5.8,11.9,3.9,15.0,9,0.107,no_line
2026-07-23,STL,ARI,,8.67,,,,,,,,8.81,0.139,0.014,0.125,56.0,30.0,0.7227,0.7575,9.556,"{""lineup_xwoba_h"":0.329,""lineup_xwoba_a"":0.31,""lineup_wrcplus_h"":106.0,""lineup_wrcplus_a"":105.0,""bvp_pa_total"":86,""bvp_delta_runs"":0.139}",0.4872,9.03,8.91,5.8,11.8,3.8,14.9,9,0.107,no_line
2026-07-23,DET,KC,3.5,10.08,6.58,over,1.962,0.5843,0.4843,3.04,pinnacle,10.09,0.007,0.003,0.004,3.0,4.0,0.7296,0.7281,0.778,"{""lineup_xwoba_h"":0.325,""lineup_xwoba_a"":0.311,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":105.0,""bvp_pa_total"":7,""bvp_delta_runs"":0.007}",0.5538,8.96,4.08,1.2,6.6,-0.8,9.3,4,0.107,blend
