matchup,pick,f5_prob,full_prob,f5_full_delta,p_model,pick_prob,p_model_shadow_phase4,bp_min,fair_prob,edge_pp,ev_per_dollar,kelly_full,kelly_quarter,kelly_eighth,ump_k_pct_delta,ump_bb_pct_delta,home_lineup_concentration,away_lineup_concentration,hl_bullpen_xwoba_gap,pen_strain_pick_side,home_sp_k_pct,away_sp_k_pct,home_sp_name,away_sp_name,tier,signals,why_skipped,odds_status,stress_warnings,confidence_downgrade,pred_winp_mc,pred_runs_mc,grade,grade_score,grade_reasons,pre_cap_score,pre_cap_grade,pqi_diff,team_quality_mod,away_top_5_batters_json,home_top_5_batters_json,away_bvp_top5_json,home_bvp_top5_json
SEA @ DET,DET,0.4176,0.5329,0.1152,0.5329,0.5329,0.5882,2173.0,0.4324,10.05,0.1989,0.1592,0.0398,0.0199,0.0,0.0,1.471,1.018,0.0001,0.1047,17.78,23.59,Keider Montero,Bryce Miller,GOLD,F3_swing_take_gap=113.8,tier GOLD -> stake_mult=0,fetched,,False,,,C,0,"F-signal fires (+1) | SP edge 1.51 xERA AGAINST pick (-1) [small-sample SP, min_pa=79] | PQI AGAINST (late-game-degradation) pick (Δ=-28.6) (-1) | team_quality modifier (-1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.04) (+1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.526 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 0 -> 0)",0,C,-28.61335904971522,-1,[],[],[],[]
KC @ MIN,KC,0.7713,0.4777,0.2936,0.5223,0.5223,0.5313,3228.0,0.4041,11.82,0.2274,0.1685,0.0421,0.0211,0.0,0.0,1.021,1.137,0.0072,0.0985,27.67,21.61,Joe Ryan,Luinder Avila,GOLD,F3_swing_take_gap=208.3,fair_prob 0.404 < 0.42 | tier GOLD -> stake_mult=0,fetched,bullpen_fatigue,True,,,D,-3,"F-signal fires (+1) | SP edge 1.21 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=+16.1) (-1) | team_quality modifier (-1; DISABLED, score+=0) | Stage 1/2 disagree (Δ=0.16) (-1)",-3,D,16.073070714022016,-1,[],[],[],[]
CIN @ STL,CIN,0.6838,0.4807,0.2031,0.5193,0.5193,0.5313,3569.0,0.4575,6.18,0.1165,0.1013,0.0253,0.0127,0.0,0.0,1.384,1.086,-0.0023,0.1155,22.01,20.99,Matthew Liberatore,Nick Lodolo,SKIP,,tier SKIP -> stake_mult=0,fetched,acute_roster,True,,,D,-2,SP edge 1.40 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=+14.1) (-1) | Stage 1/2 agree (Δ=0.08) (+1),-2,D,14.121104309022094,0,[],[],[],[]
SF @ CHC,SF,0.4251,0.4987,0.0736,0.5013,0.5013,0.5313,2868.0,0.4159,8.54,0.153,0.1177,0.0294,0.0147,0.0,0.0,1.162,1.187,-0.0066,0.102,25.3,26.53,Ben Brown,Landen Roupp,GOLD,F3_swing_take_gap=4698.9,fair_prob 0.416 < 0.42 | tier GOLD -> stake_mult=0,fetched,acute_roster,True,,,D,-1,"F-signal fires (+1) | SP edge 0.37 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=+7.7) (-1) | team_quality modifier (-1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.03) (+1)",-1,D,7.711268701290052,-1,[],[],[],[]
CHW @ PHI,CHW,0.2993,0.3664,0.0671,0.6336,0.6336,0.5563,2309.0,0.4392,19.44,0.3939,0.125,0.04105,0.0205,0.0,0.0,1.183,1.316,0.0048,0.0993,20.19,22.24,Andrew Painter,Brandon Eisert,SKIP,,"edge +19.44pp outside [4,15]pp | tier SKIP -> stake_mult=0",fetched,calibration_caution_18_25pp,False,,,B,2,"PQI confirms pick (Δ=-5.1) (+1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.02) (+1)",2,B,-5.078339325216064,1,[],[],[],[]
WSH @ ARI,ARI,0.7042,0.8366,0.1324,0.8366,0.8366,0.75,2802.0,0.6157,22.09,0.4057,0.125,0.07455,0.03725,0.0,0.0,1.231,1.17,0.0212,0.1039,17.65,16.09,Eduardo Rodriguez,Zack Littell,GOLD,F1_xera_gap=1.53*,"model_prob 0.837 outside [0.48,0.72] | edge +22.09pp outside [4,15]pp | tier GOLD -> stake_mult=0",fetched,calibration_caution_18_25pp,False,,,C,0,"F-signal fires (+1) | SP edge 1.55 xERA agrees with pick (+2) | PQI confirms pick (Δ=+24.0) (+1) | team_quality modifier (-1; DISABLED, score+=0) | Stage 1/2 disagree (Δ=0.19) (-1) | [HARD CAP 7] pick-side bullpen disadvantage (hl_bullpen_xwoba_gap=+0.0212 >= 0) on tier-elevated pick (score 3 -> 1) | [HARD CAP 9] top-bucket calibrator hallucination (pick_prob=0.807 > 0.80; archive {0.80,1.00} hits 33.3% actual vs 87.3% predicted) (score 1 -> 0) | [PRE_CAP_SCORE=3]",3,B+,23.983060149425988,-1,[],[],[],[]
OAK @ HOU,TBD,,,,,,,,,,,,,,,,,,,,,,,,PENDING_SP_DATA,thin_sp_data,Kade Morris has only 0 Statcast pitches season-to-date; need 100+ to score,pending_sp_data,,False,,,C,0,pending_sp_data — ungraded (probable SP not yet announced),0,C,,,[],[],[],[]
PIT @ ATL,ATL,0.4572,0.5617,0.1045,0.5617,0.5617,0.5228,2523.0,0.5177,4.39,0.0916,0.0971,0.0243,0.0121,0.0,0.0,1.159,1.347,0.0133,0.1116,28.56,27.6,Spencer Strider,Braxton Ashcraft,GOLD,F3_swing_take_gap=743.0,tier GOLD -> stake_mult=0,fetched,bullpen_fatigue,True,,,C,0,"F-signal fires (+1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.01) (+1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.532 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 2 -> 0) | [PRE_CAP_SCORE=2]",2,B,-1.7611541647067952,1,[],[],[],[]
TB @ MIA,TB,0.4349,0.4627,0.0278,0.5373,0.5373,0.5313,2141.0,0.5906,-5.33,-0.0647,0.0,0.0,0.0,0.0,0.0,1.27,1.187,0.009,0.1016,27.4,22.52,Lake Bachar,Shane McClanahan,SKIP,,"edge -5.33pp outside [4,15]pp | tier SKIP -> stake_mult=0",fetched,acute_roster,True,,,D,-2,"SP edge 0.46 xERA AGAINST pick (-2) | PQI AGAINST (late-game-degradation) pick (Δ=+7.7) (-1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 agree (Δ=0.02) (+1)",-2,D,7.7259158907649095,1,[],[],[],[]
CLE @ TEX,CLE,0.5118,0.4932,0.0185,0.5068,0.5068,0.4157,2159.0,0.4823,2.45,0.044,0.0415,0.0104,0.0052,0.0,0.0,1.127,1.086,-0.0166,0.0994,28.06,20.15,Jack Leiter,Tanner Bibee,GOLD,F3_swing_take_gap=589.8,"edge +2.45pp outside [4,15]pp | tier GOLD -> stake_mult=0",fetched,,True,,,C,0,"F-signal fires (+1) | Stage 1/2 agree (Δ=0.00) (+1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.526 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 2 -> 0) | [PRE_CAP_SCORE=2]",2,B,-2.7936567074834073,0,[],[],[],[]
BOS @ NYY,NYY,0.7704,0.533,0.2374,0.533,0.533,0.507,2617.0,0.5676,-3.46,-0.0406,0.0,0.0,0.0,0.0,0.0,1.462,1.1,0.0118,0.1049,26.62,21.86,Will Warren,Ranger Suarez,PLATINUM,"F1_xera_gap=1.02*, F2_xwoba_gap=0.030, F3_swing_take_gap=6758.7","edge -3.46pp outside [4,15]pp",fetched,,True,,,C,0,"F-signal fires (+1) | team_quality modifier (+1; DISABLED, score+=0) | Stage 1/2 disagree (Δ=0.16) (-1) | [HARD CAP 10] bottom-bucket marginal-favorite without Claude CONFIRM (pick_prob=0.526 in (0.50, 0.55], decision='none'; archive non-CONFIRM hit rate 31.2%) (score 0 -> 0)",0,C,0.8647847518486316,1,[],[],[],[]
