game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-06-14,WSH,SEA,10.0,9.16,0.84,under,1.909,0.5237,0.5068,0.0,pinnacle,9.16,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.35,""lineup_xwoba_a"":0.332,""lineup_wrcplus_h"":116.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-14,TOR,NYY,8.5,9.05,0.55,over,1.962,0.5029,0.4918,0.0,pinnacle,9.05,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.306,""lineup_xwoba_a"":0.33,""lineup_wrcplus_h"":107.0,""lineup_wrcplus_a"":120.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-14,CLE,DET,7.5,8.25,0.75,over,1.99,0.4986,0.4836,0.0,pinnacle,8.25,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.318,""lineup_xwoba_a"":0.323,""lineup_wrcplus_h"":113.0,""lineup_wrcplus_a"":112.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-14,NYM,ATL,8.5,10.14,1.64,over,1.87,0.5533,0.5204,0.79,pinnacle,10.14,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.338,""lineup_xwoba_a"":0.326,""lineup_wrcplus_h"":105.0,""lineup_wrcplus_a"":101.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-14,MIN,STL,9.0,9.91,0.91,over,1.98,0.5045,0.4863,0.0,pinnacle,9.91,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.309,""lineup_xwoba_a"":0.333,""lineup_wrcplus_h"":111.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-14,CHW,LAD,9.5,10.24,0.74,over,1.893,0.5284,0.5137,0.01,pinnacle,10.24,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.327,""lineup_xwoba_a"":0.334,""lineup_wrcplus_h"":109.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-14,MIL,PHI,7.0,7.99,0.99,over,1.98,0.5062,0.4863,0.05,pinnacle,7.99,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.324,""lineup_xwoba_a"":0.315,""lineup_wrcplus_h"":117.0,""lineup_wrcplus_a"":107.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-14,OAK,COL,14.0,9.09,4.91,under,1.943,0.5942,0.4959,3.28,pinnacle,9.09,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.323,""lineup_xwoba_a"":0.289,""lineup_wrcplus_h"":119.0,""lineup_wrcplus_a"":95.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-14,SF,CHC,8.0,10.74,2.74,over,1.943,0.5521,0.4973,0.87,pinnacle,10.74,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.317,""lineup_xwoba_a"":0.329,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":113.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-14,LAA,TB,,8.97,,,,,,,,8.97,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.318,""lineup_xwoba_a"":0.314,""lineup_wrcplus_h"":99.0,""lineup_wrcplus_a"":116.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
