game_pk,matchup,news_sp_late_scratch_home,news_sp_late_scratch_away,news_anchor_sp_home_id,news_anchor_sp_away_id,news_current_sp_home_id,news_current_sp_away_id,news_ump_plate_id,news_ump_plate_name,news_ump_bias_pp,news_bullpen_short_home,news_bullpen_short_away,news_anchor_home_decimal,news_current_home_decimal,news_line_move_home_bps,news_il_placements_home,news_il_placements_away,news_il_player_names_home,news_il_player_names_away,news_lineup_scratches_home,news_lineup_scratches_away,news_regular_scratches_home,news_regular_scratches_away,news_model_prob_delta,news_tier_demotion_steps,news_rationale,news_rules_fired
823551,TEX @ NYY,False,False,621112,669022,621112,669022,665576.0,Brock Ballou,0.0,False,False,1.641025641025641,1.641025641025641,0,1,1,Giancarlo Stanton,Josh Smith,0,0,0,0,0.0,0,home 1 IL placement(s) (Giancarlo Stanton) -> -1.20pp | away 1 IL placement(s) (Josh Smith) -> +1.20pp,il_placement_home;il_placement_away
822741,MIN @ WSH,False,False,663623,680573,663623,680573,608158.0,Nate Tomlinson,0.0,False,False,1.8333333333333335,1.8333333333333335,0,0,2,,"Garrett Acton, Cole Sands",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (Garrett Acton, Cole Sands) -> +1.80pp",il_placement_away
824117,CLE @ KC,False,False,607625,677944,607625,677944,544728.0,Nic Lentz,0.0,False,False,1.72992700729927,1.72992700729927,0,0,0,,,0,0,0,0,0.0,0,,
824681,CIN @ CHC,False,False,684007,695076,684007,695076,482608.0,Scott Barry,0.0,True,True,1.5025125628140703,1.5025125628140703,0,1,2,Matthew Boyd,"Brandon Williamson, Emilio Pagán",0,0,0,0,0.006000000000000002,0,"home bullpen short -> 1.5pp toward away | away bullpen short -> 1.5pp toward home | home 1 IL placement(s) (Matthew Boyd) -> -1.20pp | away 2 IL placement(s) (Brandon Williamson, Emilio Pagán) -> +1.80pp",bullpen_short_home;bullpen_short_away;il_placement_home;il_placement_away
824362,NYM @ COL,False,False,500779,681035,500779,681035,503493.0,Sean Barber,0.0,False,False,2.25,2.25,0,0,3,,"Kodai Senga, Luis Robert Jr., Ronny Mauricio",0,0,0,0,0.024,0,"away 3 IL placement(s) (Kodai Senga, Luis Robert Jr., Ronny Mauricio) -> +2.40pp",il_placement_away
825090,PIT @ ARI,False,False,668678,656605,668678,656605,,,0.0,False,False,1.8849557522123894,1.8849557522123894,0,0,0,,,0,0,0,0,0.0,0,,
823467,OAK @ PHI,False,False,691725,669372,691725,669372,,,0.0,True,False,1.7936507936507935,1.7936507936507935,0,1,1,Kyle Backhus,Max Muncy,0,0,0,0,-0.015,0,home bullpen short -> 1.5pp toward away | home 1 IL placement(s) (Kyle Backhus) -> -1.20pp | away 1 IL placement(s) (Max Muncy) -> +1.20pp,bullpen_short_home;il_placement_home;il_placement_away
823870,BAL @ MIA,False,False,676974,700249,676974,700249,,,0.0,False,False,1.8130081300813008,1.8130081300813008,0,1,2,Pete Fairbanks,"Trevor Rogers, Ryan Helsley",0,0,0,0,0.006000000000000002,0,"home 1 IL placement(s) (Pete Fairbanks) -> -1.20pp | away 2 IL placement(s) (Trevor Rogers, Ryan Helsley) -> +1.80pp",il_placement_home;il_placement_away
824767,TB @ BOS,False,False,687562,643377,687562,643377,,,0.0,False,False,1.9090909090909092,1.9090909090909092,0,3,1,"Garrett Crochet, Patrick Sandoval, Danny Coulombe",Steven Matz,0,0,0,0,-0.012,0,"home 3 IL placement(s) (Garrett Crochet, Patrick Sandoval, Danny Coulombe) -> -2.40pp | away 1 IL placement(s) (Steven Matz) -> +1.20pp",il_placement_home;il_placement_away
823306,STL @ SD,False,False,650633,669461,650633,669461,,,0.0,False,False,1.6329113924050633,1.6329113924050633,0,2,1,"Germán Márquez, Jake Cronenworth",Ramón Urías,0,0,0,0,-0.006000000000000002,0,"home 2 IL placement(s) (Germán Márquez, Jake Cronenworth) -> -1.80pp | away 1 IL placement(s) (Ramón Urías) -> +1.20pp",il_placement_home;il_placement_away
