game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-06-12,PIT,MIA,8.5,7.98,0.52,under,1.909,0.5215,0.5111,0.0,pinnacle,7.99,0.014,0.014,0.0,52.0,0.0,0.7228,0.72,5.778,"{""lineup_xwoba_h"":0.33,""lineup_xwoba_a"":0.314,""lineup_wrcplus_h"":118.0,""lineup_wrcplus_a"":106.0,""bvp_pa_total"":52,""bvp_delta_runs"":0.014}",,
2026-06-12,WSH,SEA,9.0,9.93,0.93,over,1.943,0.5187,0.5,0.17,pinnacle,9.9,-0.028,0.0,-0.028,0.0,22.0,0.73,0.7085,2.444,"{""lineup_xwoba_h"":0.334,""lineup_xwoba_a"":0.329,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":106.0,""bvp_pa_total"":22,""bvp_delta_runs"":-0.028}",0.5012,10.85
2026-06-12,BOS,TEX,8.5,10.42,1.92,over,1.971,0.53,0.4917,0.92,pinnacle,10.43,0.016,0.016,0.0,24.0,0.0,0.726,0.72,2.667,"{""lineup_xwoba_h"":0.309,""lineup_xwoba_a"":0.338,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":24,""bvp_delta_runs"":0.016}",,
2026-06-12,CIN,ARI,9.5,9.08,0.42,under,2.0,0.4904,0.4821,0.0,pinnacle,9.06,-0.02,-0.02,0.0,32.0,0.0,0.7143,0.72,3.556,"{""lineup_xwoba_h"":0.352,""lineup_xwoba_a"":0.349,""lineup_wrcplus_h"":129.0,""lineup_wrcplus_a"":118.0,""bvp_pa_total"":32,""bvp_delta_runs"":-0.02}",,
2026-06-12,NYM,ATL,8.0,8.85,0.85,over,1.909,0.528,0.5111,0.18,pinnacle,8.82,-0.022,-0.022,0.0,42.0,0.0,0.7153,0.72,4.667,"{""lineup_xwoba_h"":0.346,""lineup_xwoba_a"":0.353,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":119.0,""bvp_pa_total"":42,""bvp_delta_runs"":-0.022}",,
2026-06-12,TOR,NYY,8.0,9.57,1.57,over,1.962,0.5259,0.4944,0.66,pinnacle,9.57,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.331,""lineup_xwoba_a"":0.332,""lineup_wrcplus_h"":111.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-12,CHW,LAD,9.0,11.6,2.6,over,1.98,0.5408,0.4889,1.45,pinnacle,11.6,0.0,0.0,0.0,0.0,0.0,0.73,0.72,0.0,"{""lineup_xwoba_h"":0.309,""lineup_xwoba_a"":0.346,""lineup_wrcplus_h"":102.0,""lineup_wrcplus_a"":118.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-12,KC,HOU,,8.24,,,,,,,,8.24,0.0,0.0,0.0,0.0,0.0,0.73,0.72,0.0,"{""lineup_xwoba_h"":0.319,""lineup_xwoba_a"":0.32,""lineup_wrcplus_h"":100.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-12,MIN,STL,,8.96,,,,,,,,8.96,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.295,""lineup_xwoba_a"":0.327,""lineup_wrcplus_h"":103.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-12,LAA,TB,,9.81,,,,,,,,9.81,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.341,""lineup_xwoba_a"":0.293,""lineup_wrcplus_h"":114.0,""lineup_wrcplus_a"":110.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-12,SF,CHC,,10.11,,,,,,,,10.11,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.323,""lineup_xwoba_a"":0.332,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":114.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
