game_date,season,game_id,team,tier,decimal,prob,edge_pp,kelly_fraction,stake,won,pnl,bankroll
2023-05-24,2023,718042,LAD,PLATINUM,2.01,0.5188399255275726,4.433991769131551,0.010610953047133876,16.06556311834123,False,-16.06556311834123,1497.9891166995756
2023-05-24,2023,718046,MIL,PLATINUM,1.9389878328337156,0.5354592800140381,4.016083142851695,0.010183579485181378,15.25489123784677,True,14.324157263539776,1512.3132739631153
2023-05-27,2023,717997,ATL,DIAMOND,4.25,0.519806981086731,34.51069194946681,0.09301382073989281,140.66603576696562,False,-140.66603576696562,1371.6472381961496
2023-05-27,2023,718000,WSH,DIAMOND,1.9478885893980236,0.525117039680481,3.120651708510469,0.006031692423526739,8.273354254379091,True,7.842218093773534,1379.489456289923
2023-05-27,2023,718002,LAD,PLATINUM,2.85,0.5011701583862305,20.55899677632805,0.057883101540642815,79.84912827267577,True,147.72088730445017,1527.2103435943732
2023-05-27,2023,718004,PIT,PLATINUM,2.4,0.5126646757125854,13.172443187054728,0.04114200387682232,62.83249387688285,False,-62.83249387688285,1464.3778497174903
2023-05-27,2023,718008,MIN,PLATINUM,2.3,0.5133158564567566,10.597675196051442,0.03473585958664233,50.86642336957597,True,66.12635038044876,1530.504200097939
2023-05-30,2023,717952,SEA,PLATINUM,1.7407407407407407,0.6013150215148926,3.4885563280014686,0.015772575139999384,24.139992498129395,False,-24.139992498129395,1506.3642075998096
2023-05-30,2023,717962,PHI,PLATINUM,2.26,0.509141206741333,10.043670093551771,0.02989268397528027,45.02926920945459,False,-45.02926920945459,1461.3349383903549
2023-05-31,2023,717939,SEA,PLATINUM,1.7352941176470589,0.5961256623268127,3.018105965149187,0.011714140772819528,17.11828318454417,True,12.586972929811889,1473.9219113201668
2023-05-31,2023,717944,NYM,DIAMOND,2.04,0.5083155632019043,4.061957998947152,0.008885516570164618,13.096557566164048,True,13.620419868810611,1487.5423311889774
2023-06-02,2023,717926,LAA,PLATINUM,2.255,0.5095468759536743,9.624730156816108,0.029686893481182374,44.16051073475688,False,-44.16051073475688,1443.3818204542206
2023-06-02,2023,717931,CIN,PLATINUM,2.43,0.523966372013092,15.39108923168054,0.047768930767799596,68.94880625277821,False,-68.94880625277821,1374.4330142014423
2023-06-03,2023,717910,TOR,PLATINUM,2.85,0.5471644699573517,25.4714566666416,0.07559712694303411,103.90318704928345,True,192.22089604117437,1566.6539102426168
2023-06-03,2023,717912,TEX,PLATINUM,1.9523809523809523,0.555026650428772,6.4392695153575765,0.021951158344745626,34.389868055150586,True,32.7522552906196,1599.4061655332364
2023-06-03,2023,717918,BOS,PLATINUM,2.38,0.5510921478271484,16.73386997724695,0.056449150693589356,90.28511965844159,True,124.59346512864938,1723.9996306618857
2023-06-04,2023,717893,COL,DIAMOND,2.1,0.5022587776184082,5.590744464434028,0.012441689317876646,21.449467788829267,False,-21.449467788829267,1702.5501628730565
2023-06-05,2023,717878,TOR,PLATINUM,1.847457627118644,0.585670530796051,5.86613405294144,0.0241904392838478,41.185436342685854,False,-41.185436342685854,1661.3647265303707
2023-06-05,2023,717883,MIL,PLATINUM,2.05,0.5179274678230286,5.171992594055952,0.014702692627906785,24.426534917022455,False,-24.426534917022455,1636.9381916133482
2023-06-05,2023,717887,KC,PLATINUM,2.415,0.5087096393108368,13.025926337543805,0.040376992744818166,66.09464148648793,False,-66.09464148648793,1570.8435501268602
2023-06-06,2023,717867,BAL,PLATINUM,2.1,0.5102305114269257,6.143172584828993,0.016246380453759972,25.520521948695944,False,-25.520521948695944,1545.3230281781643
2023-06-07,2023,717855,LAA,DIAMOND,1.869565217391304,0.5854651927947998,6.950927523994177,0.027187541127204836,42.01353338341056,True,36.53350728992221,1581.8565354680866
2023-06-09,2023,717835,MIN,PLATINUM,2.05,0.5133009850978851,4.932648875612012,0.0124445284406344,19.685458644636004,True,20.6697315768678,1602.5262670449545
2023-06-10,2023,717813,TB,PLATINUM,3.82,0.6096838712692261,40.90496889802162,0.11781847413550033,188.80719954529584,False,-188.80719954529584,1413.7190674996586
2023-06-10,2023,717826,SF,PLATINUM,1.8166666666666669,0.5823944211006165,4.810942689515196,0.017760162754934698,25.107880728548448,False,-25.107880728548448,1388.6111867711102
2023-06-11,2023,717805,MIN,PLATINUM,2.78,0.5095716714859009,19.111105446305757,0.058512534653202865,81.25116018576973,False,-81.25116018576973,1307.3600265853404
2023-06-13,2023,717773,SEA,PLATINUM,1.8230592060696384,0.599648654460907,6.417797664319647,0.028307501828229005,37.00809634271804,True,30.459854393986202,1337.8198809793266
2023-06-13,2023,717779,NYY,PLATINUM,2.35,0.5285969376564026,13.87646532825617,0.04485237101713816,60.00439365578838,True,81.00593143531431,1418.825812414641
2023-06-13,2023,717781,SF,PLATINUM,1.9523809523809523,0.5382282733917236,4.501622243324011,0.013341990113258343,18.929959961671877,True,18.028533296830357,1436.8543457114713
2023-06-13,2023,717783,MIN,PLATINUM,1.819672131147541,0.566830039024353,3.3786254252633485,0.00959067165851594,13.780398250830473,True,11.29540840232006,1448.1497541137915
2023-06-14,2023,717764,KC,PLATINUM,1.925925925925926,0.5277289748191833,3.038397034340151,0.004419066905975357,6.399470653300607,False,-6.399470653300607,1441.750283460491
2023-06-14,2023,717767,SF,PLATINUM,2.17,0.5112131834030151,7.9871126674108,0.02336166837276556,33.68169199854473,True,39.40757963829733,1481.1578630987883
2023-06-14,2023,717784,DET,PLATINUM,3.8,0.5913522839546204,39.27028869961321,0.11135166777031763,164.92939828716987,False,-164.92939828716987,1316.2284648116183
2023-06-16,2023,717744,CHC,PLATINUM,1.9663865546218489,0.5610405802726746,8.491519164914985,0.026703251703925776,35.14757999573646,True,33.96614873537557,1350.1946135469939
2023-06-18,2023,717709,TEX,PLATINUM,1.7968253968253969,0.5851296782493591,4.534129938224552,0.016118922200335933,21.763681931076636,True,17.34185449111186,1367.5364680381058
2023-06-20,2023,717683,BOS,PLATINUM,2.12,0.5001963675022125,5.378288018086208,0.01348578105015415,18.442297386063025,True,20.65537307239059,1388.1918411104964
2023-06-20,2023,717685,COL,PLATINUM,2.63,0.5006376802921295,16.1327665214445,0.04857010723440193,67.42462658465865,False,-67.42462658465865,1320.7672145258377
2023-06-20,2023,717688,SF,PLATINUM,1.96162736939436,0.5219594240188599,3.6488608918148313,0.006210797609618112,8.203017858839045,True,7.888246484690346,1328.6554610105281
2023-06-21,2023,717674,SF,DIAMOND,1.9803921568627447,0.5882390141487122,10.565755768387396,0.0420607021450996,55.88418159902382,True,54.78841333237627,1383.4438743429043
2023-06-21,2023,717677,TB,PLATINUM,1.6666666666666663,0.6538989543914795,5.863710608414429,0.03368684649467462,46.603861428987344,True,31.069240952658213,1414.5131152955626
2023-06-22,2023,717654,PIT,PLATINUM,2.4,0.5129063427448273,13.063718532671942,0.04124557546206883,58.342407439009186,False,-58.342407439009186,1356.1707078565535
2023-06-22,2023,717661,SF,PLATINUM,2.04,0.5338307023048401,6.669662835760054,0.021397748245642743,29.018999384829645,False,-29.018999384829645,1327.1517084717239
2023-06-23,2023,717648,MIL,DIAMOND,2.17,0.5441087782382965,11.235919439444286,0.0386145403369879,51.247353180083785,True,59.95940322069802,1387.111111692422
2023-06-23,2023,717655,NYY,PLATINUM,1.9523809523809523,0.5579339265823364,6.665957891536289,0.023441137373447416,32.51546212141742,False,-32.51546212141742,1354.5956495710045
2023-06-24,2023,717626,HOU,PLATINUM,2.35,0.5072318017482758,11.393359949737524,0.03555458039045334,48.16207991923064,False,-48.16207991923064,1306.433569651774
2023-06-24,2023,717635,PHI,PLATINUM,4.5,0.5213544368743896,36.31950661650699,0.09614964042391096,125.6131179597445,False,-125.6131179597445,1180.8204516920296
2023-06-24,2023,717636,TEX,PLATINUM,3.2,0.5190820097923279,26.22461262584511,0.07512073083357379,88.70409531433597,False,-88.70409531433597,1092.1163563776936
2023-06-24,2023,717637,STL,PLATINUM,2.1,0.5780298709869385,12.97284582810168,0.04860516569831156,53.082496463574074,False,-53.082496463574074,1039.0338599141196
2023-06-25,2023,717613,MIL,PLATINUM,1.9090909090909087,0.5347501039505005,3.475010395050049,0.005743804574012707,5.968007437128798,True,5.425461306480724,1044.4593212206003
2023-06-25,2023,717627,BAL,PLATINUM,2.05,0.5436035990715027,8.994046550596174,0.02723509002299534,28.445943638799655,True,29.868240820739633,1074.32756204134
2023-06-27,2023,717599,DET,PLATINUM,2.7,0.522578775882721,19.481592148839955,0.06043569042402157,64.92772795352424,False,-64.92772795352424,1009.3998340878156
2023-06-28,2023,717584,CHC,PLATINUM,2.09,0.5612736940383911,10.951159843144165,0.03969312397711866,40.066232756930674,False,-40.066232756930674,969.3336013308849
2023-06-28,2023,717585,PIT,PLATINUM,2.385,0.5322785377502441,14.75209145097986,0.04864337771377837,47.1516605001953,True,65.30504979277048,1034.6386511236553
2023-06-29,2023,717566,STL,PLATINUM,2.05,0.5284771919250488,6.450269558328375,0.01985196272532144,20.53960793628366,False,-20.53960793628366,1014.0990431873716
2023-06-29,2023,717567,CHC,PLATINUM,2.16,0.5505504012107849,11.649500388610573,0.04077346263260677,41.34832944316258,False,-41.34832944316258,972.7507137442091
2023-06-30,2023,717555,BOS,DIAMOND,2.2,0.5009074509143829,7.596218350035233,0.021249248335758864,20.670221485137382,True,24.80426578216486,997.5549795263739
2023-06-30,2023,717562,PIT,DIAMOND,2.18,0.5636477470397949,13.506677515671356,0.04846442553956631,48.34592902687954,True,57.04819625171786,1054.6031757780918
2023-07-01,2023,717534,SEA,PLATINUM,2.05,0.5021806955337524,4.1444077700252935,0.007016768058141064,7.39990587781384,True,7.7699011717045305,1062.3730769497963
2023-07-01,2023,717540,PIT,PLATINUM,2.32,0.5510023832321167,15.559318157020074,0.05271316838986944,56.001050898118336,False,-56.001050898118336,1006.372026051678
2023-07-01,2023,717547,BOS,DIAMOND,2.24,0.5019859671592712,9.35931882576262,0.02509043678160639,25.250313698426766,True,31.310388986049194,1037.6824150377272
2023-07-01,2023,717550,STL,PLATINUM,1.9523809523809523,0.5346368551254272,4.272322004785889,0.011501388251781456,11.934788337395124,False,-11.934788337395124,1025.7476267003321
2023-07-02,2023,717521,CHC,PLATINUM,1.9433962264150944,0.5511136651039124,5.650330471686516,0.018823537528514855,19.30819894597875,False,-19.30819894597875,1006.4394277543533
2023-07-02,2023,717523,COL,PLATINUM,1.8928571428571428,0.5702232122421265,6.225526412807191,0.022218302488327034,22.361375642024985,False,-22.361375642024985,984.0780521123284
2023-07-02,2023,717531,PIT,PLATINUM,1.96162736939436,0.5289498567581177,4.347904165740612,0.009775750267391066,9.620101281070772,False,-9.620101281070772,974.4579508312576
2023-07-03,2023,717512,CLE,PLATINUM,2.3,0.5079818367958069,10.455369807850316,0.03237658165968381,31.54961741901636,False,-31.54961741901636,942.9083334122412
2023-07-03,2023,717514,TEX,PLATINUM,1.9090909090909087,0.542529821395874,3.851768046055315,0.009828156232833809,9.267050414016458,False,-9.267050414016458,933.6412829982247
2023-07-04,2023,717499,TB,DIAMOND,5.25,0.5645115375518799,44.0489794314603,0.11551091600866879,107.84575982263371,False,-107.84575982263371,825.795523175591
2023-07-04,2023,717508,BAL,PLATINUM,2.0,0.512967437505722,3.9251041098181223,0.006483718752861023,5.354225919642259,False,-5.354225919642259,820.4412972559488
2023-07-05,2023,717489,COL,PLATINUM,2.9450000000000003,0.5015957057476044,20.980151910352053,0.06133667781834126,50.323143518650085,False,-50.323143518650085,770.1181537372987
2023-07-06,2023,717473,STL,PLATINUM,2.12,0.5032051205635071,5.778455678456174,0.014909565980945323,11.482127426270049,True,12.859982717422456,782.9781364547212
2023-07-07,2023,717453,HOU,PLATINUM,2.17,0.5659868121147156,13.423722827086191,0.04875884236943008,38.177107534105865,False,-38.177107534105865,744.8010289206153
2023-07-07,2023,717457,DET,PLATINUM,2.12,0.5076228976249695,6.414995529952922,0.01700012119753021,12.661707759695664,False,-12.661707759695664,732.1393211609196
2023-07-07,2023,717464,CHC,PLATINUM,2.43,0.5073318183422089,13.134539871668904,0.0407021535964279,29.799647103876204,True,42.61349535854298,774.7528165194626
2023-07-09,2023,717433,CHC,DIAMOND,2.2,0.5112884938716888,8.805059965197215,0.026007226357857405,20.14917187060923,True,24.17900624473108,798.9318227641937
2023-07-14,2023,717412,CIN,PLATINUM,2.0,0.5437153577804565,6.533504262931905,0.02185767889022827,17.462795237164514,False,-17.462795237164514,781.4690275270292
2023-07-14,2023,717413,NYM,PLATINUM,1.9803921568627447,0.5124366879463196,3.225426604711734,0.0037805274128913284,2.954365080891462,False,-2.954365080891462,778.5146624461378
2023-07-14,2023,717418,PHI,PLATINUM,1.9523809523809523,0.5584244132041931,7.152102317244008,0.023692511767148955,18.444967800903115,False,-18.444967800903115,760.0696946452347
2023-07-15,2023,717397,PHI,PLATINUM,1.869565217391304,0.568099856376648,4.990860605667624,0.01785367280244822,13.570035635252749,True,11.8000309871763,771.869725632411
2023-07-15,2023,717401,BAL,PLATINUM,1.8333333333333333,0.5600874423980713,3.3803838805612108,0.008048093318939194,6.212079581953636,True,5.176732984961363,777.0464586173724
2023-07-16,2023,717381,LAA,PLATINUM,2.18,0.5655352473258972,13.336011284055232,0.04933619473950339,38.336515403988145,False,-38.336515403988145,738.7099432133842
2023-07-17,2023,717374,STL,PLATINUM,1.9433962264150944,0.5449085831642151,5.413800600954788,0.015627920329570777,11.544500139200522,True,10.891037867170304,749.6009810805546
2023-07-18,2023,717350,MIN,PLATINUM,2.2,0.5014272630214691,7.648199560743851,0.02148749555150669,16.107047746373468,True,19.328457295648164,768.9294383762027
2023-07-18,2023,717354,TEX,DIAMOND,2.0700000000000003,0.5716175436973572,11.383314552707484,0.0428150269751237,32.92173464604384,True,35.22625607126692,804.1556944474696
2023-07-18,2023,717362,TOR,PLATINUM,2.1,0.557686448097229,10.63631439864522,0.038895804773677496,31.27828289886983,False,-31.27828289886983,772.8774115485998
2023-07-18,2023,717364,PIT,DIAMOND,1.8849557522123892,0.546669602394104,3.6042214155012298,0.008601563274860361,6.647953959145573,False,-6.647953959145573,766.2294575894542
2023-07-19,2023,717333,KC,PLATINUM,2.42,0.512098491191864,13.551310132662008,0.04212646983878712,32.27854213473236,False,-32.27854213473236,733.9509154547219
2023-07-19,2023,717339,LAA,PLATINUM,1.9523809523809523,0.560397207736969,7.349381770521596,0.02470356896519659,18.131207057004897,True,17.267816244766568,751.2187316994884
2023-07-19,2023,717348,PIT,PLATINUM,2.1,0.5564351677894592,10.813375508353756,0.038298602808605545,28.770627827743123,True,31.647690610517436,782.8664223100059
2023-07-20,2023,717327,MIN,PLATINUM,2.28,0.5228975415229797,11.684334915773087,0.037540311459451886,29.389049324664413,False,-29.389049324664413,753.4773729853415
2023-07-20,2023,717329,PHI,PLATINUM,1.8,0.5868253707885742,4.7561988622073725,0.017589271068573012,13.253117757475463,False,-13.253117757475463,740.224255227866
2023-07-20,2023,717331,TOR,PLATINUM,2.0,0.5458781719207764,7.216177551323543,0.022939085960388184,16.98006782063634,True,16.98006782063634,757.2043230485024
2023-07-20,2023,717334,CIN,PLATINUM,2.1,0.5363073945045471,8.59729392501552,0.028692165558988396,21.725831798889363,True,23.898414978778302,781.1027380272807
2023-07-21,2023,717319,COL,PLATINUM,2.95,0.5079065263271332,21.57997297901506,0.06388772470064653,49.902876690008135,True,97.31060954551587,878.4133475727965
2023-07-21,2023,717325,CHC,PLATINUM,1.8333333333333333,0.5611118674278259,3.3313084549312366,0.008611527085304244,7.564480334715908,True,6.303733612263256,884.7170811850598
2023-07-22,2023,717306,COL,PLATINUM,2.3600000000000003,0.505388617515564,11.815444136228926,0.03542594436336968,31.341938095384748,True,42.625035809723265,927.342116994783
2023-07-24,2023,717282,COL,PLATINUM,2.37,0.5088158547878265,12.083451517510158,0.037571820410063676,34.84193147841625,True,47.73344612543026,975.0755631202134
2023-07-25,2023,717256,LAD,DIAMOND,1.8333333333333333,0.5920998454093933,5.979582862182609,0.025654914975166317,25.01548066621149,True,20.846233888509573,995.9217970087229
2023-07-25,2023,717261,BOS,PLATINUM,2.21,0.5132898688316345,9.308835642015197,0.027762522751634773,27.649301548303658,True,33.45565487344742,1029.3774518821704
2023-07-27,2023,717241,WSH,PLATINUM,2.8,0.5122142434120178,19.98941630768237,0.060305539104673594,62.07716217794949,False,-62.07716217794949,967.3002897042209
2023-07-28,2023,717230,WSH,PLATINUM,2.65,0.518923819065094,18.178949390442835,0.05684062432159076,54.98195237324352,False,-54.98195237324352,912.3183373309773
2023-07-29,2023,717222,LAA,PLATINUM,2.15,0.5011594891548157,6.195548743240509,0.016846282974533396,15.369172873533458,False,-15.369172873533458,896.9491644574439
2023-07-30,2023,717203,WSH,PLATINUM,3.27,0.518923819065094,26.55440574962695,0.07674899651353055,68.8399482957585,False,-68.8399482957585,828.1092161616854
2023-08-02,2023,717155,STL,PLATINUM,2.1,0.5298056602478027,8.1006874669167,0.02558906511826949,21.190540657400472,True,23.30959472314052,851.4188108848259
2023-08-02,2023,717157,BAL,PLATINUM,2.1,0.6077379882335663,15.893920265493056,0.06278403983874754,53.45551254205197,False,-53.45551254205197,797.9632983427739
2023-08-02,2023,717159,PHI,PLATINUM,1.8771929824561404,0.6221469640731812,10.4453263717454,0.04784862577915193,38.181447247901154,False,-38.181447247901154,759.7818510948728
2023-08-02,2023,717160,TB,PLATINUM,2.0,0.6169866025447845,14.211873117285757,0.05849330127239227,44.44214871738828,False,-44.44214871738828,715.3397023774845
2023-08-03,2023,717145,STL,PLATINUM,2.18,0.5330737233161926,10.271813885783637,0.03434337220959746,24.56717765505262,False,-24.56717765505262,690.7725247224319
2023-08-03,2023,717146,CIN,PLATINUM,2.35,0.5073101818561554,11.680014956519258,0.03558869025221577,24.583689417087687,False,-24.583689417087687,666.1888353053441
2023-08-03,2023,717147,PHI,PLATINUM,1.7968253968253969,0.6035119891166687,5.6393755619898345,0.02648185840640886,17.641918408486553,True,14.057528636603573,680.2463639419477
2023-08-03,2023,717148,KC,PLATINUM,2.395,0.5308576226234436,14.897141871271844,0.04863871078551029,33.08630615866737,True,46.15539709134098,726.4017610332887
2023-08-05,2023,717109,LAA,PLATINUM,2.0,0.5147650241851807,3.5177314370902044,0.007382512092590332,5.362669784907166,False,-5.362669784907166,721.0390912483815
2023-08-05,2023,717120,CIN,PLATINUM,5.4,0.5887924432754517,46.96339761486315,0.12383404509587721,89.2891873415424,False,-89.2891873415424,631.7499039068391
2023-08-05,2023,717122,DET,PLATINUM,2.24,0.5136336088180542,9.622636685687052,0.030350662046863205,19.17402783161478,True,23.77579451120233,655.5256984180414
2023-08-06,2023,717098,CHC,PLATINUM,2.04,0.5004345178604126,3.546567019909003,0.005020773181548484,3.2912458464331418,True,3.4228956802904675,658.9485940983319
2023-08-06,2023,717101,LAA,DIAMOND,2.2,0.600022554397583,17.061936107035386,0.06667700409889223,43.93671810965375,False,-43.93671810965375,615.0118759886782
2023-08-07,2023,717092,CHC,PLATINUM,2.0,0.6402164697647095,16.12319801463259,0.07010823488235474,43.11739705725187,False,-43.11739705725187,571.8944789314263
2023-08-08,2023,717079,PIT,PLATINUM,2.42,0.534464418888092,15.66272946106831,0.05165561508964485,29.541561075574762,False,-29.541561075574762,542.3529178558515
2023-08-08,2023,717080,CHC,DIAMOND,1.7352941176470589,0.6408952474594116,6.938438393007296,0.03812819600105287,20.678938353750834,True,15.205101730699143,557.5580195865507
2023-08-09,2023,717062,CHC,DIAMOND,1.8928571428571428,0.5655646324157715,5.619858769096764,0.019749255180358884,11.011355606670326,False,-11.011355606670326,546.5466639798803
2023-08-09,2023,717065,COL,PLATINUM,2.8,0.5954647362232208,28.27686307053391,0.09268073075347476,50.65434420852913,False,-50.65434420852913,495.8923197713512
2023-08-09,2023,717071,LAA,PLATINUM,1.8850250626566416,0.5806022882461548,6.927567859124206,0.026679997201514465,13.230405703752167,True,11.70924063693605,507.60156040828724
2023-08-11,2023,717042,BOS,PLATINUM,1.7380174291938997,0.6319795250892639,6.649361695359235,0.033329642907719746,16.91817874780955,True,12.485910786101272,520.0874711943885
2023-08-11,2023,717046,CIN,DIAMOND,1.9478885893980236,0.6002714931964874,10.765943791635612,0.04464184768956985,23.21766567431344,True,22.00776036513988,542.0952315595284
2023-08-12,2023,717026,CHC,DIAMOND,2.1500000000000004,0.6280527710914612,19.08530500148193,0.07615509953187863,41.283316315172684,True,47.4758137624486,589.5710453219771
2023-08-12,2023,717033,BOS,DIAMOND,3.57027027027027,0.5650428533554077,26.07160555892477,0.09895415596280063,58.34050516994232,False,-58.34050516994232,531.2305401520348
2023-08-13,2023,717012,CHC,DIAMOND,2.15,0.6673243045806885,22.90450410438759,0.09451027279314787,50.2067432658201,False,-50.2067432658201,481.0237968862147
2023-08-13,2023,717014,BOS,PLATINUM,1.7692307692307692,0.6597498655319214,10.302679945255957,0.05435617268085479,26.146612567147507,True,20.11277889780577,501.13657578402047
